https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MATIC,Volume BRL,tradecount
1668211200000,2022-11-12,MATICBRL,5.639,5.639,4.88,4.94,337841.8,1740599.6216,1989
1668124800000,2022-11-11,MATICBRL,6.034,6.25,5.179,5.645,770198.3,4348140.3599,3507
1668038400000,2022-11-10,MATICBRL,4.333,6.22,4.253,6.022,952380.5,5325115.3982,5296
1667952000000,2022-11-09,MATICBRL,5.483,5.599,4.044,4.324,738286.0,3460226.2654,4806
1667865600000,2022-11-08,MATICBRL,6.496,6.594,4.701,5.468,876432.5,5111829.2943,4806
1667779200000,2022-11-07,MATICBRL,5.792,6.638,5.77,6.51,695350.7,4413623.568,2822
1667692800000,2022-11-06,MATICBRL,6.026,6.184,5.766,5.796,249601.9,1468850.5537,1288
1667606400000,2022-11-05,MATICBRL,5.952,6.598,5.899,6.033,565806.2,3539748.227,2596
1667520000000,2022-11-04,MATICBRL,4.912,6.086,4.912,5.94,718168.2,4120862.024,3746
1667433600000,2022-11-03,MATICBRL,4.525,5.097,4.518,4.915,238418.1,1165985.6842,1245
1667347200000,2022-11-02,MATICBRL,4.535,4.616,4.35,4.533,131737.5,589774.5364,858
1667260800000,2022-11-01,MATICBRL,4.716,4.772,4.514,4.53,89600.0,417438.8917,715
1667174400000,2022-10-31,MATICBRL,4.859,4.998,4.678,4.716,119617.6,576648.7729,814
1667088000000,2022-10-30,MATICBRL,4.958,5.022,4.796,4.859,57140.4,278703.219,674
1667001600000,2022-10-29,MATICBRL,5.014,5.077,4.92,4.955,96742.7,482720.1876,818
1666915200000,2022-10-28,MATICBRL,4.806,5.045,4.761,5.019,158925.7,776658.4727,1206
1666828800000,2022-10-27,MATICBRL,4.995,5.054,4.774,4.821,123377.0,607316.976,1161
1666742400000,2022-10-26,MATICBRL,4.846,5.109,4.846,5.012,213366.2,1067147.3378,1356
1666656000000,2022-10-25,MATICBRL,4.718,5.015,4.637,4.841,130166.8,627252.192,1266
1666569600000,2022-10-24,MATICBRL,4.672,4.769,4.529,4.727,119333.7,560442.3402,1040
1666483200000,2022-10-23,MATICBRL,4.348,4.694,4.284,4.672,64972.9,292055.9361,693
1666396800000,2022-10-22,MATICBRL,4.33,4.38,4.24,4.339,32669.4,141113.3942,432
1666310400000,2022-10-21,MATICBRL,4.253,4.343,4.11,4.331,85639.2,361989.1862,851
1666224000000,2022-10-20,MATICBRL,4.47,4.507,4.244,4.261,67944.7,295996.2482,851
1666137600000,2022-10-19,MATICBRL,4.564,4.661,4.47,4.488,61391.6,281574.3873,778
1666051200000,2022-10-18,MATICBRL,4.494,4.64,4.422,4.56,128120.8,581802.9477,983
1665964800000,2022-10-17,MATICBRL,4.24,4.49,4.232,4.476,78948.3,346123.2318,653
1665878400000,2022-10-16,MATICBRL,4.22,4.289,4.204,4.229,33039.7,140158.1587,374
1665792000000,2022-10-15,MATICBRL,4.23,4.31,4.2,4.204,38638.9,164172.1013,454
1665705600000,2022-10-14,MATICBRL,4.088,4.327,4.085,4.24,88406.9,372981.1218,782
1665619200000,2022-10-13,MATICBRL,4.145,4.155,3.8,4.086,163478.2,653373.836,1340
1665532800000,2022-10-12,MATICBRL,4.193,4.245,4.14,4.145,26991.4,112993.749,479
1665446400000,2022-10-11,MATICBRL,4.247,4.247,4.123,4.188,96423.6,404505.4876,790
1665360000000,2022-10-10,MATICBRL,4.326,4.403,4.25,4.253,64004.1,278634.2292,595
1665273600000,2022-10-09,MATICBRL,4.262,4.356,4.239,4.329,21021.7,90591.2944,372
1665187200000,2022-10-08,MATICBRL,4.342,4.373,4.242,4.262,21674.7,93136.5,430
1665100800000,2022-10-07,MATICBRL,4.372,4.457,4.291,4.351,55885.5,245094.4143,707
1665014400000,2022-10-06,MATICBRL,4.467,4.481,4.359,4.372,82198.1,362879.2223,730
1664928000000,2022-10-05,MATICBRL,4.357,4.5,4.286,4.448,55797.6,245629.3507,698
1664841600000,2022-10-04,MATICBRL,4.164,4.385,4.156,4.349,94388.9,406211.097,847
1664755200000,2022-10-03,MATICBRL,4.115,4.183,4.033,4.161,81872.5,337672.3011,667
1664668800000,2022-10-02,MATICBRL,4.124,4.214,4.111,4.126,21695.7,90584.5898,311
1664582400000,2022-10-01,MATICBRL,4.186,4.214,4.096,4.133,42702.9,177060.3757,421
1664496000000,2022-09-30,MATICBRL,4.108,4.243,4.105,4.199,103358.7,431753.1441,655
1664409600000,2022-09-29,MATICBRL,4.009,4.112,3.94,4.11,95062.3,380215.523,528
1664323200000,2022-09-28,MATICBRL,3.955,4.036,3.83,4.004,106307.6,422073.6698,647
1664236800000,2022-09-27,MATICBRL,4.015,4.185,3.89,3.959,103424.0,420437.5735,742
1664150400000,2022-09-26,MATICBRL,3.87,4.036,3.811,4.021,76234.7,302774.1329,557
1664064000000,2022-09-25,MATICBRL,3.936,4.001,3.832,3.864,44575.2,175094.9207,409
1663977600000,2022-09-24,MATICBRL,4.057,4.081,3.911,3.944,52576.4,211375.2541,447
1663891200000,2022-09-23,MATICBRL,3.869,4.11,3.775,4.065,71084.2,279934.1069,703
1663804800000,2022-09-22,MATICBRL,3.658,3.932,3.655,3.874,104736.8,402392.7063,744
1663718400000,2022-09-21,MATICBRL,3.797,4.013,3.6,3.651,261348.2,989792.674,1171
1663632000000,2022-09-20,MATICBRL,3.984,3.999,3.786,3.797,104009.4,404030.7,897
1663545600000,2022-09-19,MATICBRL,3.976,4.094,3.846,3.983,111239.2,440647.9396,1044
1663459200000,2022-09-18,MATICBRL,4.345,4.417,3.969,3.983,63912.9,265852.1084,660
1663372800000,2022-09-17,MATICBRL,4.249,4.379,4.237,4.372,50236.8,216421.2488,465
1663286400000,2022-09-16,MATICBRL,4.349,4.373,4.185,4.255,113497.3,484008.2124,1142
1663200000000,2022-09-15,MATICBRL,4.49,4.534,4.297,4.343,95211.0,419955.2296,1077
1663113600000,2022-09-14,MATICBRL,4.406,4.521,4.338,4.496,97096.1,431239.0845,1150
1663027200000,2022-09-13,MATICBRL,4.745,4.817,4.378,4.406,188936.2,863759.078,1767
1662940800000,2022-09-12,MATICBRL,4.602,4.806,4.514,4.753,134267.0,633008.2357,1289
1662854400000,2022-09-11,MATICBRL,4.693,4.737,4.539,4.625,41258.7,190727.662,639
1662768000000,2022-09-10,MATICBRL,4.601,4.712,4.545,4.693,43401.0,200698.7677,707
1662681600000,2022-09-09,MATICBRL,4.414,4.659,4.396,4.606,101472.7,461606.1216,873
1662595200000,2022-09-08,MATICBRL,4.414,4.446,4.257,4.413,85293.7,372098.3336,783
1662508800000,2022-09-07,MATICBRL,4.267,4.478,4.174,4.406,178228.1,769541.8924,975
1662422400000,2022-09-06,MATICBRL,4.578,4.773,4.279,4.285,140796.6,638195.611,1189
1662336000000,2022-09-05,MATICBRL,4.66,4.691,4.476,4.562,85385.7,389162.9606,749
1662249600000,2022-09-04,MATICBRL,4.631,4.672,4.541,4.651,37800.6,174435.5528,525
1662163200000,2022-09-03,MATICBRL,4.525,4.626,4.507,4.618,45908.7,210047.4067,601
1662076800000,2022-09-02,MATICBRL,4.628,4.728,4.495,4.525,103598.8,477863.0728,932
1661990400000,2022-09-01,MATICBRL,4.297,4.68,4.277,4.632,178549.4,800864.6929,1166
1661904000000,2022-08-31,MATICBRL,4.2,4.379,4.2,4.297,146466.2,630090.4205,958
1661817600000,2022-08-30,MATICBRL,4.129,4.269,4.008,4.188,103304.6,428610.0419,865
1661731200000,2022-08-29,MATICBRL,4.001,4.174,3.9,4.129,164324.2,664921.2857,1243
1661644800000,2022-08-28,MATICBRL,4.105,4.26,3.982,4.001,281183.1,1170649.3707,1251
1661558400000,2022-08-27,MATICBRL,3.9,4.154,3.863,4.106,219972.2,888618.1893,1447
1661472000000,2022-08-26,MATICBRL,4.204,4.308,3.85,3.906,318227.6,1302461.9678,1942
1661385600000,2022-08-25,MATICBRL,4.184,4.266,4.131,4.204,163715.1,687751.2901,1157
1661299200000,2022-08-24,MATICBRL,4.27,4.3,4.122,4.178,177425.1,748490.7374,1178
1661212800000,2022-08-23,MATICBRL,4.194,4.309,4.114,4.271,177048.4,745745.9082,1365
1661126400000,2022-08-22,MATICBRL,4.283,4.283,4.023,4.198,89825.7,371105.3454,853
1661040000000,2022-08-21,MATICBRL,4.116,4.334,4.083,4.277,88255.1,372949.3624,766
1660953600000,2022-08-20,MATICBRL,4.032,4.24,3.969,4.116,156605.0,643017.2054,1094
1660867200000,2022-08-19,MATICBRL,4.464,4.464,3.99,4.017,233964.0,975451.0286,2001
1660780800000,2022-08-18,MATICBRL,4.601,4.723,4.456,4.464,185877.7,865402.489,1015
1660694400000,2022-08-17,MATICBRL,4.819,4.963,4.555,4.584,178488.8,839592.2081,1199
1660608000000,2022-08-16,MATICBRL,4.854,4.953,4.771,4.836,97855.1,475432.8797,916
1660521600000,2022-08-15,MATICBRL,5.118,5.26,4.771,4.854,161158.8,793679.1942,1150
1660435200000,2022-08-14,MATICBRL,5.255,5.364,5.043,5.1,110716.3,575455.4939,792
1660348800000,2022-08-13,MATICBRL,4.768,5.27,4.729,5.245,206300.6,1035246.0955,1350
1660262400000,2022-08-12,MATICBRL,4.76,4.82,4.658,4.755,123984.1,585887.2573,800
1660176000000,2022-08-11,MATICBRL,4.795,4.858,4.74,4.755,126880.6,607717.4606,913
1660089600000,2022-08-10,MATICBRL,4.592,4.797,4.493,4.79,324901.9,1530768.5187,1401
1660003200000,2022-08-09,MATICBRL,4.744,4.777,4.5,4.589,204763.6,946438.1729,1173
1659916800000,2022-08-08,MATICBRL,4.701,4.906,4.68,4.731,399922.5,1920862.6166,1364
1659830400000,2022-08-07,MATICBRL,4.721,4.798,4.641,4.713,75594.5,358013.7923,676
1659744000000,2022-08-06,MATICBRL,4.815,4.87,4.69,4.707,74708.5,356956.1206,702
1659657600000,2022-08-05,MATICBRL,4.68,4.907,4.664,4.82,239904.1,1146435.132,1035
1659571200000,2022-08-04,MATICBRL,4.712,4.836,4.604,4.684,116158.5,544957.5004,866
1659484800000,2022-08-03,MATICBRL,4.637,4.877,4.538,4.696,147484.9,704514.9449,993
1659398400000,2022-08-02,MATICBRL,4.629,4.76,4.423,4.644,180136.6,830222.6293,1199
1659312000000,2022-08-01,MATICBRL,4.84,4.935,4.576,4.659,289521.4,1370302.6181,1511
1659225600000,2022-07-31,MATICBRL,4.86,5.293,4.756,4.844,495365.9,2479987.6878,1614
1659139200000,2022-07-30,MATICBRL,4.891,5.106,4.765,4.849,325186.2,1614403.8425,1419
1659052800000,2022-07-29,MATICBRL,4.88,5.16,4.696,4.886,325556.0,1608583.6825,1895
1658966400000,2022-07-28,MATICBRL,4.709,5.078,4.48,4.884,468223.7,2225502.9056,2039
1658880000000,2022-07-27,MATICBRL,4.242,4.726,4.111,4.72,536093.2,2363541.4221,1897
1658793600000,2022-07-26,MATICBRL,4.167,4.232,3.888,4.221,312228.6,1270572.6044,1509
1658707200000,2022-07-25,MATICBRL,4.849,4.865,4.16,4.16,496981.9,2233648.6161,1714
1658620800000,2022-07-24,MATICBRL,4.807,4.997,4.657,4.839,263308.4,1286345.2322,1021
1658534400000,2022-07-23,MATICBRL,4.695,4.901,4.51,4.835,203189.0,959370.9077,1173
1658448000000,2022-07-22,MATICBRL,4.989,5.133,4.672,4.708,437666.1,2161006.8316,1882
1658361600000,2022-07-21,MATICBRL,4.561,5.12,4.388,4.979,628150.1,3042860.3292,2440
1658275200000,2022-07-20,MATICBRL,5.019,5.17,4.458,4.563,671278.6,3183889.3113,3291
1658188800000,2022-07-19,MATICBRL,5.212,5.31,4.82,5.029,519663.6,2611038.1863,2915
1658102400000,2022-07-18,MATICBRL,4.093,5.292,4.036,5.222,1134754.4,5318743.5788,3322
1658016000000,2022-07-17,MATICBRL,3.963,4.277,3.908,4.081,623649.6,2579319.1665,1366
1657929600000,2022-07-16,MATICBRL,3.822,4.03,3.722,3.957,176055.1,686687.6001,1037
1657843200000,2022-07-15,MATICBRL,3.859,3.98,3.671,3.82,435258.0,1664995.1236,1583
1657756800000,2022-07-14,MATICBRL,3.462,3.9,3.333,3.859,804140.6,2872378.0064,2376
1657670400000,2022-07-13,MATICBRL,2.943,3.496,2.876,3.465,470916.1,1500965.1412,1505
1657584000000,2022-07-12,MATICBRL,3.03,3.2,2.928,2.929,277387.7,854260.2664,1059
1657497600000,2022-07-11,MATICBRL,3.026,3.215,2.843,3.048,283900.5,873683.2199,994
1657411200000,2022-07-10,MATICBRL,3.124,3.128,2.927,3.025,86626.4,261882.6867,540
1657324800000,2022-07-09,MATICBRL,3.222,3.229,3.093,3.124,112205.4,353029.888,623
1657238400000,2022-07-08,MATICBRL,3.03,3.276,2.983,3.204,339580.7,1062508.7043,1238
1657152000000,2022-07-07,MATICBRL,2.851,3.079,2.776,3.022,352281.5,1042696.0095,1102
1657065600000,2022-07-06,MATICBRL,2.766,2.88,2.662,2.858,210329.0,588736.4461,794
1656979200000,2022-07-05,MATICBRL,2.62,2.89,2.615,2.76,395935.0,1090638.4035,1217
1656892800000,2022-07-04,MATICBRL,2.46,2.645,2.415,2.625,124707.4,314559.236,583
1656806400000,2022-07-03,MATICBRL,2.631,2.631,2.4,2.463,102938.9,258567.5601,399
1656720000000,2022-07-02,MATICBRL,2.45,2.639,2.401,2.626,105486.9,264902.8596,333
1656633600000,2022-07-01,MATICBRL,2.526,2.62,2.409,2.467,268288.5,672698.8364,757
1656547200000,2022-06-30,MATICBRL,2.58,2.584,2.19,2.538,379726.1,892552.4921,992
1656460800000,2022-06-29,MATICBRL,2.697,2.86,2.55,2.568,225551.5,608549.9812,738
1656374400000,2022-06-28,MATICBRL,2.792,2.99,2.667,2.696,153737.3,428524.7289,737
1656288000000,2022-06-27,MATICBRL,2.941,3.126,2.75,2.785,104749.4,303722.0907,622
1656201600000,2022-06-26,MATICBRL,3.129,3.26,2.928,2.942,88706.0,276469.2335,602
1656115200000,2022-06-25,MATICBRL,3.19,3.286,2.98,3.151,102226.3,320244.1846,707
1656028800000,2022-06-24,MATICBRL,2.958,3.285,2.958,3.19,314321.2,985833.6891,1340
1655942400000,2022-06-23,MATICBRL,2.39,3.0,2.39,2.95,423706.8,1133844.5575,1376
1655856000000,2022-06-22,MATICBRL,2.161,2.44,2.046,2.392,211363.7,480664.4735,750
1655769600000,2022-06-21,MATICBRL,2.069,2.334,2.046,2.167,177508.0,392585.9365,734
1655683200000,2022-06-20,MATICBRL,1.989,2.115,1.862,2.076,181946.8,365357.8987,654
1655596800000,2022-06-19,MATICBRL,1.792,1.989,1.695,1.981,216186.2,397958.009,702
1655510400000,2022-06-18,MATICBRL,2.081,2.102,1.644,1.794,175118.1,325842.0186,769
1655424000000,2022-06-17,MATICBRL,1.962,2.086,1.944,2.071,61708.2,125431.8959,421
1655337600000,2022-06-16,MATICBRL,2.237,2.259,1.931,1.958,199483.4,411471.5706,819
1655251200000,2022-06-15,MATICBRL,2.147,2.236,1.872,2.236,309544.2,631084.9268,1558
1655164800000,2022-06-14,MATICBRL,2.214,2.317,2.05,2.147,187283.5,407484.1046,1012
1655078400000,2022-06-13,MATICBRL,2.525,2.536,2.075,2.213,269216.1,591535.8874,1585
1654992000000,2022-06-12,MATICBRL,2.708,2.745,2.5,2.5,112395.8,293937.3036,789
1654905600000,2022-06-11,MATICBRL,2.973,3.033,2.675,2.711,105101.3,296856.7615,818
1654819200000,2022-06-10,MATICBRL,3.119,3.251,2.958,2.981,115004.5,356169.1392,814
1654732800000,2022-06-09,MATICBRL,2.987,3.2,2.96,3.125,71389.5,220554.002,639
1654646400000,2022-06-08,MATICBRL,3.008,3.063,2.937,2.987,85304.3,255787.4668,674
1654560000000,2022-06-07,MATICBRL,3.043,3.047,2.826,3.008,114467.7,337200.206,836
1654473600000,2022-06-06,MATICBRL,2.874,3.135,2.871,3.046,146480.7,447527.2734,897
1654387200000,2022-06-05,MATICBRL,2.869,2.916,2.818,2.878,51092.8,146376.0098,429
1654300800000,2022-06-04,MATICBRL,2.824,2.881,2.775,2.866,48984.1,139330.6589,484
1654214400000,2022-06-03,MATICBRL,2.976,2.987,2.781,2.832,76365.7,216686.115,710
1654128000000,2022-06-02,MATICBRL,2.904,2.99,2.856,2.981,75939.2,221720.7299,693
1654041600000,2022-06-01,MATICBRL,3.154,3.186,2.838,2.909,102614.6,308997.459,896
1653955200000,2022-05-31,MATICBRL,3.144,3.261,3.056,3.156,155375.9,491641.2996,1059
1653868800000,2022-05-30,MATICBRL,2.857,3.158,2.84,3.143,77544.0,234756.1344,798
1653782400000,2022-05-29,MATICBRL,2.802,2.862,2.738,2.844,42355.9,119299.9545,482
1653696000000,2022-05-28,MATICBRL,2.759,2.842,2.715,2.801,103287.4,288042.0898,589
1653609600000,2022-05-27,MATICBRL,2.881,2.915,2.693,2.729,121881.6,342958.024,922
1653523200000,2022-05-26,MATICBRL,3.132,3.199,2.82,2.875,82464.5,245531.4091,877
1653436800000,2022-05-25,MATICBRL,3.205,3.257,3.05,3.117,68983.6,216954.633,715
1653350400000,2022-05-24,MATICBRL,3.111,3.23,2.95,3.211,81549.6,251628.5659,825
1653264000000,2022-05-23,MATICBRL,3.326,3.412,3.091,3.109,101222.3,332383.5978,943
1653177600000,2022-05-22,MATICBRL,3.205,3.35,3.161,3.318,58373.2,190084.4762,643
1653091200000,2022-05-21,MATICBRL,3.119,3.245,3.054,3.193,57002.6,180873.5211,684
1653004800000,2022-05-20,MATICBRL,3.265,3.358,3.023,3.112,87880.5,278449.2428,1100
1652918400000,2022-05-19,MATICBRL,3.138,3.31,3.05,3.271,89221.6,284985.9929,922
1652832000000,2022-05-18,MATICBRL,3.609,3.655,3.127,3.139,126171.1,423245.299,1121
1652745600000,2022-05-17,MATICBRL,3.452,3.658,3.4,3.61,115343.6,406694.4944,903
1652659200000,2022-05-16,MATICBRL,3.766,3.767,3.374,3.444,131614.3,460612.9384,1075
1652572800000,2022-05-15,MATICBRL,3.49,3.786,3.355,3.778,90044.4,319308.2046,697
