https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BRL,tradecount
1646784000000,2022-03-09,ADABRL,4.088,4.343,4.081,4.285,551328.1,2335894.923,3086
1646697600000,2022-03-08,ADABRL,4.078,4.19,4.031,4.094,611335.7,2510054.1107,3035
1646611200000,2022-03-07,ADABRL,4.207,4.31,3.989,4.084,611284.5,2545943.1745,3704
1646524800000,2022-03-06,ADABRL,4.418,4.456,4.199,4.214,431882.6,1858475.7781,2234
1646438400000,2022-03-05,ADABRL,4.316,4.525,4.188,4.425,349853.9,1528701.4928,2626
1646352000000,2022-03-04,ADABRL,4.568,4.573,4.223,4.311,821540.0,3632417.0478,4001
1646265600000,2022-03-03,ADABRL,4.807,4.848,4.497,4.565,693506.4,3213168.2686,3233
1646179200000,2022-03-02,ADABRL,4.955,5.014,4.763,4.814,635704.9,3106070.8155,3991
1646092800000,2022-03-01,ADABRL,4.974,5.21,4.842,4.952,791388.3,3960118.9668,4631
1646006400000,2022-02-28,ADABRL,4.456,5.0,4.39,4.969,1003429.6,4746001.2884,4826
1645920000000,2022-02-27,ADABRL,4.605,4.75,4.336,4.457,535960.0,2421407.8434,3281
1645833600000,2022-02-26,ADABRL,4.674,4.83,4.585,4.605,643960.9,3036099.0069,3496
1645747200000,2022-02-25,ADABRL,4.409,4.722,4.25,4.674,1041350.1,4666449.193,5647
1645660800000,2022-02-24,ADABRL,4.358,4.591,3.762,4.403,2770966.89,11373470.36707,12266
1645574400000,2022-02-23,ADABRL,4.533,4.839,4.359,4.365,875187.9,4055438.0416,4830
1645488000000,2022-02-22,ADABRL,4.425,4.576,4.2,4.533,831803.14,3676536.91224,5287
1645401600000,2022-02-21,ADABRL,4.84,5.153,4.392,4.422,770902.23,3685207.5531,6053
1645315200000,2022-02-20,ADABRL,5.173,5.178,4.775,4.839,492986.21,2419353.00609,4146
1645228800000,2022-02-19,ADABRL,5.162,5.283,5.055,5.174,349770.3,1802574.20902,2935
1645142400000,2022-02-18,ADABRL,5.317,5.438,5.109,5.163,591677.3,3114378.5272,4625
1645056000000,2022-02-17,ADABRL,5.582,5.65,5.265,5.327,511243.3,2777532.1941,3759
1644969600000,2022-02-16,ADABRL,5.741,5.765,5.533,5.583,431617.7,2429973.6418,3239
1644883200000,2022-02-15,ADABRL,5.505,5.817,5.505,5.737,546628.1,3110406.0495,3997
1644796800000,2022-02-14,ADABRL,5.52,5.542,5.38,5.506,469064.6,2567049.9327,3282
1644710400000,2022-02-13,ADABRL,5.604,5.706,5.481,5.529,402486.7,2248811.4582,2612
1644624000000,2022-02-12,ADABRL,5.709,5.777,5.455,5.601,588333.7,3301916.5429,3692
1644537600000,2022-02-11,ADABRL,6.077,6.152,5.663,5.714,451257.0,2688523.1092,4031
1644451200000,2022-02-10,ADABRL,6.285,6.45,6.036,6.071,719698.1,4475844.7721,4859
1644364800000,2022-02-09,ADABRL,6.244,6.434,6.115,6.29,1123549.6,7079620.8206,5479
1644278400000,2022-02-08,ADABRL,6.366,6.696,5.9,6.244,1061503.6,6693699.6552,6153
1644192000000,2022-02-07,ADABRL,6.126,6.445,6.042,6.352,985648.2,6201117.633,6334
1644105600000,2022-02-06,ADABRL,6.06,6.175,5.897,6.13,484020.2,2914634.4393,3762
1644019200000,2022-02-05,ADABRL,6.089,6.31,5.892,6.046,797975.9,4870189.2868,5394
1643932800000,2022-02-04,ADABRL,5.655,6.1,5.577,6.1,679384.3,3939865.8686,4732
1643846400000,2022-02-03,ADABRL,5.452,5.651,5.409,5.645,406692.1,2252242.0037,3467
1643760000000,2022-02-02,ADABRL,5.818,5.85,5.44,5.462,982670.2,5507097.6166,4832
1643673600000,2022-02-01,ADABRL,5.614,5.818,5.528,5.818,837929.5,4741646.1531,4954
1643587200000,2022-01-31,ADABRL,5.642,5.642,5.486,5.613,657323.0,3664750.7219,3761
1643500800000,2022-01-30,ADABRL,5.754,5.841,5.566,5.633,354239.8,2020105.8814,2850
1643414400000,2022-01-29,ADABRL,5.68,5.87,5.624,5.754,545101.7,3138063.8033,3539
1643328000000,2022-01-28,ADABRL,5.696,5.782,5.503,5.683,647124.3,3641262.3881,4460
1643241600000,2022-01-27,ADABRL,5.929,5.937,5.483,5.68,863620.4,4899882.9674,5613
1643155200000,2022-01-26,ADABRL,5.747,6.304,5.64,5.924,1539217.1,9255598.1482,8667
1643068800000,2022-01-25,ADABRL,5.918,5.932,5.514,5.741,833107.6,4787550.8109,6585
1642982400000,2022-01-24,ADABRL,6.21,6.21,5.259,5.91,1664306.1,9413648.5864,11068
1642896000000,2022-01-23,ADABRL,5.932,6.455,5.816,6.206,812656.4,4951184.7625,6725
1642809600000,2022-01-22,ADABRL,6.182,6.365,5.087,5.914,2401254.13,13877634.75643,15162
1642723200000,2022-01-21,ADABRL,6.9,7.026,6.12,6.182,1607758.8,10574203.7578,12270
1642636800000,2022-01-20,ADABRL,7.369,7.791,6.874,6.923,967461.9,7109210.2547,7966
1642550400000,2022-01-19,ADABRL,8.175,8.591,7.301,7.359,964493.8,7563627.2785,7475
1642464000000,2022-01-18,ADABRL,8.926,9.124,7.914,8.187,1308782.8,11142379.3867,11413
1642377600000,2022-01-17,ADABRL,7.895,8.94,7.744,8.918,2875586.5,24257673.172,15966
1642291200000,2022-01-16,ADABRL,7.221,7.95,7.186,7.884,1385226.3,10619804.932,7946
1642204800000,2022-01-15,ADABRL,7.203,7.35,6.984,7.225,386290.7,2775103.6307,3607
1642118400000,2022-01-14,ADABRL,6.886,7.292,6.809,7.211,1192728.1,8390546.0356,5618
1642032000000,2022-01-13,ADABRL,7.319,7.55,6.853,6.88,873524.3,6271781.4512,6623
1641945600000,2022-01-12,ADABRL,6.694,7.331,6.689,7.324,800648.7,5644617.0029,8751
1641859200000,2022-01-11,ADABRL,6.414,6.757,6.408,6.694,585876.4,3863005.7408,5235
1641772800000,2022-01-10,ADABRL,6.66,6.726,6.13,6.422,2483226.3,15850802.6923,9065
1641686400000,2022-01-09,ADABRL,6.741,6.876,6.541,6.669,982354.7,6666867.5226,5127
1641600000000,2022-01-08,ADABRL,6.905,7.148,6.434,6.741,2356131.46,16204873.41439,8467
1641513600000,2022-01-07,ADABRL,7.367,7.367,6.805,6.876,1539076.0,10734909.6739,8487
1641427200000,2022-01-06,ADABRL,7.105,7.44,6.864,7.349,771240.1,5469566.8463,8781
1641340800000,2022-01-05,ADABRL,7.493,7.713,6.935,7.087,2041325.0,14818716.9955,8646
1641254400000,2022-01-04,ADABRL,7.512,7.684,7.377,7.485,451030.5,3401565.8933,5132
1641168000000,2022-01-03,ADABRL,7.751,7.767,7.457,7.512,388082.5,2963453.3594,4819
1641081600000,2022-01-02,ADABRL,7.775,7.836,7.566,7.769,265627.7,2044457.6057,3574
1640995200000,2022-01-01,ADABRL,7.382,7.775,7.361,7.775,299910.6,2256434.4108,3077
1640908800000,2021-12-31,ADABRL,7.661,7.771,7.24,7.376,464702.5,3484542.6747,4913
1640822400000,2021-12-30,ADABRL,7.66,7.91,7.467,7.664,1028965.4,7796577.8258,6236
1640736000000,2021-12-29,ADABRL,7.968,8.17,7.608,7.643,1988784.9,15477862.2136,7488
1640649600000,2021-12-28,ADABRL,8.608,8.753,7.837,7.948,876337.3,7237881.4345,8354
1640563200000,2021-12-27,ADABRL,8.323,9.08,8.294,8.617,1846892.0,15955485.0853,9455
1640476800000,2021-12-26,ADABRL,8.307,8.387,8.067,8.311,472405.3,3903535.3182,4353
1640390400000,2021-12-25,ADABRL,7.954,8.348,7.898,8.307,397191.7,3254414.7322,3597
1640304000000,2021-12-24,ADABRL,8.41,8.496,7.9,7.954,765220.7,6301893.8192,6862
1640217600000,2021-12-23,ADABRL,7.563,8.499,7.463,8.401,1822554.3,14440865.4883,9327
1640131200000,2021-12-22,ADABRL,7.339,7.842,7.325,7.563,801869.6,6117982.9309,8429
1640044800000,2021-12-21,ADABRL,7.109,7.397,7.029,7.339,743682.9,5372483.9359,6179
1639958400000,2021-12-20,ADABRL,7.118,7.229,6.88,7.096,737329.6,5180089.2483,5677
1639872000000,2021-12-19,ADABRL,7.09,7.455,7.084,7.118,548257.5,3979430.0355,4298
1639785600000,2021-12-18,ADABRL,6.942,7.206,6.831,7.091,1448084.5,10066641.0559,4922
1639699200000,2021-12-17,ADABRL,7.116,7.221,6.801,6.939,3042830.9,21334664.9988,7764
1639612800000,2021-12-16,ADABRL,7.484,7.617,7.094,7.109,1001726.2,7409692.5979,5456
1639526400000,2021-12-15,ADABRL,7.243,7.629,6.924,7.497,2027327.7,14657402.4898,7363
1639440000000,2021-12-14,ADABRL,7.015,7.344,6.858,7.238,1785456.7,12712583.7985,6724
1639353600000,2021-12-13,ADABRL,7.62,7.687,6.861,7.006,1873405.4,13257445.7013,7026
1639267200000,2021-12-12,ADABRL,7.67,8.009,7.479,7.626,723018.2,5587762.3727,5212
1639180800000,2021-12-11,ADABRL,6.88,7.724,6.773,7.666,1604208.3,11630394.12744,6596
1639094400000,2021-12-10,ADABRL,7.302,7.508,6.853,6.875,1813291.53,13025962.8388,7810
1639008000000,2021-12-09,ADABRL,7.828,7.891,7.286,7.286,854620.3,6436276.9788,7151
1638921600000,2021-12-08,ADABRL,7.776,7.986,7.614,7.833,747980.8,5841687.0763,7708
1638835200000,2021-12-07,ADABRL,8.165,8.486,7.716,7.765,1025039.8,8345132.0283,8107
1638748800000,2021-12-06,ADABRL,7.918,8.28,7.19,8.177,1506935.2,11558206.6931,10616
1638662400000,2021-12-05,ADABRL,8.194,8.279,7.4,7.913,784758.3,6149409.5132,8635
1638576000000,2021-12-04,ADABRL,8.925,8.944,6.9,8.204,2228775.69,17769501.99874,20752
1638489600000,2021-12-03,ADABRL,9.823,9.877,8.769,8.936,966063.8,8945270.5762,9930
1638403200000,2021-12-02,ADABRL,8.869,10.033,8.724,9.823,2360703.4,22661167.1565,14621
1638316800000,2021-12-01,ADABRL,8.829,9.189,8.749,8.871,949354.8,8539173.0594,8778
1638230400000,2021-11-30,ADABRL,9.081,9.222,8.754,8.814,1031349.6,9267190.9643,9127
1638144000000,2021-11-29,ADABRL,9.054,9.247,8.82,9.087,887558.6,8012892.5791,7875
1638057600000,2021-11-28,ADABRL,8.765,9.08,8.096,9.05,1028693.96,8842766.53846,7365
1637971200000,2021-11-27,ADABRL,8.729,9.016,8.711,8.774,441946.9,3925568.4906,6501
1637884800000,2021-11-26,ADABRL,9.485,9.869,8.521,8.729,1789637.99,15977381.02184,15157
1637798400000,2021-11-25,ADABRL,9.457,9.865,9.191,9.485,1169548.8,11225070.8171,10626
1637712000000,2021-11-24,ADABRL,9.929,9.937,9.0,9.467,1767739.8,16557348.76876,15158
1637625600000,2021-11-23,ADABRL,10.082,10.29,9.851,9.93,930051.5,9348718.7339,8236
1637539200000,2021-11-22,ADABRL,10.446,10.474,9.94,10.069,763111.1,7759428.1102,8628
1637452800000,2021-11-21,ADABRL,10.913,10.924,10.419,10.474,514118.4,5477563.9467,5611
1637366400000,2021-11-20,ADABRL,10.56,11.45,10.553,10.918,850228.5,9227465.1341,8057
1637280000000,2021-11-19,ADABRL,10.098,10.661,9.91,10.565,1580983.2,16471122.1137,10623
1637193600000,2021-11-18,ADABRL,10.474,10.674,9.551,10.102,1568375.9,15890457.8901,13474
1637107200000,2021-11-17,ADABRL,10.483,10.567,10.045,10.474,1145875.7,11891657.0145,11463
1637020800000,2021-11-16,ADABRL,11.169,11.183,9.908,10.483,2569427.15,27368455.67553,19567
1636934400000,2021-11-15,ADABRL,11.258,11.54,11.156,11.167,711369.3,8032814.5081,6403
1636848000000,2021-11-14,ADABRL,11.359,11.446,11.135,11.261,663473.8,7479813.6384,5815
1636761600000,2021-11-13,ADABRL,11.308,11.502,11.199,11.358,702414.9,7977554.9506,6922
1636675200000,2021-11-12,ADABRL,11.426,11.508,10.957,11.317,1608910.6,18046978.7733,12560
1636588800000,2021-11-11,ADABRL,11.731,12.009,11.382,11.405,1159165.1,13461730.6417,12332
1636502400000,2021-11-10,ADABRL,12.607,12.937,10.9,11.731,2617204.7,31562415.6016,21244
1636416000000,2021-11-09,ADABRL,11.843,13.154,11.713,12.615,4130592.5,51786245.8048,30428
1636329600000,2021-11-08,ADABRL,11.332,11.937,11.25,11.857,1519271.2,17656710.9672,13458
1636243200000,2021-11-07,ADABRL,11.271,11.444,11.116,11.334,899231.7,10145208.7978,7796
1636156800000,2021-11-06,ADABRL,11.154,11.447,10.92,11.271,1188864.2,13242327.4645,9684
1636070400000,2021-11-05,ADABRL,11.252,11.425,10.99,11.154,1044729.3,11651312.8291,10759
1635984000000,2021-11-04,ADABRL,11.607,11.83,10.949,11.249,1796596.2,20333036.0607,14663
1635897600000,2021-11-03,ADABRL,11.239,12.234,11.155,11.607,2893870.5,34116047.8709,18918
1635811200000,2021-11-02,ADABRL,11.173,11.4,11.078,11.234,1020482.8,11473558.2554,11080
1635724800000,2021-11-01,ADABRL,11.22,11.452,10.932,11.173,1114599.9,12470975.5077,10906
1635638400000,2021-10-31,ADABRL,11.158,11.54,10.966,11.217,1105116.0,12365423.3521,9423
1635552000000,2021-10-30,ADABRL,11.497,11.509,11.022,11.158,1161701.1,13116035.3322,9315
1635465600000,2021-10-29,ADABRL,11.303,11.64,11.0,11.482,1770599.4,20201756.1216,13687
1635379200000,2021-10-28,ADABRL,10.773,11.539,10.718,11.303,2912312.2,32687098.7965,18715
1635292800000,2021-10-27,ADABRL,12.031,12.104,10.376,10.768,3417038.5,38290219.7047,30096
1635206400000,2021-10-26,ADABRL,12.027,12.362,11.951,12.02,2101369.6,25591709.6889,12601
1635120000000,2021-10-25,ADABRL,12.069,12.25,11.993,12.027,1469569.3,17812478.6212,10674
1635033600000,2021-10-24,ADABRL,12.318,12.32,11.933,12.061,1455950.4,17617958.7333,8734
1634947200000,2021-10-23,ADABRL,12.256,12.351,12.16,12.31,1298398.5,15911763.1502,6603
1634860800000,2021-10-22,ADABRL,12.118,12.531,12.101,12.251,1636113.7,20175767.5222,10847
1634774400000,2021-10-21,ADABRL,12.253,12.9,12.11,12.126,3497288.2,43650499.8646,19352
1634688000000,2021-10-20,ADABRL,11.785,12.29,11.701,12.261,2445960.5,29661395.72,14549
1634601600000,2021-10-19,ADABRL,11.789,11.917,11.7,11.794,1131530.2,13354323.5925,9453
1634515200000,2021-10-18,ADABRL,11.893,11.95,11.68,11.793,1070939.5,12656288.5961,8946
1634428800000,2021-10-17,ADABRL,12.015,12.07,11.574,11.895,1091558.9,12983280.6293,8008
1634342400000,2021-10-16,ADABRL,12.228,12.4,11.991,12.025,997594.3,12128268.748,8446
1634256000000,2021-10-15,ADABRL,12.093,12.34,11.825,12.228,2018855.1,24454038.5731,13646
1634169600000,2021-10-14,ADABRL,12.16,12.31,11.954,12.097,1170528.1,14207452.9844,9502
1634083200000,2021-10-13,ADABRL,11.821,12.25,11.649,12.149,1290959.2,15405420.618,9776
1633996800000,2021-10-12,ADABRL,12.118,12.119,11.582,11.826,1401043.9,16568449.4178,10499
1633910400000,2021-10-11,ADABRL,12.18,12.394,11.764,12.108,1248305.9,15164478.9326,10694
1633824000000,2021-10-10,ADABRL,12.556,12.562,12.03,12.175,903425.3,11174071.7669,7744
1633737600000,2021-10-09,ADABRL,12.43,12.705,12.331,12.553,853340.5,10704742.3157,7923
1633651200000,2021-10-08,ADABRL,12.587,12.679,12.33,12.431,1529785.6,19177622.0677,12950
1633564800000,2021-10-07,ADABRL,12.137,13.017,11.808,12.586,2693508.1,33644660.8121,22046
1633478400000,2021-10-06,ADABRL,12.253,12.417,11.597,12.133,2399917.6,29065882.0202,17747
1633392000000,2021-10-05,ADABRL,11.912,12.37,11.86,12.253,1680337.0,20329035.8444,13251
1633305600000,2021-10-04,ADABRL,12.054,12.092,11.555,11.911,1225994.6,14522926.9391,11350
1633219200000,2021-10-03,ADABRL,12.073,12.326,11.887,12.065,1120492.8,13586886.6168,8605
1633132800000,2021-10-02,ADABRL,12.092,12.441,11.73,12.072,1479158.9,17932039.0761,9978
1633046400000,2021-10-01,ADABRL,11.508,12.21,11.366,12.093,2179383.2,25840593.8305,14286
1632960000000,2021-09-30,ADABRL,11.31,11.64,11.205,11.506,1373255.5,15702442.8247,9525
1632873600000,2021-09-29,ADABRL,11.133,11.681,11.052,11.317,1669962.1,18923293.935,9599
1632787200000,2021-09-28,ADABRL,11.552,11.757,11.1,11.132,1109009.1,12648080.4871,10797
1632700800000,2021-09-27,ADABRL,11.891,12.223,11.542,11.548,1709437.0,20283418.1082,10934
1632614400000,2021-09-26,ADABRL,12.4,12.41,11.619,11.891,1280182.8,15508566.381,10008
1632528000000,2021-09-25,ADABRL,12.273,13.229,12.06,12.411,2500043.8,31699084.8715,15756
1632441600000,2021-09-24,ADABRL,12.427,12.524,11.12,12.273,3172335.5,38083527.2082,18812
1632355200000,2021-09-23,ADABRL,12.085,12.525,11.65,12.436,1858888.1,22321965.1512,14050
1632268800000,2021-09-22,ADABRL,10.557,12.125,10.489,12.072,2893670.4,33152755.3362,17741
1632182400000,2021-09-21,ADABRL,11.163,11.95,10.21,10.535,3592789.43,40010465.92336,24756
1632096000000,2021-09-20,ADABRL,12.139,12.165,10.631,11.176,4110001.7,46899631.4577,26760
1632009600000,2021-09-19,ADABRL,12.609,12.71,12.03,12.135,1249626.6,15496021.6109,9803
1631923200000,2021-09-18,ADABRL,12.518,12.926,12.342,12.602,1105217.9,13991843.4996,9640
1631836800000,2021-09-17,ADABRL,12.788,12.896,12.325,12.525,1251561.2,15782371.9138,11721
1631750400000,2021-09-16,ADABRL,13.148,13.22,12.625,12.788,1775824.1,22902216.0907,13787
1631664000000,2021-09-15,ADABRL,12.62,13.632,12.4,13.142,2385473.0,31189918.0408,17738
1631577600000,2021-09-14,ADABRL,12.578,12.724,12.129,12.62,1765226.2,22030009.8485,15813
1631491200000,2021-09-13,ADABRL,13.703,13.747,12.279,12.578,3261669.2,41899134.5691,26707
1631404800000,2021-09-12,ADABRL,14.022,14.807,13.301,13.703,4118301.9,57428520.9628,26356
1631318400000,2021-09-11,ADABRL,12.687,14.878,12.611,14.038,4595409.7,64955319.5376,31679
1631232000000,2021-09-10,ADABRL,13.273,13.618,12.009,12.682,2275878.0,29011837.605,22282
1631145600000,2021-09-09,ADABRL,13.142,13.957,12.755,13.273,2590502.9,34866620.7224,23302
1631059200000,2021-09-08,ADABRL,13.333,13.633,11.575,13.148,3218835.6,41491584.5278,29905
1630972800000,2021-09-07,ADABRL,14.761,14.997,10.491,13.321,6222114.36,82439010.96452,56418
1630886400000,2021-09-06,ADABRL,15.141,15.21,14.601,14.763,2128312.2,31615650.3145,22391
1630800000000,2021-09-05,ADABRL,14.802,15.425,14.762,15.147,1949889.4,29446677.8375,15956
1630713600000,2021-09-04,ADABRL,15.463,15.465,14.657,14.794,2399258.7,36240938.8074,21163
1630627200000,2021-09-03,ADABRL,15.428,15.671,15.115,15.462,3025000.1,46625524.7092,25554
1630540800000,2021-09-02,ADABRL,14.897,16.048,14.746,15.424,4858292.24,75308143.84535,39552
1630454400000,2021-09-01,ADABRL,14.44,15.05,14.192,14.905,2651569.2,39042459.7323,23540
1630368000000,2021-08-31,ADABRL,14.34,15.048,14.18,14.432,2857631.7,41512592.0573,26318
1630281600000,2021-08-30,ADABRL,14.913,15.07,14.285,14.331,3047848.5,44765990.0237,23660
1630195200000,2021-08-29,ADABRL,14.943,15.369,14.234,14.914,3158376.7,47249423.965,20912
1630108800000,2021-08-28,ADABRL,15.382,15.4,14.527,14.929,2464121.4,36678701.9212,20851
1630022400000,2021-08-27,ADABRL,13.419,15.398,13.255,15.395,5163557.31,74522273.3171,33668
1629936000000,2021-08-26,ADABRL,14.431,14.65,13.084,13.41,4995017.88,68433961.769,32835
1629849600000,2021-08-25,ADABRL,14.442,14.809,13.854,14.438,4178958.35,60150746.26156,32375
1629763200000,2021-08-24,ADABRL,15.85,16.0,13.8,14.438,7855284.94,116811386.96843,55960
1629676800000,2021-08-23,ADABRL,14.651,16.1,14.541,15.84,8623122.05,133359171.64826,64476
1629590400000,2021-08-22,ADABRL,13.214,14.73,13.199,14.65,4790894.47,66995410.94778,30954
1629504000000,2021-08-21,ADABRL,13.267,13.659,12.937,13.214,3137125.97,41532131.28486,26082
1629417600000,2021-08-20,ADABRL,13.155,14.04,12.848,13.267,7440667.46,99913635.28681,52187
1629331200000,2021-08-19,ADABRL,11.401,13.275,11.183,13.155,7992442.36,97134052.78917,45447
1629244800000,2021-08-18,ADABRL,10.287,11.62,10.02,11.393,5232990.29,57836201.08209,29147
1629158400000,2021-08-17,ADABRL,10.987,11.35,10.16,10.295,3377957.66,36559403.09794,24611
1629072000000,2021-08-16,ADABRL,11.453,11.556,10.89,10.987,3729748.72,41969599.62313,24846
1628985600000,2021-08-15,ADABRL,11.568,11.878,10.695,11.453,3778194.23,43063711.88886,23541
1628899200000,2021-08-14,ADABRL,11.281,11.839,11.027,11.578,6088242.3,69449631.24418,35650
1628812800000,2021-08-13,ADABRL,9.702,11.333,9.632,11.28,7462474.89,78261683.86741,40617
1628726400000,2021-08-12,ADABRL,9.473,9.853,8.856,9.712,4473806.2,41884991.35959,25633
1628640000000,2021-08-11,ADABRL,8.771,9.934,8.75,9.486,6391463.27,60622175.11688,38764
1628553600000,2021-08-10,ADABRL,7.767,8.9,7.7,8.787,4798215.74,39816959.79192,23692
1628467200000,2021-08-09,ADABRL,7.515,7.9,7.337,7.772,2196952.41,16892904.40542,11592
1628380800000,2021-08-08,ADABRL,7.745,7.854,7.422,7.516,2051382.44,15699842.09591,9425
1628294400000,2021-08-07,ADABRL,7.354,7.825,7.317,7.751,2760096.7,21003273.33984,14013
1628208000000,2021-08-06,ADABRL,7.27,7.453,7.15,7.35,2318849.31,16929723.17748,11158
1628121600000,2021-08-05,ADABRL,7.177,7.318,6.971,7.27,2221856.18,15941396.00295,9727
1628035200000,2021-08-04,ADABRL,7.178,7.322,6.94,7.173,1882658.66,13447092.45795,9382
1627948800000,2021-08-03,ADABRL,6.82,7.24,6.596,7.16,2419886.42,16968520.33269,10037
1627862400000,2021-08-02,ADABRL,6.852,7.028,6.741,6.823,1329517.77,9118255.04128,5408
1627776000000,2021-08-01,ADABRL,6.889,7.2,6.807,6.85,1871529.58,13169462.95885,7717
1627689600000,2021-07-31,ADABRL,6.834,6.947,6.69,6.883,1333505.96,9097609.28029,6489
1627603200000,2021-07-30,ADABRL,6.584,6.835,6.396,6.835,2092275.86,13853742.93442,7378
1627516800000,2021-07-29,ADABRL,6.643,6.664,6.496,6.57,1207329.05,7932546.72577,4934
1627430400000,2021-07-28,ADABRL,6.665,6.819,6.537,6.634,1927954.57,12859319.35359,7836
1627344000000,2021-07-27,ADABRL,6.55,6.854,6.33,6.665,1816471.59,11984364.74227,7529
1627257600000,2021-07-26,ADABRL,6.402,7.19,6.367,6.561,3657311.8,24847351.87089,16606
1627171200000,2021-07-25,ADABRL,6.453,6.48,6.228,6.395,1388755.09,8823516.57582,4598
1627084800000,2021-07-24,ADABRL,6.32,6.524,6.244,6.453,1768281.37,11234931.39713,6013
1626998400000,2021-07-23,ADABRL,6.235,6.325,5.981,6.322,1401604.63,8652646.49813,5865
1626912000000,2021-07-22,ADABRL,6.14,6.333,6.007,6.236,1658004.34,10206638.19081,5716
1626825600000,2021-07-21,ADABRL,5.556,6.429,5.464,6.135,2278427.94,13720309.95633,9459
1626739200000,2021-07-20,ADABRL,5.934,5.999,5.422,5.553,2546541.46,14266682.14086,11511
1626652800000,2021-07-19,ADABRL,6.111,6.153,5.83,5.933,1335447.0,7973959.49086,6540
1626566400000,2021-07-18,ADABRL,6.062,6.291,6.04,6.115,751142.9,4628294.17613,4301
1626480000000,2021-07-17,ADABRL,6.058,6.185,5.955,6.068,943376.86,5708190.9258,6075
1626393600000,2021-07-16,ADABRL,6.329,6.42,6.025,6.057,1599006.67,9933327.10048,7342
1626307200000,2021-07-15,ADABRL,6.472,6.6,6.2,6.331,1537908.75,9753255.89226,6950
1626220800000,2021-07-14,ADABRL,6.613,6.665,6.255,6.472,1710118.67,11090687.99232,7604
1626134400000,2021-07-13,ADABRL,6.866,6.9,6.536,6.613,1222620.44,8202263.66602,6836
1626048000000,2021-07-12,ADABRL,7.118,7.267,6.76,6.863,2172191.06,15190972.27349,8243
1625961600000,2021-07-11,ADABRL,7.1,7.214,7.036,7.111,1118567.82,7970249.6832,3701
1625875200000,2021-07-10,ADABRL,7.154,7.228,7.0,7.1,1074824.21,7639932.16668,4792
1625788800000,2021-07-09,ADABRL,7.06,7.3,6.853,7.144,1652814.31,11753694.05473,7799
1625702400000,2021-07-08,ADABRL,7.401,7.415,7.036,7.065,2639531.05,19115632.05274,9188
1625616000000,2021-07-07,ADABRL,7.391,7.55,7.328,7.4,2705070.45,20126690.04512,9193
1625529600000,2021-07-06,ADABRL,7.245,7.456,7.187,7.384,2874070.44,21099038.59655,9770
1625443200000,2021-07-05,ADABRL,7.409,7.409,7.027,7.244,2252606.42,16269534.87515,9508
1625356800000,2021-07-04,ADABRL,7.123,7.582,7.016,7.41,2145228.53,15738240.81408,8958
1625270400000,2021-07-03,ADABRL,7.09,7.315,6.9,7.138,1649902.08,11813120.49529,7440
1625184000000,2021-07-02,ADABRL,6.776,7.09,6.534,7.083,2413626.33,16439881.74287,9206
1625097600000,2021-07-01,ADABRL,6.95,6.952,6.552,6.781,2041900.75,13748811.81695,7730
1625011200000,2021-06-30,ADABRL,6.836,7.0,6.458,6.946,2528672.78,17035595.70311,8539
1624924800000,2021-06-29,ADABRL,6.584,7.064,6.541,6.83,2204542.09,15147728.24126,9256
1624838400000,2021-06-28,ADABRL,6.631,6.698,6.476,6.577,1655579.11,10897854.28843,6916
1624752000000,2021-06-27,ADABRL,6.268,6.715,6.203,6.638,1756209.15,11290829.92878,6080
1624665600000,2021-06-26,ADABRL,6.274,6.44,6.0,6.258,2051837.9,12748833.35662,7856
1624579200000,2021-06-25,ADABRL,6.745,6.92,6.188,6.275,3063585.66,20038229.62475,11977
1624492800000,2021-06-24,ADABRL,6.287,6.936,6.032,6.735,2466595.36,16412975.33404,10764
1624406400000,2021-06-23,ADABRL,5.792,6.586,5.573,6.287,3601366.77,22340724.44657,14772
1624320000000,2021-06-22,ADABRL,5.973,6.436,5.093,5.806,6316366.62,36634011.88726,28284
1624233600000,2021-06-21,ADABRL,7.348,7.404,5.941,5.983,3316804.04,21801558.86081,20556
1624147200000,2021-06-20,ADABRL,7.145,7.535,6.768,7.345,2334060.92,16694351.23033,12216
1624060800000,2021-06-19,ADABRL,7.284,7.418,7.135,7.137,1428090.36,10407816.59184,7402
1623974400000,2021-06-18,ADABRL,7.47,7.553,7.025,7.285,1618478.92,11750021.17158,11298
1623888000000,2021-06-17,ADABRL,7.58,7.842,7.391,7.47,1540130.97,11678602.35759,9424
1623801600000,2021-06-16,ADABRL,7.895,7.991,7.522,7.568,1927063.81,14939769.12718,12237
1623715200000,2021-06-15,ADABRL,8.04,8.204,7.866,7.897,2295853.65,18383865.06797,12631
1623628800000,2021-06-14,ADABRL,7.963,8.124,7.716,8.04,2958440.65,23500875.37819,14217
1623542400000,2021-06-13,ADABRL,7.634,8.089,7.235,7.961,2608625.7,20095472.71551,13910
1623456000000,2021-06-12,ADABRL,7.421,7.71,7.01,7.626,3226436.72,23975901.81969,14630
1623369600000,2021-06-11,ADABRL,7.827,7.902,7.33,7.418,2354440.68,18005589.08777,15144
1623283200000,2021-06-10,ADABRL,8.32,8.35,7.718,7.826,2547392.54,20392489.61604,15097
1623196800000,2021-06-09,ADABRL,8.059,8.33,7.541,8.315,3732095.12,29906745.44268,18313
1623110400000,2021-06-08,ADABRL,8.001,8.152,7.123,8.048,3792114.91,29312388.23124,24809
