https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BRL,tradecount
1662854400000,2022-09-11,XRPBRL,1.848,1.862,1.805,1.834,130555.0,239395.141,358
1662768000000,2022-09-10,XRPBRL,1.845,1.87,1.821,1.849,251216.0,462978.798,543
1662681600000,2022-09-09,XRPBRL,1.775,1.856,1.774,1.846,568073.0,1028624.58,968
1662595200000,2022-09-08,XRPBRL,1.768,1.795,1.718,1.772,364267.0,638955.46,731
1662508800000,2022-09-07,XRPBRL,1.688,1.778,1.65,1.768,315834.0,544892.191,607
1662422400000,2022-09-06,XRPBRL,1.727,1.774,1.673,1.686,502470.0,865894.072,909
1662336000000,2022-09-05,XRPBRL,1.724,1.732,1.678,1.724,266501.0,453935.793,547
1662249600000,2022-09-04,XRPBRL,1.713,1.728,1.705,1.724,152023.0,261398.644,355
1662163200000,2022-09-03,XRPBRL,1.725,1.736,1.699,1.713,226044.0,387804.689,421
1662076800000,2022-09-02,XRPBRL,1.745,1.751,1.693,1.724,179376.0,308096.216,521
1661990400000,2022-09-01,XRPBRL,1.693,1.747,1.67,1.745,252192.0,427891.541,733
1661904000000,2022-08-31,XRPBRL,1.68,1.715,1.666,1.694,189757.0,321959.887,528
1661817600000,2022-08-30,XRPBRL,1.684,1.7,1.637,1.681,242730.0,404584.652,535
1661731200000,2022-08-29,XRPBRL,1.65,1.689,1.63,1.684,313264.0,518503.509,682
1661644800000,2022-08-28,XRPBRL,1.711,1.724,1.648,1.65,133768.0,225749.176,466
1661558400000,2022-08-27,XRPBRL,1.729,1.758,1.679,1.71,235096.0,402556.219,606
1661472000000,2022-08-26,XRPBRL,1.788,1.906,1.703,1.73,497577.0,897157.499,1083
1661385600000,2022-08-25,XRPBRL,1.777,1.808,1.762,1.793,116012.0,207128.107,480
1661299200000,2022-08-24,XRPBRL,1.784,1.806,1.741,1.776,141981.0,251520.533,461
1661212800000,2022-08-23,XRPBRL,1.786,1.789,1.728,1.781,146667.0,259012.477,458
1661126400000,2022-08-22,XRPBRL,1.801,1.801,1.728,1.787,176637.0,310831.113,544
1661040000000,2022-08-21,XRPBRL,1.757,1.817,1.751,1.799,156692.0,280278.483,469
1660953600000,2022-08-20,XRPBRL,1.745,1.789,1.738,1.759,242848.0,428415.687,710
1660867200000,2022-08-19,XRPBRL,1.927,1.927,1.722,1.747,454490.0,822664.063,1156
1660780800000,2022-08-18,XRPBRL,1.976,1.976,1.922,1.927,170176.0,332567.051,553
1660694400000,2022-08-17,XRPBRL,1.944,2.021,1.923,1.972,477561.0,939325.669,871
1660608000000,2022-08-16,XRPBRL,1.922,1.95,1.874,1.947,158243.0,304183.028,511
1660521600000,2022-08-15,XRPBRL,1.921,1.961,1.874,1.921,324312.0,618959.425,815
1660435200000,2022-08-14,XRPBRL,1.931,1.995,1.91,1.92,169254.0,329770.531,479
1660348800000,2022-08-13,XRPBRL,1.936,1.968,1.924,1.928,116243.0,225392.697,400
1660262400000,2022-08-12,XRPBRL,1.963,1.966,1.896,1.933,212621.0,408395.373,510
1660176000000,2022-08-11,XRPBRL,1.947,1.973,1.929,1.964,230226.0,449559.467,647
1660089600000,2022-08-10,XRPBRL,1.893,1.948,1.85,1.948,278898.0,531823.56,689
1660003200000,2022-08-09,XRPBRL,1.948,1.952,1.86,1.89,277282.0,524005.83,720
1659916800000,2022-08-08,XRPBRL,1.935,1.981,1.917,1.943,209838.0,410222.511,583
1659830400000,2022-08-07,XRPBRL,1.931,1.956,1.915,1.935,48949.0,94745.692,315
1659744000000,2022-08-06,XRPBRL,1.958,1.96,1.927,1.93,95366.0,185241.032,381
1659657600000,2022-08-05,XRPBRL,1.945,1.981,1.912,1.954,340503.0,661290.829,672
1659571200000,2022-08-04,XRPBRL,1.961,1.987,1.911,1.946,258260.0,503290.563,604
1659484800000,2022-08-03,XRPBRL,1.959,1.999,1.924,1.962,297096.0,583947.505,722
1659398400000,2022-08-02,XRPBRL,1.975,2.051,1.912,1.965,387179.0,763448.647,812
1659312000000,2022-08-01,XRPBRL,1.979,2.015,1.933,1.977,368035.0,721850.944,844
1659225600000,2022-07-31,XRPBRL,2.019,2.073,1.977,1.985,401427.0,814846.355,749
1659139200000,2022-07-30,XRPBRL,1.918,2.131,1.897,2.018,1068865.0,2205394.767,1504
1659052800000,2022-07-29,XRPBRL,1.949,1.975,1.879,1.917,378417.0,727520.8,686
1658966400000,2022-07-28,XRPBRL,1.893,1.968,1.833,1.946,373755.0,713084.564,801
1658880000000,2022-07-27,XRPBRL,1.818,1.894,1.782,1.893,275362.0,505214.865,629
1658793600000,2022-07-26,XRPBRL,1.816,1.825,1.753,1.82,201568.0,358700.049,596
1658707200000,2022-07-25,XRPBRL,1.975,1.983,1.808,1.813,190924.0,359657.76,896
1658620800000,2022-07-24,XRPBRL,1.984,2.02,1.966,1.973,152189.0,303564.19,412
1658534400000,2022-07-23,XRPBRL,1.981,2.0,1.935,1.985,111917.0,220006.302,406
1658448000000,2022-07-22,XRPBRL,2.019,2.043,1.958,1.976,175126.0,348838.63,556
1658361600000,2022-07-21,XRPBRL,1.986,2.029,1.92,2.02,263440.0,519439.738,664
1658275200000,2022-07-20,XRPBRL,2.028,2.066,1.966,1.987,494431.0,994928.308,1023
1658188800000,2022-07-19,XRPBRL,1.986,2.044,1.918,2.028,484516.0,963770.646,1042
1658102400000,2022-07-18,XRPBRL,1.865,1.993,1.864,1.993,404744.0,789773.799,979
1658016000000,2022-07-17,XRPBRL,1.906,1.952,1.858,1.858,189674.0,360111.371,532
1657929600000,2022-07-16,XRPBRL,1.815,1.931,1.799,1.903,299533.0,559540.511,801
1657843200000,2022-07-15,XRPBRL,1.813,1.896,1.774,1.815,614905.0,1130604.841,975
1657756800000,2022-07-14,XRPBRL,1.754,1.816,1.7,1.814,502537.0,878999.788,739
1657670400000,2022-07-13,XRPBRL,1.702,1.767,1.658,1.756,529503.0,910449.057,828
1657584000000,2022-07-12,XRPBRL,1.7,1.714,1.668,1.702,320226.0,543392.522,639
1657497600000,2022-07-11,XRPBRL,1.726,1.762,1.678,1.707,456394.0,789425.501,941
1657411200000,2022-07-10,XRPBRL,1.826,1.828,1.698,1.727,279323.0,485372.567,680
1657324800000,2022-07-09,XRPBRL,1.804,1.842,1.797,1.831,130091.0,236491.686,612
1657238400000,2022-07-08,XRPBRL,1.847,1.923,1.797,1.803,629229.0,1161562.175,1193
1657152000000,2022-07-07,XRPBRL,1.804,1.853,1.767,1.84,298032.0,538848.793,747
1657065600000,2022-07-06,XRPBRL,1.751,1.812,1.725,1.804,443440.0,781653.018,749
1656979200000,2022-07-05,XRPBRL,1.756,1.768,1.69,1.754,255994.0,444678.34,618
1656892800000,2022-07-04,XRPBRL,1.717,1.76,1.681,1.759,299944.0,517449.924,671
1656806400000,2022-07-03,XRPBRL,1.684,1.739,1.651,1.72,179266.0,305213.378,354
1656720000000,2022-07-02,XRPBRL,1.678,1.696,1.654,1.684,188955.0,316454.263,551
1656633600000,2022-07-01,XRPBRL,1.746,1.765,1.638,1.678,558305.0,940005.776,861
1656547200000,2022-06-30,XRPBRL,1.709,1.755,1.607,1.751,822012.0,1388063.024,1080
1656460800000,2022-06-29,XRPBRL,1.782,1.801,1.688,1.714,269076.0,466054.352,517
1656374400000,2022-06-28,XRPBRL,1.852,1.859,1.776,1.779,276381.0,500401.578,596
1656288000000,2022-06-27,XRPBRL,1.889,1.93,1.832,1.847,375032.0,700562.544,825
1656201600000,2022-06-26,XRPBRL,1.923,1.96,1.883,1.889,284902.0,546158.463,836
1656115200000,2022-06-25,XRPBRL,1.928,1.96,1.861,1.92,343308.0,657925.848,936
1656028800000,2022-06-24,XRPBRL,1.763,2.027,1.76,1.928,2095875.0,4040882.67,3046
1655942400000,2022-06-23,XRPBRL,1.683,1.767,1.677,1.761,366437.0,627955.917,900
1655856000000,2022-06-22,XRPBRL,1.697,1.701,1.649,1.683,313971.0,525984.567,868
1655769600000,2022-06-21,XRPBRL,1.67,1.74,1.653,1.694,410469.0,699988.303,999
1655683200000,2022-06-20,XRPBRL,1.69,1.696,1.623,1.672,474278.0,789084.317,1048
1655596800000,2022-06-19,XRPBRL,1.596,1.719,1.544,1.689,589971.0,963192.513,1092
1655510400000,2022-06-18,XRPBRL,1.661,1.688,1.496,1.594,845705.0,1336898.969,1571
1655424000000,2022-06-17,XRPBRL,1.601,1.737,1.595,1.662,690592.0,1156020.608,1213
1655337600000,2022-06-16,XRPBRL,1.751,1.764,1.581,1.605,664094.0,1100689.11,1594
1655251200000,2022-06-15,XRPBRL,1.663,1.761,1.534,1.747,1947630.0,3160883.173,3315
1655164800000,2022-06-14,XRPBRL,1.604,1.684,1.52,1.661,1410576.0,2284475.927,2453
1655078400000,2022-06-13,XRPBRL,1.739,1.767,1.537,1.61,2374984.0,3831871.18,4539
1654992000000,2022-06-12,XRPBRL,1.808,1.84,1.716,1.734,685886.0,1214031.63,1682
1654905600000,2022-06-11,XRPBRL,1.912,1.943,1.791,1.808,482891.0,893266.832,1290
1654819200000,2022-06-10,XRPBRL,1.972,2.027,1.889,1.911,718091.0,1392825.118,1554
1654732800000,2022-06-09,XRPBRL,1.97,1.984,1.947,1.974,342960.0,674847.599,906
1654646400000,2022-06-08,XRPBRL,1.989,1.996,1.925,1.972,498628.0,977561.888,1257
1654560000000,2022-06-07,XRPBRL,1.937,2.032,1.859,1.989,932233.0,1816240.539,2075
1654473600000,2022-06-06,XRPBRL,1.902,1.959,1.898,1.943,520934.0,1001902.673,1171
1654387200000,2022-06-05,XRPBRL,1.887,1.924,1.875,1.902,168767.0,321056.706,684
1654300800000,2022-06-04,XRPBRL,1.876,1.892,1.849,1.891,281296.0,528062.205,881
1654214400000,2022-06-03,XRPBRL,1.948,1.973,1.847,1.878,479337.0,904749.733,1418
1654128000000,2022-06-02,XRPBRL,1.929,1.959,1.887,1.952,414289.0,794994.454,1202
1654041600000,2022-06-01,XRPBRL,2.012,2.031,1.882,1.928,475873.0,932699.236,1434
1653955200000,2022-05-31,XRPBRL,2.002,2.073,1.927,2.011,812535.0,1619357.519,2021
1653868800000,2022-05-30,XRPBRL,1.856,2.004,1.844,2.001,323041.0,618725.83,1466
1653782400000,2022-05-29,XRPBRL,1.844,1.859,1.815,1.855,198221.0,364664.981,868
1653696000000,2022-05-28,XRPBRL,1.821,1.853,1.814,1.852,224551.0,412797.274,788
1653609600000,2022-05-27,XRPBRL,1.888,1.937,1.798,1.815,620795.0,1154769.319,1627
1653523200000,2022-05-26,XRPBRL,1.969,1.991,1.825,1.888,785134.0,1480892.361,1589
1653436800000,2022-05-25,XRPBRL,1.974,2.007,1.914,1.969,603139.0,1187408.038,1115
1653350400000,2022-05-24,XRPBRL,1.964,2.008,1.885,1.98,648287.0,1264743.144,1092
1653264000000,2022-05-23,XRPBRL,2.069,2.09,1.946,1.965,397584.0,806007.351,1217
1653177600000,2022-05-22,XRPBRL,2.039,2.085,2.017,2.071,191341.0,393081.881,611
1653091200000,2022-05-21,XRPBRL,2.018,2.056,1.982,2.038,201227.0,407581.972,585
1653004800000,2022-05-20,XRPBRL,2.081,2.181,1.97,2.015,655192.0,1349148.645,1313
1652918400000,2022-05-19,XRPBRL,2.034,2.086,1.959,2.081,505738.0,1029777.242,1078
1652832000000,2022-05-18,XRPBRL,2.175,2.197,2.02,2.029,336647.0,700671.401,951
1652745600000,2022-05-17,XRPBRL,2.151,2.224,2.081,2.173,354226.0,763489.5,980
1652659200000,2022-05-16,XRPBRL,2.277,2.282,2.091,2.143,783742.0,1696957.796,1890
1652572800000,2022-05-15,XRPBRL,2.177,2.292,2.122,2.285,282516.0,620842.361,873
1652486400000,2022-05-14,XRPBRL,2.163,2.244,2.036,2.181,585863.0,1247777.375,1532
1652400000000,2022-05-13,XRPBRL,1.999,2.402,1.975,2.157,2231548.0,4961715.494,4000
1652313600000,2022-05-12,XRPBRL,2.166,2.243,1.733,1.999,6451077.84,12583046.09185,9274
1652227200000,2022-05-11,XRPBRL,2.658,2.705,1.899,2.152,5934087.21,13569901.66346,9510
1652140800000,2022-05-10,XRPBRL,2.544,2.779,2.467,2.659,1748224.0,4610443.758,2993
1652054400000,2022-05-09,XRPBRL,2.902,2.963,2.444,2.54,2114531.89,5607332.82091,3940
1651968000000,2022-05-08,XRPBRL,2.975,2.987,2.867,2.894,508719.0,1488136.859,1451
1651881600000,2022-05-07,XRPBRL,3.079,3.089,2.925,2.973,362171.0,1093540.669,1321
1651795200000,2022-05-06,XRPBRL,3.026,3.122,3.008,3.079,737657.0,2255649.71,1750
1651708800000,2022-05-05,XRPBRL,3.186,3.238,2.942,3.029,1134502.0,3487327.732,2166
1651622400000,2022-05-04,XRPBRL,3.016,3.21,3.016,3.187,668111.0,2083355.863,1636
1651536000000,2022-05-03,XRPBRL,3.121,3.18,2.982,3.019,566563.0,1741660.975,1268
1651449600000,2022-05-02,XRPBRL,3.034,3.164,3.032,3.121,744509.0,2299986.094,1590
1651363200000,2022-05-01,XRPBRL,2.934,3.07,2.894,3.039,705045.0,2099944.249,1813
1651276800000,2022-04-30,XRPBRL,3.058,3.14,2.845,2.938,1120186.0,3342877.279,2276
1651190400000,2022-04-29,XRPBRL,3.202,3.213,2.989,3.057,931050.0,2865197.47,2328
1651104000000,2022-04-28,XRPBRL,3.254,3.27,3.178,3.194,663830.0,2134808.678,1465
1651017600000,2022-04-27,XRPBRL,3.225,3.332,3.203,3.255,688363.0,2246234.082,1651
1650931200000,2022-04-26,XRPBRL,3.398,3.453,3.168,3.233,1010051.0,3332970.35,2217
1650844800000,2022-04-25,XRPBRL,3.381,3.418,3.129,3.395,1301708.0,4254142.53,2778
1650758400000,2022-04-24,XRPBRL,3.416,3.436,3.357,3.371,240149.0,816686.298,853
1650672000000,2022-04-23,XRPBRL,3.465,3.504,3.397,3.416,255230.0,878931.847,2975
1650585600000,2022-04-22,XRPBRL,3.416,3.538,3.358,3.461,548891.0,1898078.65,1691
1650499200000,2022-04-21,XRPBRL,3.501,3.581,3.355,3.414,301287.0,1048348.08,1402
1650412800000,2022-04-20,XRPBRL,3.64,3.644,3.451,3.504,464677.0,1649308.349,1623
1650326400000,2022-04-19,XRPBRL,3.605,3.671,3.553,3.641,317600.0,1147694.839,1264
1650240000000,2022-04-18,XRPBRL,3.568,3.61,3.455,3.602,529437.0,1865340.353,1651
1650153600000,2022-04-17,XRPBRL,3.716,3.722,3.549,3.569,245698.0,898885.353,995
1650067200000,2022-04-16,XRPBRL,3.719,3.795,3.633,3.706,310206.0,1153090.578,1216
1649980800000,2022-04-15,XRPBRL,3.443,3.777,3.443,3.725,770351.0,2830321.046,2403
1649894400000,2022-04-14,XRPBRL,3.421,3.496,3.353,3.444,496692.0,1696830.471,1179
1649808000000,2022-04-13,XRPBRL,3.37,3.427,3.298,3.42,527878.0,1780089.482,1105
1649721600000,2022-04-12,XRPBRL,3.3,3.422,3.267,3.37,647611.0,2163622.424,1702
1649635200000,2022-04-11,XRPBRL,3.575,3.591,3.229,3.293,1065980.0,3609817.93,2897
1649548800000,2022-04-10,XRPBRL,3.616,3.666,3.575,3.576,229688.0,831942.278,944
1649462400000,2022-04-09,XRPBRL,3.591,3.634,3.575,3.621,182048.0,656625.226,875
1649376000000,2022-04-08,XRPBRL,3.771,3.798,3.545,3.582,430963.0,1572092.92,1187
1649289600000,2022-04-07,XRPBRL,3.625,3.787,3.581,3.775,480335.0,1782842.824,1343
1649203200000,2022-04-06,XRPBRL,3.83,3.837,3.594,3.611,907821.0,3360986.895,2651
1649116800000,2022-04-05,XRPBRL,3.837,3.916,3.81,3.831,421914.0,1624077.436,1326
1649030400000,2022-04-04,XRPBRL,3.955,3.956,3.75,3.833,571663.0,2199965.481,1571
1648944000000,2022-04-03,XRPBRL,3.879,4.0,3.835,3.963,230964.0,906994.339,1395
1648857600000,2022-04-02,XRPBRL,3.896,3.992,3.856,3.879,369306.0,1452154.555,1547
1648771200000,2022-04-01,XRPBRL,3.905,3.979,3.836,3.899,435245.0,1698573.465,2142
1648684800000,2022-03-31,XRPBRL,4.14,4.191,3.75,3.893,1192947.0,4711262.281,3073
1648598400000,2022-03-30,XRPBRL,4.112,4.187,4.068,4.136,412716.0,1703848.686,1561
1648512000000,2022-03-29,XRPBRL,4.142,4.245,4.04,4.112,447078.0,1855660.718,1495
1648425600000,2022-03-28,XRPBRL,4.084,4.372,4.071,4.141,1046074.0,4455508.255,2794
1648339200000,2022-03-27,XRPBRL,3.987,4.085,3.962,4.085,292037.0,1176664.608,913
1648252800000,2022-03-26,XRPBRL,3.943,3.99,3.925,3.983,137360.0,544838.161,671
1648166400000,2022-03-25,XRPBRL,4.08,4.1,3.933,3.942,472809.0,1894733.814,1742
1648080000000,2022-03-24,XRPBRL,4.075,4.132,4.001,4.084,533661.0,2176765.239,1496
1647993600000,2022-03-23,XRPBRL,4.145,4.184,4.026,4.072,346620.0,1415107.345,1197
1647907200000,2022-03-22,XRPBRL,4.165,4.28,4.097,4.142,552679.0,2310725.651,1683
1647820800000,2022-03-21,XRPBRL,4.07,4.255,3.984,4.165,613627.0,2536088.942,1861
1647734400000,2022-03-20,XRPBRL,4.146,4.154,4.022,4.074,180022.0,732927.798,716
1647648000000,2022-03-19,XRPBRL,4.021,4.172,3.991,4.141,374522.0,1538331.326,1602
1647561600000,2022-03-18,XRPBRL,4.014,4.04,3.937,4.021,339986.0,1354323.288,1109
1647475200000,2022-03-17,XRPBRL,4.037,4.085,3.961,4.009,594276.0,2391243.487,1479
1647388800000,2022-03-16,XRPBRL,3.94,4.045,3.885,4.04,714117.0,2833153.158,1978
1647302400000,2022-03-15,XRPBRL,3.962,3.975,3.804,3.941,388599.0,1519332.029,1282
1647216000000,2022-03-14,XRPBRL,3.876,3.975,3.804,3.969,410686.0,1597097.377,1438
1647129600000,2022-03-13,XRPBRL,4.022,4.096,3.838,3.885,668752.0,2665215.07,1453
1647043200000,2022-03-12,XRPBRL,4.089,4.317,3.964,4.001,1600414.0,6604339.499,3705
1646956800000,2022-03-11,XRPBRL,3.72,4.143,3.671,4.081,1564688.0,6186052.793,3261
1646870400000,2022-03-10,XRPBRL,3.861,3.927,3.679,3.72,650561.0,2446481.529,1661
1646784000000,2022-03-09,XRPBRL,3.681,3.896,3.676,3.864,656122.0,2503878.078,1529
1646697600000,2022-03-08,XRPBRL,3.7,3.747,3.648,3.681,373850.0,1381682.491,1051
1646611200000,2022-03-07,XRPBRL,3.716,3.861,3.605,3.705,635741.0,2384264.902,1687
