https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume BRL,tradecount
1674950400000,2023-01-29,SHIBBRL,6.073e-05,6.224e-05,6.036e-05,6.187e-05,16009815008.0,984272.53075217,2394
1674864000000,2023-01-28,SHIBBRL,6.023e-05,6.326e-05,5.982e-05,6.068e-05,21159357420.0,1297449.362135,2711
1674777600000,2023-01-27,SHIBBRL,5.938e-05,6.091e-05,5.775e-05,6.022e-05,16721815615.0,991919.2869956,2540
1674691200000,2023-01-26,SHIBBRL,5.967e-05,6.072e-05,5.828e-05,5.935e-05,31099028968.0,1855899.39926892,2682
1674604800000,2023-01-25,SHIBBRL,5.798e-05,6.091e-05,5.641e-05,5.938e-05,28937580198.0,1687934.45868463,3448
1674518400000,2023-01-24,SHIBBRL,6.266e-05,6.362e-05,5.65e-05,5.802e-05,36442913214.0,2213811.30087767,3824
1674432000000,2023-01-23,SHIBBRL,6.273e-05,6.37e-05,6.165e-05,6.261e-05,20461879334.0,1287308.6466151,3136
1674345600000,2023-01-22,SHIBBRL,6.189e-05,6.523e-05,6.052e-05,6.28e-05,45498059123.0,2862527.10055732,4213
1674259200000,2023-01-21,SHIBBRL,6.382e-05,6.481e-05,6.116e-05,6.197e-05,71909293146.0,4547062.72899033,5494
1674172800000,2023-01-20,SHIBBRL,6e-05,6.472e-05,5.897e-05,6.372e-05,55962571994.0,3450864.53763517,5005
1674086400000,2023-01-19,SHIBBRL,5.792e-05,6.175e-05,5.62e-05,6.011e-05,54498251864.0,3210604.00388817,4559
1674000000000,2023-01-18,SHIBBRL,5.438e-05,6.663e-05,5.438e-05,5.808e-05,250849955360.0,15404946.5666508,14274
1673913600000,2023-01-17,SHIBBRL,5.439e-05,5.565e-05,5.32e-05,5.438e-05,25337832237.0,1382831.51872692,2957
1673827200000,2023-01-16,SHIBBRL,5.477e-05,5.668e-05,5.202e-05,5.436e-05,59099639006.0,3233155.27519121,4623
1673740800000,2023-01-15,SHIBBRL,5.34e-05,5.653e-05,5.026e-05,5.48e-05,73966142555.0,3946148.44363294,4640
1673654400000,2023-01-14,SHIBBRL,5.235e-05,5.669e-05,4.912e-05,5.331e-05,121121929149.0,6437493.50410815,7632
1673568000000,2023-01-13,SHIBBRL,4.891e-05,5.272e-05,4.796e-05,5.244e-05,40395182252.0,2033523.80980278,3776
1673481600000,2023-01-12,SHIBBRL,4.747e-05,5.047e-05,4.601e-05,4.89e-05,46794232129.0,2263893.43157676,3879
1673395200000,2023-01-11,SHIBBRL,4.85e-05,4.852e-05,4.55e-05,4.741e-05,29282816716.0,1369198.61156611,2845
1673308800000,2023-01-10,SHIBBRL,4.584e-05,5.109e-05,4.519e-05,4.852e-05,49170543862.0,2384206.3716613,3903
1673222400000,2023-01-09,SHIBBRL,4.6e-05,4.885e-05,4.537e-05,4.584e-05,47634371126.0,2236608.52329115,3578
1673136000000,2023-01-08,SHIBBRL,4.46e-05,4.628e-05,4.406e-05,4.599e-05,11857444787.0,534762.98536,1285
1673049600000,2023-01-07,SHIBBRL,4.462e-05,4.6e-05,4.438e-05,4.465e-05,14954730541.0,673107.51448788,1406
1672963200000,2023-01-06,SHIBBRL,4.507e-05,4.56e-05,4.382e-05,4.452e-05,14988218020.0,667449.56202934,1621
1672876800000,2023-01-05,SHIBBRL,4.535e-05,4.774e-05,4.461e-05,4.512e-05,34123565313.0,1574281.52940541,2155
1672790400000,2023-01-04,SHIBBRL,4.409e-05,4.616e-05,4.386e-05,4.538e-05,22880949971.0,1027933.77381853,1973
1672704000000,2023-01-03,SHIBBRL,4.356e-05,4.416e-05,4.311e-05,4.415e-05,7121179101.0,310477.65959663,1167
1672617600000,2023-01-02,SHIBBRL,4.319e-05,4.39e-05,4.265e-05,4.36e-05,10934348800.0,476692.36107469,1581
1672531200000,2023-01-01,SHIBBRL,4.306e-05,4.327e-05,4.259e-05,4.312e-05,4085409096.0,175675.498685,776
1672444800000,2022-12-31,SHIBBRL,4.305e-05,4.354e-05,4.279e-05,4.305e-05,6129596774.0,264837.08876935,1106
1672358400000,2022-12-30,SHIBBRL,4.35e-05,4.37e-05,4.224e-05,4.302e-05,13677103876.0,585659.78345976,1724
1672272000000,2022-12-29,SHIBBRL,4.203e-05,4.393e-05,4.163e-05,4.363e-05,17128680421.0,731127.26550516,2006
1672185600000,2022-12-28,SHIBBRL,4.345e-05,4.345e-05,4.141e-05,4.202e-05,15442695401.0,653076.34967245,1858
1672099200000,2022-12-27,SHIBBRL,4.355e-05,4.419e-05,4.279e-05,4.344e-05,11345731502.0,493323.4543115,1475
1672012800000,2022-12-26,SHIBBRL,4.298e-05,4.37e-05,4.291e-05,4.352e-05,6311632346.0,273366.57458825,1150
1671926400000,2022-12-25,SHIBBRL,4.318e-05,4.338e-05,4.251e-05,4.299e-05,5307178006.0,227470.28077592,807
1671840000000,2022-12-24,SHIBBRL,4.282e-05,4.327e-05,4.271e-05,4.308e-05,3586863900.0,154168.70080735,770
1671753600000,2022-12-23,SHIBBRL,4.37e-05,4.384e-05,4.271e-05,4.279e-05,8122264405.0,350850.33553859,1096
1671667200000,2022-12-22,SHIBBRL,4.32e-05,4.418e-05,4.272e-05,4.361e-05,8500437686.0,368583.20827065,1105
1671580800000,2022-12-21,SHIBBRL,4.446e-05,4.449e-05,4.281e-05,4.327e-05,9914795871.0,431030.56704935,1354
1671494400000,2022-12-20,SHIBBRL,4.34e-05,4.47e-05,4.335e-05,4.446e-05,24252515922.0,1068095.2028546,1660
1671408000000,2022-12-19,SHIBBRL,4.538e-05,4.663e-05,4.224e-05,4.328e-05,40584433652.0,1827588.89148145,2353
1671321600000,2022-12-18,SHIBBRL,4.4e-05,4.78e-05,4.35e-05,4.537e-05,63039718544.0,2899685.62705998,2885
1671235200000,2022-12-17,SHIBBRL,4.361e-05,4.435e-05,4.241e-05,4.396e-05,19380577670.0,840322.8674784,1708
1671148800000,2022-12-16,SHIBBRL,4.702e-05,4.765e-05,4.279e-05,4.361e-05,39979247740.0,1782399.93416597,2592
1671062400000,2022-12-15,SHIBBRL,4.712e-05,4.744e-05,4.61e-05,4.695e-05,9700612056.0,454968.55559696,1235
1670976000000,2022-12-14,SHIBBRL,4.81e-05,4.878e-05,4.699e-05,4.7e-05,10152197518.0,486417.90694958,1408
1670889600000,2022-12-13,SHIBBRL,4.711e-05,4.885e-05,4.52e-05,4.797e-05,20206535640.0,959257.55546966,1647
1670803200000,2022-12-12,SHIBBRL,4.764e-05,4.784e-05,4.422e-05,4.701e-05,16171409116.0,750979.70314814,1650
1670716800000,2022-12-11,SHIBBRL,4.814e-05,4.865e-05,4.755e-05,4.781e-05,6959068896.0,334803.9024225,937
1670630400000,2022-12-10,SHIBBRL,4.85e-05,4.887e-05,4.804e-05,4.814e-05,5726493603.0,277141.09306673,868
1670544000000,2022-12-09,SHIBBRL,4.852e-05,4.899e-05,4.813e-05,4.85e-05,7771805737.0,376853.20802486,975
1670457600000,2022-12-08,SHIBBRL,4.771e-05,4.889e-05,4.752e-05,4.857e-05,8841957654.0,427252.86206367,1087
1670371200000,2022-12-07,SHIBBRL,4.894e-05,4.926e-05,4.721e-05,4.78e-05,15413135873.0,740518.69321422,1629
1670284800000,2022-12-06,SHIBBRL,4.972e-05,4.985e-05,4.868e-05,4.898e-05,7036271339.0,345683.7834621,1266
1670198400000,2022-12-05,SHIBBRL,4.889e-05,5.279e-05,4.871e-05,4.968e-05,20629302639.0,1044690.53659333,1992
1670112000000,2022-12-04,SHIBBRL,4.824e-05,4.924e-05,4.808e-05,4.886e-05,12887540410.0,625960.76579749,1178
1670025600000,2022-12-03,SHIBBRL,4.871e-05,4.993e-05,4.81e-05,4.835e-05,11673602076.0,571187.63825726,1205
1669939200000,2022-12-02,SHIBBRL,4.795e-05,4.902e-05,4.733e-05,4.868e-05,11756578444.0,568202.21230251,1176
1669852800000,2022-12-01,SHIBBRL,4.918e-05,4.918e-05,4.77e-05,4.79e-05,11516602727.0,554576.2583561,1468
1669766400000,2022-11-30,SHIBBRL,4.855e-05,4.98e-05,4.76e-05,4.9e-05,19944728613.0,973080.55414986,1671
1669680000000,2022-11-29,SHIBBRL,4.891e-05,5e-05,4.807e-05,4.841e-05,10694708870.0,522029.86192689,1306
1669593600000,2022-11-28,SHIBBRL,5e-05,5.046e-05,4.74e-05,4.895e-05,14313250445.0,694709.32478698,1408
1669507200000,2022-11-27,SHIBBRL,4.865e-05,5.176e-05,4.845e-05,4.998e-05,13204178521.0,667429.84729269,1543
1669420800000,2022-11-26,SHIBBRL,4.969e-05,5.051e-05,4.81e-05,4.864e-05,10933926780.0,542867.89102563,1426
1669334400000,2022-11-25,SHIBBRL,4.847e-05,5.07e-05,4.752e-05,4.977e-05,25584899467.0,1264659.68348502,1945
1669248000000,2022-11-24,SHIBBRL,4.869e-05,4.934e-05,4.767e-05,4.847e-05,12698084129.0,613188.00875704,1525
1669161600000,2022-11-23,SHIBBRL,4.755e-05,4.894e-05,4.706e-05,4.869e-05,21164669569.0,1015514.85303383,1513
1669075200000,2022-11-22,SHIBBRL,4.509e-05,4.753e-05,4.368e-05,4.742e-05,32249219876.0,1463336.17634596,1868
1668988800000,2022-11-21,SHIBBRL,4.759e-05,4.759e-05,4.402e-05,4.509e-05,22051373304.0,1016441.32435765,2183
1668902400000,2022-11-20,SHIBBRL,4.948e-05,4.984e-05,4.7e-05,4.769e-05,18908198243.0,919348.00769002,1596
1668816000000,2022-11-19,SHIBBRL,4.898e-05,4.983e-05,4.83e-05,4.947e-05,9739979667.0,478485.23717907,1393
1668729600000,2022-11-18,SHIBBRL,4.877e-05,4.963e-05,4.848e-05,4.902e-05,15871555062.0,777638.99294657,1581
1668643200000,2022-11-17,SHIBBRL,4.895e-05,4.943e-05,4.801e-05,4.879e-05,18709042538.0,914001.17060498,1667
1668556800000,2022-11-16,SHIBBRL,4.892e-05,5.08e-05,4.759e-05,4.894e-05,35074738682.0,1728936.92848984,2492
1668470400000,2022-11-15,SHIBBRL,4.81e-05,5.041e-05,4.78e-05,4.892e-05,19060073940.0,934846.92767605,2009
1668384000000,2022-11-14,SHIBBRL,4.712e-05,4.942e-05,4.486e-05,4.812e-05,39802853693.0,1895633.22664458,3217
1668297600000,2022-11-13,SHIBBRL,5.036e-05,5.12e-05,4.652e-05,4.721e-05,24747107284.0,1198835.16117629,2357
1668211200000,2022-11-12,SHIBBRL,5.251e-05,5.275e-05,4.903e-05,5.029e-05,22080432344.0,1122852.27228525,2254
1668124800000,2022-11-11,SHIBBRL,5.475e-05,5.6e-05,5.041e-05,5.248e-05,23958687807.0,1266991.71316316,2573
1668038400000,2022-11-10,SHIBBRL,4.613e-05,5.637e-05,4.564e-05,5.483e-05,63798538258.0,3312617.14256966,5404
1667952000000,2022-11-09,SHIBBRL,5.314e-05,5.389e-05,4.369e-05,4.629e-05,57760796749.0,2867593.91825449,6131
1667865600000,2022-11-08,SHIBBRL,6.124e-05,6.163e-05,4.911e-05,5.315e-05,57325879404.0,3212111.57596766,5426
1667779200000,2022-11-07,SHIBBRL,6.035e-05,6.254e-05,5.95e-05,6.124e-05,38381913644.0,2346539.95256961,2414
1667692800000,2022-11-06,SHIBBRL,6.34e-05,6.559e-05,5.999e-05,6.045e-05,27981697888.0,1767889.14681097,2171
1667606400000,2022-11-05,SHIBBRL,6.37e-05,6.698e-05,6.185e-05,6.33e-05,25788394598.0,1661613.21166889,2424
1667520000000,2022-11-04,SHIBBRL,6.064e-05,7.024e-05,5.98e-05,6.366e-05,56068563114.0,3649349.52446241,3579
1667433600000,2022-11-03,SHIBBRL,6.104e-05,6.421e-05,6e-05,6.053e-05,19576269078.0,1219167.2957397,2111
1667347200000,2022-11-02,SHIBBRL,6.66e-05,6.718e-05,5.984e-05,6.108e-05,40977276417.0,2593503.72341436,3601
1667260800000,2022-11-01,SHIBBRL,6.496e-05,7.05e-05,6.409e-05,6.66e-05,55786190311.0,3739458.04475085,4710
1667174400000,2022-10-31,SHIBBRL,6.39e-05,7.037e-05,6.292e-05,6.495e-05,58244336658.0,3821638.7521151,4040
1667088000000,2022-10-30,SHIBBRL,6.84e-05,7.372e-05,6.185e-05,6.375e-05,68848874969.0,4659067.04929265,4739
1667001600000,2022-10-29,SHIBBRL,6.22e-05,8.032e-05,6.128e-05,6.849e-05,249485728887.0,17836581.25241926,13455
1666915200000,2022-10-28,SHIBBRL,5.645e-05,6.516e-05,5.486e-05,6.219e-05,77562679307.0,4721403.55683904,5198
1666828800000,2022-10-27,SHIBBRL,5.758e-05,6.303e-05,5.645e-05,5.663e-05,44410958365.0,2627866.04903802,3268
1666742400000,2022-10-26,SHIBBRL,5.394e-05,5.802e-05,5.384e-05,5.758e-05,24792071908.0,1394546.29697909,2242
1666656000000,2022-10-25,SHIBBRL,5.247e-05,5.505e-05,5.21e-05,5.394e-05,16743758075.0,900498.83845978,1618
1666569600000,2022-10-24,SHIBBRL,5.279e-05,5.294e-05,5.185e-05,5.248e-05,7639596516.0,400757.29017953,1289
1666483200000,2022-10-23,SHIBBRL,5.211e-05,5.283e-05,5.141e-05,5.275e-05,7447506070.0,388291.14595208,1074
1666396800000,2022-10-22,SHIBBRL,5.213e-05,5.245e-05,5.178e-05,5.213e-05,5917265205.0,308295.01081506,1061
1666310400000,2022-10-21,SHIBBRL,5.206e-05,5.277e-05,5.096e-05,5.216e-05,11447085180.0,591789.70729253,1724
1666224000000,2022-10-20,SHIBBRL,5.226e-05,5.345e-05,5.177e-05,5.213e-05,12204221604.0,642260.72432175,1768
1666137600000,2022-10-19,SHIBBRL,5.366e-05,5.4e-05,5.048e-05,5.227e-05,12974001458.0,684146.69936919,1611
1666051200000,2022-10-18,SHIBBRL,5.487e-05,5.543e-05,5.289e-05,5.366e-05,15000867180.0,809860.75018178,1698
1665964800000,2022-10-17,SHIBBRL,5.45e-05,5.508e-05,5.413e-05,5.487e-05,9272368635.0,506273.30070303,1321
1665878400000,2022-10-16,SHIBBRL,5.447e-05,5.532e-05,5.414e-05,5.456e-05,8262229396.0,451778.02530331,1230
1665792000000,2022-10-15,SHIBBRL,5.429e-05,5.6e-05,5.348e-05,5.447e-05,14221554723.0,777746.47586345,1629
1665705600000,2022-10-14,SHIBBRL,5.461e-05,5.657e-05,5.339e-05,5.428e-05,14974290580.0,819741.66663081,1809
1665619200000,2022-10-13,SHIBBRL,5.374e-05,5.678e-05,4.905e-05,5.459e-05,34155378744.0,1798807.45111576,3037
1665532800000,2022-10-12,SHIBBRL,5.423e-05,5.507e-05,5.334e-05,5.374e-05,9059831377.0,491649.69735602,1311
1665446400000,2022-10-11,SHIBBRL,5.341e-05,5.461e-05,5.097e-05,5.418e-05,17592204150.0,937271.21438097,2062
1665360000000,2022-10-10,SHIBBRL,5.797e-05,5.827e-05,5.192e-05,5.341e-05,19953949451.0,1099979.32942938,2192
1665273600000,2022-10-09,SHIBBRL,5.764e-05,5.819e-05,5.75e-05,5.785e-05,5672758337.0,328111.49955866,961
1665187200000,2022-10-08,SHIBBRL,5.807e-05,5.844e-05,5.683e-05,5.76e-05,7423979167.0,429287.43750338,1142
1665100800000,2022-10-07,SHIBBRL,5.878e-05,5.9e-05,5.742e-05,5.813e-05,11955109908.0,695170.20996631,1500
1665014400000,2022-10-06,SHIBBRL,5.978e-05,6.057e-05,5.819e-05,5.879e-05,16203194165.0,963779.16713937,1858
1664928000000,2022-10-05,SHIBBRL,6.038e-05,6.124e-05,5.867e-05,5.978e-05,17853519893.0,1063879.55970042,1971
1664841600000,2022-10-04,SHIBBRL,5.801e-05,6.094e-05,5.76e-05,6.033e-05,19007958483.0,1124083.81963142,1826
1664755200000,2022-10-03,SHIBBRL,5.898e-05,6.054e-05,5.69e-05,5.79e-05,21000512533.0,1229437.23574817,1823
1664668800000,2022-10-02,SHIBBRL,6.015e-05,6.036e-05,5.805e-05,5.907e-05,14763964551.0,876696.80093426,1440
1664582400000,2022-10-01,SHIBBRL,6.098e-05,6.175e-05,5.975e-05,6.015e-05,9666701639.0,584882.5539228,1539
1664496000000,2022-09-30,SHIBBRL,5.984e-05,6.213e-05,5.937e-05,6.101e-05,20515391717.0,1237219.9044877,2199
1664409600000,2022-09-29,SHIBBRL,5.934e-05,6.007e-05,5.872e-05,5.978e-05,10129015584.0,601866.7094337,1586
1664323200000,2022-09-28,SHIBBRL,5.951e-05,6.17e-05,5.758e-05,5.933e-05,22144215643.0,1316900.24868967,2271
1664236800000,2022-09-27,SHIBBRL,5.906e-05,6.123e-05,5.8e-05,5.94e-05,25141068188.0,1501543.02310095,2482
1664150400000,2022-09-26,SHIBBRL,5.755e-05,5.982e-05,5.65e-05,5.906e-05,24572038970.0,1431597.82349985,2158
1664064000000,2022-09-25,SHIBBRL,5.875e-05,6.03e-05,5.692e-05,5.755e-05,22255748952.0,1309927.11416535,1981
1663977600000,2022-09-24,SHIBBRL,5.784e-05,6.379e-05,5.715e-05,5.883e-05,70437262547.0,4294454.68961895,4519
1663891200000,2022-09-23,SHIBBRL,5.582e-05,5.97e-05,5.479e-05,5.783e-05,34404946885.0,1960923.77039868,2691
1663804800000,2022-09-22,SHIBBRL,5.413e-05,5.685e-05,5.386e-05,5.582e-05,18509732785.0,1028633.66148917,2114
1663718400000,2022-09-21,SHIBBRL,5.445e-05,5.731e-05,5.151e-05,5.413e-05,27304555128.0,1493771.49898521,2613
1663632000000,2022-09-20,SHIBBRL,5.72e-05,5.742e-05,5.426e-05,5.435e-05,28192529855.0,1577354.40508927,2650
1663545600000,2022-09-19,SHIBBRL,5.613e-05,5.856e-05,5.569e-05,5.717e-05,27459226666.0,1568172.48112798,2830
1663459200000,2022-09-18,SHIBBRL,6.278e-05,6.306e-05,5.285e-05,5.615e-05,33330094012.0,1938692.41897118,2752
1663372800000,2022-09-17,SHIBBRL,6.092e-05,6.321e-05,6.09e-05,6.283e-05,24842939784.0,1543907.58928823,2193
1663286400000,2022-09-16,SHIBBRL,6.165e-05,6.211e-05,5.981e-05,6.095e-05,17450280136.0,1063887.57772803,2431
1663200000000,2022-09-15,SHIBBRL,6.339e-05,6.356e-05,6.04e-05,6.165e-05,24232769655.0,1504180.03907636,2520
1663113600000,2022-09-14,SHIBBRL,6.3e-05,6.445e-05,6.212e-05,6.339e-05,16892258205.0,1070126.44382781,2193
1663027200000,2022-09-13,SHIBBRL,6.572e-05,6.663e-05,6.181e-05,6.306e-05,28496620391.0,1828070.75700151,3150
1662940800000,2022-09-12,SHIBBRL,6.727e-05,6.833e-05,6.42e-05,6.572e-05,29511312298.0,1966102.56331144,3077
1662854400000,2022-09-11,SHIBBRL,6.867e-05,6.976e-05,6.485e-05,6.711e-05,36245951064.0,2445780.3844243,3401
1662768000000,2022-09-10,SHIBBRL,6.672e-05,7.01e-05,6.58e-05,6.856e-05,47095672151.0,3201333.2714299,4145
1662681600000,2022-09-09,SHIBBRL,6.38e-05,7.19e-05,6.373e-05,6.672e-05,79901716905.0,5369979.36293467,6148
1662595200000,2022-09-08,SHIBBRL,6.427e-05,6.541e-05,6.265e-05,6.384e-05,19006793945.0,1211790.40096869,2461
1662508800000,2022-09-07,SHIBBRL,6.304e-05,6.518e-05,6.2e-05,6.426e-05,20699398728.0,1324411.10499606,2546
1662422400000,2022-09-06,SHIBBRL,6.539e-05,6.678e-05,6.165e-05,6.308e-05,32154850287.0,2076884.87429727,3515
1662336000000,2022-09-05,SHIBBRL,6.69e-05,6.723e-05,6.36e-05,6.528e-05,26073569617.0,1690481.304502,2547
1662249600000,2022-09-04,SHIBBRL,6.406e-05,6.96e-05,6.38e-05,6.678e-05,32052525297.0,2137885.11136159,2826
1662163200000,2022-09-03,SHIBBRL,6.316e-05,6.474e-05,6.296e-05,6.401e-05,9943787797.0,634424.66032049,1588
1662076800000,2022-09-02,SHIBBRL,6.412e-05,6.485e-05,6.255e-05,6.324e-05,24046686224.0,1538384.4756248,2369
1661990400000,2022-09-01,SHIBBRL,6.25e-05,6.497e-05,6.175e-05,6.412e-05,25533285651.0,1617125.30370508,2566
1661904000000,2022-08-31,SHIBBRL,6.28e-05,6.444e-05,6.208e-05,6.257e-05,22454938673.0,1418568.6666923,2448
1661817600000,2022-08-30,SHIBBRL,6.305e-05,6.45e-05,6.103e-05,6.272e-05,20763765358.0,1303627.05168766,2158
1661731200000,2022-08-29,SHIBBRL,6.045e-05,6.372e-05,5.984e-05,6.305e-05,19411095718.0,1202143.1646672,2400
1661644800000,2022-08-28,SHIBBRL,6.214e-05,6.353e-05,5.991e-05,6.044e-05,17488129080.0,1090695.06180743,2263
1661558400000,2022-08-27,SHIBBRL,6.342e-05,6.43e-05,6.049e-05,6.211e-05,22873967750.0,1424928.99462938,2899
1661472000000,2022-08-26,SHIBBRL,7.151e-05,7.205e-05,6.279e-05,6.334e-05,47111022354.0,3193200.80802558,4404
1661385600000,2022-08-25,SHIBBRL,6.705e-05,7.587e-05,6.7e-05,7.158e-05,55153659875.0,3984783.19038036,5088
1661299200000,2022-08-24,SHIBBRL,6.831e-05,6.949e-05,6.673e-05,6.709e-05,23454153305.0,1589380.22208721,2471
1661212800000,2022-08-23,SHIBBRL,6.818e-05,6.884e-05,6.651e-05,6.834e-05,19752011696.0,1341768.6113937,2380
1661126400000,2022-08-22,SHIBBRL,7.038e-05,7.05e-05,6.617e-05,6.826e-05,22579076528.0,1529269.19728588,2849
1661040000000,2022-08-21,SHIBBRL,6.733e-05,7.194e-05,6.683e-05,7.033e-05,27570361399.0,1910725.64530582,2905
1660953600000,2022-08-20,SHIBBRL,6.856e-05,7.23e-05,6.531e-05,6.726e-05,38462703457.0,2646140.07170655,4245
1660867200000,2022-08-19,SHIBBRL,7.02e-05,7.34e-05,6.634e-05,6.86e-05,64522929833.0,4473679.26859256,5959
1660780800000,2022-08-18,SHIBBRL,7.677e-05,7.775e-05,6.889e-05,7.02e-05,30885600779.0,2312258.25645472,3992
1660694400000,2022-08-17,SHIBBRL,8.164e-05,8.514e-05,7.552e-05,7.67e-05,77289954131.0,6289262.21791108,6478
1660608000000,2022-08-16,SHIBBRL,7.807e-05,8.455e-05,7.721e-05,8.155e-05,85133102094.0,6938155.1003887,7581
1660521600000,2022-08-15,SHIBBRL,8.635e-05,9.031e-05,7.727e-05,7.807e-05,107067576292.0,8847221.23590178,10280
1660435200000,2022-08-14,SHIBBRL,6.454e-05,9.105e-05,6.438e-05,8.635e-05,205227318811.0,16723183.86464216,15880
1660348800000,2022-08-13,SHIBBRL,6.462e-05,6.58e-05,6.382e-05,6.443e-05,20039224499.0,1295800.56607198,2301
1660262400000,2022-08-12,SHIBBRL,6.364e-05,6.469e-05,6.303e-05,6.462e-05,18702169593.0,1194939.70625453,2106
1660176000000,2022-08-11,SHIBBRL,6.324e-05,6.56e-05,6.282e-05,6.361e-05,28153703570.0,1803341.59025899,2837
1660089600000,2022-08-10,SHIBBRL,6.199e-05,6.363e-05,6.059e-05,6.328e-05,22310020163.0,1395233.27200668,2156
1660003200000,2022-08-09,SHIBBRL,6.326e-05,6.585e-05,6.055e-05,6.199e-05,31552267671.0,1986838.74751078,3088
1659916800000,2022-08-08,SHIBBRL,6.248e-05,6.554e-05,6.215e-05,6.324e-05,32333861555.0,2073209.75334779,3155
1659830400000,2022-08-07,SHIBBRL,6.211e-05,6.3e-05,6.15e-05,6.25e-05,12795454957.0,796371.66473821,1676
1659744000000,2022-08-06,SHIBBRL,6.292e-05,6.369e-05,6.205e-05,6.214e-05,20256703867.0,1271483.39330457,1992
1659657600000,2022-08-05,SHIBBRL,6.207e-05,6.38e-05,6.185e-05,6.297e-05,19302182262.0,1213801.90643679,2187
1659571200000,2022-08-04,SHIBBRL,6.277e-05,6.363e-05,6.119e-05,6.206e-05,20628069446.0,1289612.15486488,2136
1659484800000,2022-08-03,SHIBBRL,6.226e-05,6.405e-05,6.146e-05,6.291e-05,33549671398.0,2120343.62383741,2621
1659398400000,2022-08-02,SHIBBRL,6.226e-05,6.35e-05,5.972e-05,6.214e-05,28972043637.0,1792609.37866267,2905
1659312000000,2022-08-01,SHIBBRL,6.108e-05,6.65e-05,6.091e-05,6.213e-05,52562052143.0,3304225.01849938,3653
1659225600000,2022-07-31,SHIBBRL,6.19e-05,6.397e-05,6.087e-05,6.117e-05,31709561876.0,1981992.8051142,2443
1659139200000,2022-07-30,SHIBBRL,6.115e-05,6.57e-05,6.041e-05,6.204e-05,43911697694.0,2784389.30774926,3575
1659052800000,2022-07-29,SHIBBRL,6.18e-05,6.413e-05,5.923e-05,6.114e-05,42840803020.0,2640063.34186384,3522
1658966400000,2022-07-28,SHIBBRL,6.078e-05,6.368e-05,5.815e-05,6.179e-05,43388366198.0,2637388.46591732,3409
1658880000000,2022-07-27,SHIBBRL,5.864e-05,6.091e-05,5.675e-05,6.066e-05,32150770672.0,1895522.65387942,2825
1658793600000,2022-07-26,SHIBBRL,5.78e-05,5.87e-05,5.556e-05,5.86e-05,19411261587.0,1098224.21171119,2701
1658707200000,2022-07-25,SHIBBRL,6.387e-05,6.415e-05,5.764e-05,5.77e-05,20442278415.0,1245807.24970272,2763
1658620800000,2022-07-24,SHIBBRL,6.415e-05,6.527e-05,6.365e-05,6.387e-05,13993565257.0,901769.88557488,1742
1658534400000,2022-07-23,SHIBBRL,6.488e-05,6.666e-05,6.259e-05,6.41e-05,18633475933.0,1196674.99487446,2321
1658448000000,2022-07-22,SHIBBRL,6.604e-05,6.821e-05,6.402e-05,6.462e-05,20896909530.0,1385852.6185661,2926
1658361600000,2022-07-21,SHIBBRL,6.542e-05,6.711e-05,6.299e-05,6.604e-05,29010802840.0,1889359.53193173,3474
1658275200000,2022-07-20,SHIBBRL,6.616e-05,7.12e-05,6.412e-05,6.542e-05,64370494669.0,4372741.49128706,5907
1658188800000,2022-07-19,SHIBBRL,6.51e-05,6.77e-05,6.21e-05,6.616e-05,51270958749.0,3348537.5756521,4846
1658102400000,2022-07-18,SHIBBRL,5.823e-05,6.8e-05,5.819e-05,6.51e-05,69889582640.0,4417411.12150075,5220
1658016000000,2022-07-17,SHIBBRL,5.982e-05,6.039e-05,5.807e-05,5.826e-05,12010433071.0,710773.25184232,1694
1657929600000,2022-07-16,SHIBBRL,5.883e-05,6.056e-05,5.717e-05,5.982e-05,16750752799.0,990643.61628651,1861
1657843200000,2022-07-15,SHIBBRL,5.769e-05,6.063e-05,5.705e-05,5.883e-05,21208127420.0,1251214.58636556,2360
1657756800000,2022-07-14,SHIBBRL,5.719e-05,5.823e-05,5.5e-05,5.753e-05,18161311687.0,1033495.60936841,2023
1657670400000,2022-07-13,SHIBBRL,5.42e-05,5.73e-05,5.346e-05,5.722e-05,21420990281.0,1185846.14327938,2311
1657584000000,2022-07-12,SHIBBRL,5.569e-05,5.699e-05,5.4e-05,5.412e-05,15408185561.0,859380.9773085,2191
1657497600000,2022-07-11,SHIBBRL,5.938e-05,5.943e-05,5.51e-05,5.571e-05,22482631577.0,1294460.17105694,2441
1657411200000,2022-07-10,SHIBBRL,6.162e-05,6.183e-05,5.768e-05,5.94e-05,21531127596.0,1279675.17441038,2139
1657324800000,2022-07-09,SHIBBRL,5.932e-05,6.3e-05,5.84e-05,6.163e-05,24658051694.0,1500183.30697799,2541
1657238400000,2022-07-08,SHIBBRL,6.055e-05,6.215e-05,5.75e-05,5.938e-05,40188984179.0,2418041.44345808,3567
1657152000000,2022-07-07,SHIBBRL,5.677e-05,6.183e-05,5.654e-05,6.055e-05,31352201898.0,1844535.09210699,3218
1657065600000,2022-07-06,SHIBBRL,5.564e-05,5.725e-05,5.487e-05,5.677e-05,19797664799.0,1114596.20667657,2587
1656979200000,2022-07-05,SHIBBRL,5.599e-05,5.848e-05,5.38e-05,5.564e-05,29147643410.0,1634778.44581837,2817
