https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume LINK,Volume BRL,tradecount
1663804800000,2022-09-22,LINKBRL,34.87,36.81,34.61,36.6,10143.38,365876.0623,355
1663718400000,2022-09-21,LINKBRL,35.49,37.7,33.98,34.87,15106.25,545481.2716,641
1663632000000,2022-09-20,LINKBRL,38.01,38.15,35.28,35.61,15994.96,587758.4934,544
1663545600000,2022-09-19,LINKBRL,39.87,40.57,37.16,38.14,11570.67,442987.5042,558
1663459200000,2022-09-18,LINKBRL,42.56,42.89,39.25,39.5,13746.43,571806.4425,369
1663372800000,2022-09-17,LINKBRL,40.37,42.82,40.3,42.56,6682.99,277313.5015,266
1663286400000,2022-09-16,LINKBRL,39.85,41.24,39.14,40.37,8652.09,347001.0276,360
1663200000000,2022-09-15,LINKBRL,38.65,40.04,36.85,39.85,9262.03,358899.209,399
1663113600000,2022-09-14,LINKBRL,36.52,39.0,36.5,38.67,7303.92,278534.7599,339
1663027200000,2022-09-13,LINKBRL,39.65,40.61,36.59,36.59,13865.1,534740.9638,606
1662940800000,2022-09-12,LINKBRL,41.44,42.83,39.22,39.65,11909.29,487295.7275,517
1662854400000,2022-09-11,LINKBRL,40.98,42.22,40.04,41.44,9058.91,373121.8357,399
1662768000000,2022-09-10,LINKBRL,40.08,41.5,39.48,40.84,5473.5,222135.7639,355
1662681600000,2022-09-09,LINKBRL,38.64,41.82,38.64,40.09,10420.89,422349.5587,505
1662595200000,2022-09-08,LINKBRL,37.29,39.16,36.76,38.64,7205.06,276022.2541,295
1662508800000,2022-09-07,LINKBRL,34.88,37.56,34.63,37.11,7320.18,263182.2995,428
1662422400000,2022-09-06,LINKBRL,38.24,38.93,34.59,35.0,8462.97,311066.9084,434
1662336000000,2022-09-05,LINKBRL,37.29,38.4,36.99,38.1,10842.77,406565.7553,323
1662249600000,2022-09-04,LINKBRL,35.72,37.7,35.55,37.21,4328.98,159221.7615,185
1662163200000,2022-09-03,LINKBRL,36.01,36.15,35.14,35.59,4664.1,165207.7506,145
1662076800000,2022-09-02,LINKBRL,36.2,37.52,35.45,36.01,8232.47,300463.215,336
1661990400000,2022-09-01,LINKBRL,34.46,36.3,33.6,36.2,3855.72,133753.5688,233
1661904000000,2022-08-31,LINKBRL,34.12,35.33,34.0,34.23,4561.79,158471.7468,269
1661817600000,2022-08-30,LINKBRL,33.97,34.41,32.67,33.65,2423.69,81684.7853,193
1661731200000,2022-08-29,LINKBRL,32.03,33.91,31.87,33.91,4025.48,132980.9535,275
1661644800000,2022-08-28,LINKBRL,33.32,33.89,31.97,32.12,4654.18,153734.8601,231
1661558400000,2022-08-27,LINKBRL,33.15,33.75,32.8,33.47,3492.82,116395.2181,248
1661472000000,2022-08-26,LINKBRL,36.51,36.69,32.78,32.85,13940.15,488433.5505,540
1661385600000,2022-08-25,LINKBRL,36.58,37.7,36.0,36.66,5086.69,186602.9006,243
1661299200000,2022-08-24,LINKBRL,37.23,37.65,36.14,36.6,4682.84,172328.9336,231
1661212800000,2022-08-23,LINKBRL,36.57,37.6,35.18,37.14,6698.64,246241.7553,309
1661126400000,2022-08-22,LINKBRL,36.97,36.97,34.83,35.95,7467.51,267565.9529,276
1661040000000,2022-08-21,LINKBRL,36.1,37.34,35.93,36.97,4677.18,171269.5148,215
1660953600000,2022-08-20,LINKBRL,35.98,37.5,34.9,36.02,18102.27,655610.0817,484
1660867200000,2022-08-19,LINKBRL,39.81,40.0,35.74,35.96,15577.42,584009.4775,750
1660780800000,2022-08-18,LINKBRL,41.85,42.66,39.64,39.82,11221.97,465447.56,350
1660694400000,2022-08-17,LINKBRL,43.57,44.81,41.5,41.78,7693.76,329430.0236,339
1660608000000,2022-08-16,LINKBRL,44.35,45.08,43.0,43.58,7420.9,325945.1268,351
1660521600000,2022-08-15,LINKBRL,44.7,46.11,43.54,44.35,18007.22,799706.1293,513
1660435200000,2022-08-14,LINKBRL,46.65,47.62,44.35,44.74,11333.87,518413.6175,393
1660348800000,2022-08-13,LINKBRL,47.52,48.17,46.18,46.59,9522.96,448501.94,321
1660262400000,2022-08-12,LINKBRL,46.4,48.72,45.51,47.56,15256.23,723616.8209,459
1660176000000,2022-08-11,LINKBRL,46.25,47.33,45.5,46.4,16877.92,782013.6731,516
1660089600000,2022-08-10,LINKBRL,44.85,47.22,42.95,46.37,13922.8,635247.9778,577
1660003200000,2022-08-09,LINKBRL,44.24,45.9,42.91,45.21,18721.53,833058.8454,599
1659916800000,2022-08-08,LINKBRL,43.3,45.17,42.71,44.31,12948.32,571815.0644,538
1659830400000,2022-08-07,LINKBRL,40.56,43.39,39.89,43.39,3780.46,158237.0693,232
1659744000000,2022-08-06,LINKBRL,40.9,42.04,40.23,40.64,2642.16,107959.0932,220
1659657600000,2022-08-05,LINKBRL,38.62,41.45,38.62,40.9,4190.04,167555.996,274
1659571200000,2022-08-04,LINKBRL,38.62,39.91,37.8,38.58,4068.04,156811.5954,204
1659484800000,2022-08-03,LINKBRL,37.7,40.16,37.4,38.55,5071.33,200014.6986,240
1659398400000,2022-08-02,LINKBRL,39.42,39.42,36.7,38.09,7600.54,288204.7925,301
1659312000000,2022-08-01,LINKBRL,40.1,41.0,38.56,39.39,5691.8,224861.8034,287
1659225600000,2022-07-31,LINKBRL,40.7,42.13,39.65,40.0,5132.7,210249.2077,231
1659139200000,2022-07-30,LINKBRL,41.09,42.7,40.11,40.48,9145.16,376821.6684,366
1659052800000,2022-07-29,LINKBRL,37.75,42.2,37.27,41.09,23023.37,933449.8511,726
1658966400000,2022-07-28,LINKBRL,36.24,37.9,32.45,37.59,6223.67,223476.6751,276
1658880000000,2022-07-27,LINKBRL,34.15,36.06,33.34,36.06,7284.91,248955.7705,280
1658793600000,2022-07-26,LINKBRL,34.75,34.75,32.76,34.07,5267.89,177780.8322,294
1658707200000,2022-07-25,LINKBRL,39.21,39.21,34.67,34.67,7677.63,279332.933,330
1658620800000,2022-07-24,LINKBRL,37.96,39.8,37.86,39.21,3153.74,122564.4969,215
1658534400000,2022-07-23,LINKBRL,37.36,38.62,36.61,37.83,5553.53,207480.1976,223
1658448000000,2022-07-22,LINKBRL,38.49,40.0,37.33,37.54,6850.53,263962.9272,313
1658361600000,2022-07-21,LINKBRL,37.91,38.86,36.45,38.56,9605.38,360562.3943,349
1658275200000,2022-07-20,LINKBRL,39.23,41.0,37.52,37.59,31051.06,1221557.8232,989
1658188800000,2022-07-19,LINKBRL,38.21,39.95,36.7,39.33,15271.97,588761.3881,596
1658102400000,2022-07-18,LINKBRL,34.45,38.41,34.38,38.31,8659.75,321141.2594,465
1658016000000,2022-07-17,LINKBRL,35.85,36.19,34.4,34.4,6449.96,226862.257,243
1657929600000,2022-07-16,LINKBRL,34.41,35.81,33.4,35.75,7028.74,243131.5031,273
1657843200000,2022-07-15,LINKBRL,33.98,34.8,33.2,34.4,7765.99,265115.1112,266
1657756800000,2022-07-14,LINKBRL,33.6,34.8,32.52,34.1,10416.63,351318.7917,299
1657670400000,2022-07-13,LINKBRL,32.5,33.5,31.2,33.44,6936.58,223815.5636,348
1657584000000,2022-07-12,LINKBRL,32.5,34.0,32.4,32.4,7577.9,251767.357,296
1657497600000,2022-07-11,LINKBRL,32.8,34.6,32.2,32.7,7169.42,239989.517,352
1657411200000,2022-07-10,LINKBRL,34.3,34.3,32.3,32.9,3253.17,107839.772,180
1657324800000,2022-07-09,LINKBRL,33.7,34.9,33.7,34.5,4462.87,152892.891,274
1657238400000,2022-07-08,LINKBRL,35.4,36.5,33.6,33.7,7902.99,273436.442,376
1657152000000,2022-07-07,LINKBRL,34.5,36.3,34.2,35.8,7652.43,269363.09,347
1657065600000,2022-07-06,LINKBRL,34.1,34.8,33.3,34.6,4110.06,139880.988,240
1656979200000,2022-07-05,LINKBRL,34.2,34.8,32.6,34.1,6538.63,222198.903,319
1656892800000,2022-07-04,LINKBRL,33.0,34.4,32.1,34.4,2044.75,68310.56,172
1656806400000,2022-07-03,LINKBRL,32.9,33.3,32.3,33.2,2141.17,70373.429,97
1656720000000,2022-07-02,LINKBRL,32.4,33.3,32.1,33.2,3591.77,117856.059,141
1656633600000,2022-07-01,LINKBRL,33.0,34.0,31.3,32.4,6904.23,225791.356,294
1656547200000,2022-06-30,LINKBRL,32.2,33.3,30.9,32.7,6397.62,204891.18,278
1656460800000,2022-06-29,LINKBRL,33.5,34.2,32.2,32.3,8140.35,270086.898,259
1656374400000,2022-06-28,LINKBRL,34.8,37.7,33.2,33.3,14274.58,501478.823,432
1656288000000,2022-06-27,LINKBRL,35.1,36.7,33.7,34.2,6803.66,236041.11,262
1656201600000,2022-06-26,LINKBRL,38.2,39.1,35.3,35.3,5644.52,212272.353,225
1656115200000,2022-06-25,LINKBRL,37.8,38.6,35.8,38.2,6258.14,231729.283,281
1656028800000,2022-06-24,LINKBRL,36.8,38.7,36.5,38.0,5777.03,216567.221,254
1655942400000,2022-06-23,LINKBRL,34.6,36.9,34.5,36.7,25488.89,911789.099,991
1655856000000,2022-06-22,LINKBRL,35.2,36.4,33.6,34.5,53595.64,1869958.08,1912
1655769600000,2022-06-21,LINKBRL,36.1,39.0,35.0,35.3,55964.67,2086236.135,2254
1655683200000,2022-06-20,LINKBRL,34.2,37.6,32.6,36.2,58916.08,2072884.476,2257
1655596800000,2022-06-19,LINKBRL,30.8,35.3,30.2,34.1,52290.46,1686623.755,1835
1655510400000,2022-06-18,LINKBRL,32.9,33.4,28.3,30.8,61005.12,1865169.917,2138
1655424000000,2022-06-17,LINKBRL,32.6,34.5,32.2,32.8,40121.29,1332815.167,1545
1655337600000,2022-06-16,LINKBRL,37.3,38.3,31.8,32.6,72153.3,2449505.28,2611
1655251200000,2022-06-15,LINKBRL,34.8,37.4,30.3,37.3,95026.5,3188826.229,3618
1655164800000,2022-06-14,LINKBRL,30.6,35.4,27.9,34.8,82735.57,2658724.579,2957
1655078400000,2022-06-13,LINKBRL,31.7,32.1,26.8,30.5,127021.35,3758454.291,4527
1654992000000,2022-06-12,LINKBRL,35.3,36.1,31.7,31.7,67174.7,2272898.267,2680
1654905600000,2022-06-11,LINKBRL,40.3,42.1,35.0,35.2,86374.37,3298243.259,3537
1654819200000,2022-06-10,LINKBRL,45.6,47.0,40.1,40.3,65228.83,2835622.7,3015
1654732800000,2022-06-09,LINKBRL,42.8,47.2,41.7,45.6,75215.8,3372389.899,3177
1654646400000,2022-06-08,LINKBRL,42.4,44.1,40.1,42.8,80997.46,3390758.663,3099
1654560000000,2022-06-07,LINKBRL,38.4,43.8,35.5,42.5,66070.7,2579116.646,2425
1654473600000,2022-06-06,LINKBRL,36.8,39.5,36.6,38.4,61851.73,2355243.077,1975
1654387200000,2022-06-05,LINKBRL,35.7,37.8,34.9,36.8,28735.12,1038842.315,1247
1654300800000,2022-06-04,LINKBRL,32.9,35.7,32.2,35.6,23144.74,785273.609,843
1654214400000,2022-06-03,LINKBRL,34.6,34.7,32.3,32.9,28251.05,941308.677,1119
1654128000000,2022-06-02,LINKBRL,33.6,34.7,32.8,34.6,24395.98,820494.559,982
1654041600000,2022-06-01,LINKBRL,36.0,36.9,32.8,33.6,31382.41,1094649.677,1311
1653955200000,2022-05-31,LINKBRL,35.7,36.8,33.9,36.2,26732.19,951616.334,1266
1653868800000,2022-05-30,LINKBRL,32.1,35.9,31.8,35.7,30352.86,1039030.181,1161
1653782400000,2022-05-29,LINKBRL,31.4,32.1,30.2,32.0,16710.36,522641.864,644
1653696000000,2022-05-28,LINKBRL,30.0,31.8,29.6,31.4,20597.08,634891.849,737
1653609600000,2022-05-27,LINKBRL,31.7,32.0,29.6,30.0,45000.15,1385698.993,1541
1653523200000,2022-05-26,LINKBRL,33.7,34.3,30.1,31.6,32517.21,1044588.535,1288
1653436800000,2022-05-25,LINKBRL,35.1,35.7,33.8,33.8,17661.14,607673.15,747
1653350400000,2022-05-24,LINKBRL,34.2,35.2,32.5,35.1,13741.76,467652.552,528
1653264000000,2022-05-23,LINKBRL,35.9,37.2,34.0,34.1,26247.0,946836.168,1034
1653177600000,2022-05-22,LINKBRL,34.9,36.3,34.1,36.3,12480.39,440754.222,392
1653091200000,2022-05-21,LINKBRL,33.8,35.0,33.3,34.9,6899.81,236466.453,301
1653004800000,2022-05-20,LINKBRL,35.7,36.4,33.0,33.7,35612.34,1231473.148,1297
1652918400000,2022-05-19,LINKBRL,34.2,35.9,33.0,35.7,21394.32,745529.898,792
1652832000000,2022-05-18,LINKBRL,38.5,38.7,33.9,33.9,6891.09,246929.002,341
1652745600000,2022-05-17,LINKBRL,37.8,40.0,36.4,38.4,81908.26,3159635.089,1184
1652659200000,2022-05-16,LINKBRL,40.4,40.4,36.8,37.7,7027.1,268563.473,352
1652572800000,2022-05-15,LINKBRL,37.2,40.8,36.0,40.7,7241.69,276106.866,292
1652486400000,2022-05-14,LINKBRL,36.3,37.7,33.9,37.2,36869.76,1292296.71,851
1652400000000,2022-05-13,LINKBRL,34.1,39.6,33.6,36.5,16199.79,601495.518,699
1652313600000,2022-05-12,LINKBRL,36.0,38.4,27.6,34.0,63154.42,2179734.388,1453
1652227200000,2022-05-11,LINKBRL,44.6,45.7,34.1,35.9,83870.61,3187426.983,1987
1652140800000,2022-05-10,LINKBRL,42.2,48.1,41.4,44.4,67120.94,3052898.755,1477
1652054400000,2022-05-09,LINKBRL,51.4,52.0,41.9,41.9,83973.55631,4023805.7950379,1847
1651968000000,2022-05-08,LINKBRL,52.6,53.1,50.6,51.1,55575.25,2876414.824,1169
1651881600000,2022-05-07,LINKBRL,55.0,55.3,51.5,52.3,34552.21,1867182.82,809
1651795200000,2022-05-06,LINKBRL,55.2,55.7,53.2,55.2,58307.26,3190967.942,1230
1651708800000,2022-05-05,LINKBRL,60.2,60.5,54.0,55.3,47857.26,2711440.927,1200
1651622400000,2022-05-04,LINKBRL,55.5,60.2,55.2,60.2,36866.54,2105803.755,970
1651536000000,2022-05-03,LINKBRL,56.6,58.0,54.0,55.5,36432.23,2044661.93,921
1651449600000,2022-05-02,LINKBRL,56.6,57.8,54.4,56.7,64923.45,3634237.686,1495
1651363200000,2022-05-01,LINKBRL,55.0,57.6,54.4,56.7,66060.89,3693063.789,1438
1651276800000,2022-04-30,LINKBRL,59.7,61.1,53.6,55.0,51376.91,2986026.108,1371
1651190400000,2022-04-29,LINKBRL,63.0,63.3,59.0,59.9,39730.02,2412229.43,1203
1651104000000,2022-04-28,LINKBRL,63.5,64.5,62.1,63.0,47724.78,3014550.538,1274
1651017600000,2022-04-27,LINKBRL,62.2,64.1,61.9,63.4,42472.87,2683381.627,1183
1650931200000,2022-04-26,LINKBRL,65.8,66.1,61.3,62.0,45384.91,2907418.588,1223
1650844800000,2022-04-25,LINKBRL,64.1,66.1,60.6,65.8,52022.32,3282552.966,1557
1650758400000,2022-04-24,LINKBRL,64.3,65.7,63.9,64.1,30898.85,1999818.419,864
1650672000000,2022-04-23,LINKBRL,65.5,65.8,63.8,64.4,26216.21,1705752.887,813
1650585600000,2022-04-22,LINKBRL,63.3,66.7,63.0,65.6,34501.59,2240044.101,997
1650499200000,2022-04-21,LINKBRL,65.6,67.0,62.4,63.5,34086.74,2232245.164,962
1650412800000,2022-04-20,LINKBRL,66.9,68.1,63.8,65.2,19752.94,1298048.989,738
1650326400000,2022-04-19,LINKBRL,66.0,67.6,64.8,67.2,10487.71,691231.924,485
1650240000000,2022-04-18,LINKBRL,65.1,65.9,62.4,65.9,25711.12,1640329.763,919
1650153600000,2022-04-17,LINKBRL,67.2,69.2,64.8,65.3,22543.2,1525123.007,688
1650067200000,2022-04-16,LINKBRL,66.9,67.6,65.6,67.1,10930.84,727150.394,375
1649980800000,2022-04-15,LINKBRL,64.8,67.3,64.6,66.9,8223.59,542180.812,391
1649894400000,2022-04-14,LINKBRL,67.1,67.6,63.1,64.7,19991.21,1317462.894,644
1649808000000,2022-04-13,LINKBRL,66.0,67.2,64.3,66.9,42683.19,2812290.832,967
1649721600000,2022-04-12,LINKBRL,65.5,67.3,64.3,66.1,59298.05,3912763.246,1284
1649635200000,2022-04-11,LINKBRL,72.2,72.2,64.1,65.3,50683.86,3448134.546,1419
1649548800000,2022-04-10,LINKBRL,73.0,75.6,72.2,72.3,26212.04,1931664.305,683
1649462400000,2022-04-09,LINKBRL,71.8,73.5,71.8,73.3,21074.16,1531759.655,581
1649376000000,2022-04-08,LINKBRL,75.4,76.1,71.3,71.8,30360.63,2250574.582,783
1649289600000,2022-04-07,LINKBRL,73.3,76.1,72.0,75.5,30827.23,2286669.787,878
1649203200000,2022-04-06,LINKBRL,78.5,78.8,72.7,73.3,44197.17,3325140.65,1205
1649116800000,2022-04-05,LINKBRL,81.2,81.8,78.2,78.6,24411.72,1961847.165,748
1649030400000,2022-04-04,LINKBRL,84.9,84.9,78.4,81.0,29924.98,2435523.248,964
1648944000000,2022-04-03,LINKBRL,81.9,86.0,80.6,84.9,28334.13,2373973.615,828
1648857600000,2022-04-02,LINKBRL,81.4,83.9,80.4,81.8,23647.01,1941159.986,750
1648771200000,2022-04-01,LINKBRL,81.1,82.3,77.3,81.8,23101.16,1856078.4,844
1648684800000,2022-03-31,LINKBRL,82.6,86.6,79.6,81.0,25876.03,2129843.036,1083
1648598400000,2022-03-30,LINKBRL,81.2,84.4,79.5,82.6,16200.78,1331505.125,919
1648512000000,2022-03-29,LINKBRL,79.1,83.7,79.1,81.4,16962.95,1381387.45,961
1648425600000,2022-03-28,LINKBRL,80.3,83.7,78.5,79.1,23935.1,1948217.11,1311
