https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume CHZ,Volume BRL,tradecount
1667347200000,2022-11-02,CHZBRL,1.185,1.295,1.151,1.243,5896516.0,7166800.917,2635
1667260800000,2022-11-01,CHZBRL,1.152,1.231,1.134,1.181,5043096.0,5941313.842,2145
1667174400000,2022-10-31,CHZBRL,1.214,1.297,1.139,1.152,3641282.0,4389992.047,2125
1667088000000,2022-10-30,CHZBRL,1.045,1.228,1.03,1.215,5518895.0,6313957.455,2812
1667001600000,2022-10-29,CHZBRL,1.056,1.085,1.025,1.046,2546773.0,2681681.894,1254
1666915200000,2022-10-28,CHZBRL,1.017,1.082,0.993,1.054,2619470.0,2728455.298,1479
1666828800000,2022-10-27,CHZBRL,1.08,1.109,1.015,1.017,2593919.0,2738658.415,1313
1666742400000,2022-10-26,CHZBRL,1.049,1.096,1.033,1.08,1761930.0,1869468.902,1050
1666656000000,2022-10-25,CHZBRL,1.021,1.066,1.003,1.049,2539411.0,2629553.877,1429
1666569600000,2022-10-24,CHZBRL,0.962,1.034,0.93,1.019,2527050.0,2481755.065,1470
1666483200000,2022-10-23,CHZBRL,0.963,0.972,0.925,0.965,725736.0,691578.801,568
1666396800000,2022-10-22,CHZBRL,0.963,0.982,0.945,0.963,912327.0,880770.66,702
1666310400000,2022-10-21,CHZBRL,0.884,0.969,0.863,0.961,2268362.0,2105929.384,1318
1666224000000,2022-10-20,CHZBRL,0.904,0.915,0.863,0.886,1969147.0,1763003.679,986
1666137600000,2022-10-19,CHZBRL,0.968,0.971,0.86,0.904,1730985.0,1602005.178,1102
1666051200000,2022-10-18,CHZBRL,0.99,1.005,0.95,0.966,1950173.0,1903587.888,1044
1665964800000,2022-10-17,CHZBRL,0.963,0.993,0.951,0.989,900930.0,878985.742,707
1665878400000,2022-10-16,CHZBRL,0.961,0.995,0.951,0.964,958857.0,929411.108,704
1665792000000,2022-10-15,CHZBRL,0.959,0.975,0.931,0.961,1295433.0,1236367.619,871
1665705600000,2022-10-14,CHZBRL,0.97,1.023,0.944,0.96,1469792.0,1447292.971,1056
1665619200000,2022-10-13,CHZBRL,1.003,1.003,0.87,0.972,3049515.0,2847429.582,2038
1665532800000,2022-10-12,CHZBRL,1.032,1.04,0.994,1.006,675298.0,684875.427,657
1665446400000,2022-10-11,CHZBRL,0.985,1.042,0.953,1.032,1890368.0,1880543.456,1619
1665360000000,2022-10-10,CHZBRL,1.128,1.141,0.975,0.989,3570497.0,3697846.196,2270
1665273600000,2022-10-09,CHZBRL,1.127,1.142,1.113,1.132,514457.0,579840.296,431
1665187200000,2022-10-08,CHZBRL,1.158,1.167,1.109,1.13,911519.0,1030515.44,642
1665100800000,2022-10-07,CHZBRL,1.122,1.17,1.117,1.158,2570532.0,2944416.811,1389
1665014400000,2022-10-06,CHZBRL,1.134,1.15,1.115,1.125,1319225.0,1493183.556,952
1664928000000,2022-10-05,CHZBRL,1.136,1.173,1.1,1.134,1474048.0,1664967.672,1227
1664841600000,2022-10-04,CHZBRL,1.148,1.155,1.108,1.139,1734397.0,1969327.229,1315
1664755200000,2022-10-03,CHZBRL,1.164,1.18,1.12,1.146,2284634.0,2630833.331,1603
1664668800000,2022-10-02,CHZBRL,1.287,1.304,1.15,1.164,2385492.0,2894800.627,1613
1664582400000,2022-10-01,CHZBRL,1.264,1.344,1.264,1.287,1803561.0,2360346.276,1201
1664496000000,2022-09-30,CHZBRL,1.298,1.304,1.254,1.269,2442477.0,3114671.788,1408
1664409600000,2022-09-29,CHZBRL,1.286,1.3,1.235,1.299,2748753.0,3487295.822,1684
1664323200000,2022-09-28,CHZBRL,1.33,1.335,1.242,1.286,2950013.0,3792853.597,1823
1664236800000,2022-09-27,CHZBRL,1.375,1.429,1.302,1.332,2998323.0,4087492.999,2381
1664150400000,2022-09-26,CHZBRL,1.335,1.391,1.277,1.37,2865006.0,3824338.89,1917
1664064000000,2022-09-25,CHZBRL,1.393,1.44,1.325,1.337,3118621.0,4318532.772,1977
1663977600000,2022-09-24,CHZBRL,1.413,1.427,1.343,1.388,2896363.0,4009299.225,2216
1663891200000,2022-09-23,CHZBRL,1.384,1.455,1.36,1.417,5499229.0,7779634.06,3866
1663804800000,2022-09-22,CHZBRL,1.193,1.409,1.191,1.384,4470847.0,5787843.636,2950
1663718400000,2022-09-21,CHZBRL,1.245,1.317,1.15,1.192,3669417.0,4457960.759,2597
1663632000000,2022-09-20,CHZBRL,1.32,1.338,1.223,1.245,2347535.0,2975312.744,1751
1663545600000,2022-09-19,CHZBRL,1.218,1.344,1.173,1.321,6447591.0,8172555.042,3845
1663459200000,2022-09-18,CHZBRL,1.192,1.303,1.162,1.223,4601064.0,5682370.295,2844
1663372800000,2022-09-17,CHZBRL,1.11,1.199,1.103,1.184,3579342.0,4112406.843,1944
1663286400000,2022-09-16,CHZBRL,1.007,1.125,1.0,1.109,4770877.0,5098152.938,2620
1663200000000,2022-09-15,CHZBRL,0.999,1.038,0.924,1.003,4573976.0,4515827.69,2250
1663113600000,2022-09-14,CHZBRL,1.007,1.038,0.977,1.001,2236945.0,2253950.031,1434
1663027200000,2022-09-13,CHZBRL,1.028,1.086,0.983,1.008,4724638.0,4903647.706,3081
1662940800000,2022-09-12,CHZBRL,1.075,1.079,1.004,1.029,2003233.0,2094188.049,1583
1662854400000,2022-09-11,CHZBRL,1.045,1.141,1.02,1.075,3804034.0,4164346.459,2162
1662768000000,2022-09-10,CHZBRL,1.063,1.072,1.021,1.045,1475909.0,1538671.865,969
1662681600000,2022-09-09,CHZBRL,0.976,1.081,0.976,1.061,4005117.0,4160027.209,2633
1662595200000,2022-09-08,CHZBRL,1.014,1.038,0.958,0.977,1512053.0,1492507.691,1165
1662508800000,2022-09-07,CHZBRL,0.971,1.022,0.962,1.014,2287617.0,2274455.72,1400
1662422400000,2022-09-06,CHZBRL,1.075,1.086,0.959,0.973,4086706.0,4167899.363,2322
1662336000000,2022-09-05,CHZBRL,1.109,1.116,1.044,1.071,1649936.0,1766144.042,1090
1662249600000,2022-09-04,CHZBRL,1.13,1.131,1.09,1.108,1329509.0,1470576.918,782
1662163200000,2022-09-03,CHZBRL,1.138,1.177,1.107,1.132,2354281.0,2682948.876,1270
1662076800000,2022-09-02,CHZBRL,1.119,1.188,1.092,1.138,2185942.0,2495908.374,1634
1661990400000,2022-09-01,CHZBRL,1.127,1.14,1.05,1.12,2542553.0,2768715.578,1589
1661904000000,2022-08-31,CHZBRL,1.016,1.134,1.015,1.126,4741960.0,5165857.085,2767
1661817600000,2022-08-30,CHZBRL,1.085,1.1,0.991,1.01,2369921.0,2447762.941,1820
1661731200000,2022-08-29,CHZBRL,1.077,1.11,1.033,1.092,2879165.0,3076990.811,1905
1661644800000,2022-08-28,CHZBRL,1.125,1.19,1.07,1.074,3841103.0,4354053.823,2176
1661558400000,2022-08-27,CHZBRL,1.055,1.147,1.053,1.125,5843888.0,6449769.042,2816
1661472000000,2022-08-26,CHZBRL,1.153,1.24,1.035,1.056,5518486.0,6393798.668,3434
1661385600000,2022-08-25,CHZBRL,1.247,1.252,1.131,1.154,5251448.0,6243200.863,2709
1661299200000,2022-08-24,CHZBRL,1.289,1.359,1.203,1.246,8052505.0,10215923.487,3983
1661212800000,2022-08-23,CHZBRL,1.155,1.358,1.122,1.287,6605651.0,8100631.27,4725
1661126400000,2022-08-22,CHZBRL,0.974,1.16,0.953,1.153,9559726.0,10002542.492,4109
1661040000000,2022-08-21,CHZBRL,0.958,1.016,0.937,0.976,2983028.0,2925255.777,1623
1660953600000,2022-08-20,CHZBRL,1.023,1.046,0.911,0.957,2525787.0,2414944.175,1565
1660867200000,2022-08-19,CHZBRL,1.086,1.098,0.995,1.02,4513673.0,4717195.327,2610
1660780800000,2022-08-18,CHZBRL,1.159,1.19,1.084,1.085,2990961.0,3403280.525,2095
1660694400000,2022-08-17,CHZBRL,1.081,1.185,1.04,1.153,4652565.0,5242729.266,2906
1660608000000,2022-08-16,CHZBRL,1.006,1.122,0.993,1.082,5099403.0,5461789.8,3193
1660521600000,2022-08-15,CHZBRL,0.926,1.041,0.88,1.004,6299978.0,6150318.291,3119
1660435200000,2022-08-14,CHZBRL,0.826,0.972,0.824,0.925,5760843.0,5267618.301,2750
1660348800000,2022-08-13,CHZBRL,0.834,0.834,0.806,0.825,683523.0,559958.581,444
1660262400000,2022-08-12,CHZBRL,0.773,0.845,0.76,0.836,3461055.0,2815812.806,1681
1660176000000,2022-08-11,CHZBRL,0.783,0.8,0.77,0.774,807244.0,632132.144,603
1660089600000,2022-08-10,CHZBRL,0.751,0.783,0.728,0.783,1153359.0,881344.202,631
1660003200000,2022-08-09,CHZBRL,0.785,0.785,0.735,0.752,1381356.0,1038547.268,743
1659916800000,2022-08-08,CHZBRL,0.786,0.81,0.771,0.783,852981.0,672746.128,738
1659830400000,2022-08-07,CHZBRL,0.76,0.81,0.744,0.788,1436711.0,1123519.445,669
1659744000000,2022-08-06,CHZBRL,0.755,0.795,0.748,0.758,827924.0,637363.382,564
1659657600000,2022-08-05,CHZBRL,0.759,0.787,0.737,0.755,1074738.0,818141.138,750
1659571200000,2022-08-04,CHZBRL,0.714,0.788,0.714,0.759,2658624.0,2026662.65,1521
1659484800000,2022-08-03,CHZBRL,0.721,0.742,0.694,0.71,1181132.0,849978.403,782
1659398400000,2022-08-02,CHZBRL,0.778,0.83,0.699,0.719,5895788.0,4489152.199,2839
1659312000000,2022-08-01,CHZBRL,0.635,0.844,0.634,0.777,12500585.0,9426315.698,5407
1659225600000,2022-07-31,CHZBRL,0.657,0.687,0.634,0.636,1330522.0,880783.066,606
1659139200000,2022-07-30,CHZBRL,0.677,0.712,0.656,0.659,1939366.0,1334253.389,987
1659052800000,2022-07-29,CHZBRL,0.629,0.714,0.596,0.675,4996450.0,3385832.571,2184
1658966400000,2022-07-28,CHZBRL,0.6,0.643,0.584,0.629,1300945.0,801130.99,733
1658880000000,2022-07-27,CHZBRL,0.557,0.602,0.547,0.6,617280.0,353892.865,379
1658793600000,2022-07-26,CHZBRL,0.546,0.557,0.535,0.557,423474.0,230897.751,270
1658707200000,2022-07-25,CHZBRL,0.596,0.597,0.546,0.547,703926.0,403581.103,454
1658620800000,2022-07-24,CHZBRL,0.602,0.612,0.596,0.598,262026.0,158657.153,222
1658534400000,2022-07-23,CHZBRL,0.586,0.606,0.58,0.602,272697.0,162744.634,243
1658448000000,2022-07-22,CHZBRL,0.607,0.625,0.578,0.586,583058.0,351040.741,488
1658361600000,2022-07-21,CHZBRL,0.601,0.61,0.576,0.607,607034.0,361361.811,438
1658275200000,2022-07-20,CHZBRL,0.636,0.652,0.596,0.597,1193657.0,741826.495,737
1658188800000,2022-07-19,CHZBRL,0.624,0.652,0.608,0.633,1104533.0,704379.419,698
1658102400000,2022-07-18,CHZBRL,0.574,0.631,0.574,0.625,1270790.0,773970.97,693
1658016000000,2022-07-17,CHZBRL,0.6,0.61,0.575,0.575,627794.0,371730.83,351
1657929600000,2022-07-16,CHZBRL,0.574,0.612,0.568,0.6,1221922.0,719224.679,524
1657843200000,2022-07-15,CHZBRL,0.57,0.588,0.56,0.575,1913765.0,1104476.409,725
1657756800000,2022-07-14,CHZBRL,0.554,0.58,0.535,0.57,1099027.0,616058.168,492
1657670400000,2022-07-13,CHZBRL,0.528,0.554,0.518,0.553,602977.0,319899.853,378
1657584000000,2022-07-12,CHZBRL,0.576,0.59,0.53,0.53,939300.0,523375.011,530
1657497600000,2022-07-11,CHZBRL,0.56,0.595,0.555,0.575,1501273.0,864800.449,730
1657411200000,2022-07-10,CHZBRL,0.546,0.579,0.535,0.559,1189859.0,666857.96,591
1657324800000,2022-07-09,CHZBRL,0.54,0.553,0.535,0.545,399943.0,216206.858,199
1657238400000,2022-07-08,CHZBRL,0.557,0.566,0.532,0.535,447018.0,244750.254,353
1657152000000,2022-07-07,CHZBRL,0.539,0.562,0.534,0.559,670812.0,367290.357,416
1657065600000,2022-07-06,CHZBRL,0.532,0.546,0.523,0.54,312467.0,167484.154,301
1656979200000,2022-07-05,CHZBRL,0.543,0.55,0.52,0.531,864838.0,463679.856,488
1656892800000,2022-07-04,CHZBRL,0.524,0.55,0.518,0.546,1968083.0,1058908.284,584
1656806400000,2022-07-03,CHZBRL,0.519,0.534,0.51,0.521,394014.0,205054.588,230
1656720000000,2022-07-02,CHZBRL,0.504,0.534,0.502,0.52,373772.0,195335.338,237
1656633600000,2022-07-01,CHZBRL,0.512,0.525,0.494,0.507,495348.0,253200.416,303
1656547200000,2022-06-30,CHZBRL,0.521,0.523,0.483,0.513,725182.0,362546.553,448
1656460800000,2022-06-29,CHZBRL,0.541,0.555,0.516,0.522,920986.0,492527.605,490
1656374400000,2022-06-28,CHZBRL,0.57,0.624,0.538,0.54,3330067.0,1962528.299,1476
1656288000000,2022-06-27,CHZBRL,0.519,0.589,0.519,0.572,3620225.0,2046287.996,1355
1656201600000,2022-06-26,CHZBRL,0.552,0.557,0.514,0.517,843048.0,451333.473,448
1656115200000,2022-06-25,CHZBRL,0.529,0.555,0.511,0.551,884560.0,469988.276,502
1656028800000,2022-06-24,CHZBRL,0.514,0.541,0.511,0.528,956342.0,501215.617,585
1655942400000,2022-06-23,CHZBRL,0.481,0.517,0.479,0.513,1286044.0,639545.497,625
1655856000000,2022-06-22,CHZBRL,0.488,0.496,0.47,0.48,1520207.0,732820.484,776
1655769600000,2022-06-21,CHZBRL,0.483,0.516,0.48,0.492,2269678.0,1130189.376,1276
1655683200000,2022-06-20,CHZBRL,0.483,0.493,0.454,0.484,2693221.0,1279420.364,1153
1655596800000,2022-06-19,CHZBRL,0.451,0.489,0.43,0.484,2221430.0,1026087.588,1084
1655510400000,2022-06-18,CHZBRL,0.488,0.498,0.422,0.452,2467485.0,1135539.595,1232
1655424000000,2022-06-17,CHZBRL,0.474,0.516,0.469,0.49,2435117.0,1194309.526,1214
1655337600000,2022-06-16,CHZBRL,0.524,0.532,0.464,0.473,1748447.0,856133.416,1034
1655251200000,2022-06-15,CHZBRL,0.487,0.524,0.446,0.524,3227440.0,1543805.571,1610
1655164800000,2022-06-14,CHZBRL,0.488,0.511,0.447,0.489,2680259.0,1294988.501,1344
1655078400000,2022-06-13,CHZBRL,0.493,0.511,0.43,0.487,3049833.0,1428007.739,1832
1654992000000,2022-06-12,CHZBRL,0.525,0.533,0.474,0.493,2197392.0,1115321.761,1327
1654905600000,2022-06-11,CHZBRL,0.569,0.591,0.512,0.524,1531443.0,842837.94,1034
1654819200000,2022-06-10,CHZBRL,0.59,0.594,0.555,0.57,1356863.0,776850.779,851
1654732800000,2022-06-09,CHZBRL,0.591,0.6,0.581,0.589,658575.0,389526.137,509
1654646400000,2022-06-08,CHZBRL,0.601,0.608,0.58,0.591,898885.0,534910.643,777
1654560000000,2022-06-07,CHZBRL,0.624,0.624,0.569,0.601,1874871.0,1112606.744,1321
1654473600000,2022-06-06,CHZBRL,0.609,0.656,0.609,0.624,2533586.0,1604588.648,1468
1654387200000,2022-06-05,CHZBRL,0.616,0.623,0.588,0.607,923979.0,560114.16,621
1654300800000,2022-06-04,CHZBRL,0.587,0.625,0.586,0.616,2336199.0,1422188.645,1296
1654214400000,2022-06-03,CHZBRL,0.598,0.607,0.57,0.587,811606.0,474927.28,668
1654128000000,2022-06-02,CHZBRL,0.571,0.609,0.571,0.601,2293802.0,1363360.579,1422
1654041600000,2022-06-01,CHZBRL,0.588,0.622,0.557,0.573,4290559.0,2529309.869,2124
1653955200000,2022-05-31,CHZBRL,0.583,0.625,0.558,0.582,2372356.0,1388873.248,1340
1653868800000,2022-05-30,CHZBRL,0.54,0.585,0.536,0.583,2284319.0,1286633.263,1054
1653782400000,2022-05-29,CHZBRL,0.537,0.548,0.523,0.542,1144536.0,614383.315,579
1653696000000,2022-05-28,CHZBRL,0.512,0.547,0.508,0.539,778612.0,411705.303,573
1653609600000,2022-05-27,CHZBRL,0.544,0.548,0.502,0.511,1751370.0,914732.755,1011
1653523200000,2022-05-26,CHZBRL,0.583,0.599,0.514,0.543,2104663.0,1159277.775,1181
1653436800000,2022-05-25,CHZBRL,0.578,0.615,0.568,0.581,1806151.0,1061188.059,981
1653350400000,2022-05-24,CHZBRL,0.57,0.585,0.538,0.576,1288587.0,731561.533,845
1653264000000,2022-05-23,CHZBRL,0.606,0.627,0.563,0.569,1688008.0,1012180.789,1112
1653177600000,2022-05-22,CHZBRL,0.598,0.62,0.584,0.611,754733.0,456757.413,569
1653091200000,2022-05-21,CHZBRL,0.578,0.603,0.57,0.598,1032539.0,606055.123,845
1653004800000,2022-05-20,CHZBRL,0.61,0.636,0.561,0.578,3836646.0,2287090.922,1648
1652918400000,2022-05-19,CHZBRL,0.599,0.616,0.55,0.61,3823243.0,2254557.825,1801
1652832000000,2022-05-18,CHZBRL,0.596,0.705,0.579,0.592,3844358.0,2491406.841,2235
1652745600000,2022-05-17,CHZBRL,0.583,0.614,0.564,0.596,989336.0,584096.821,785
1652659200000,2022-05-16,CHZBRL,0.641,0.641,0.568,0.579,955857.0,564943.17,763
1652572800000,2022-05-15,CHZBRL,0.595,0.642,0.575,0.642,914846.0,555511.147,820
1652486400000,2022-05-14,CHZBRL,0.567,0.618,0.539,0.603,1908315.0,1090592.218,1455
1652400000000,2022-05-13,CHZBRL,0.502,0.642,0.497,0.567,2689819.0,1582266.684,1946
1652313600000,2022-05-12,CHZBRL,0.56,0.585,0.424,0.502,3534408.79,1773017.95072,2218
1652227200000,2022-05-11,CHZBRL,0.733,0.762,0.489,0.555,5845143.05,3572248.43461,3473
1652140800000,2022-05-10,CHZBRL,0.7,0.8,0.672,0.735,4405638.0,3281436.798,1988
1652054400000,2022-05-09,CHZBRL,0.835,0.849,0.691,0.693,2703919.0,2022809.21,1945
1651968000000,2022-05-08,CHZBRL,0.862,0.864,0.817,0.834,931094.0,779688.996,752
1651881600000,2022-05-07,CHZBRL,0.885,0.89,0.836,0.858,763538.0,664072.174,670
1651795200000,2022-05-06,CHZBRL,0.887,0.893,0.856,0.884,972559.0,853067.569,770
1651708800000,2022-05-05,CHZBRL,0.967,0.973,0.861,0.89,1691438.0,1541942.346,1343
1651622400000,2022-05-04,CHZBRL,0.886,0.974,0.886,0.966,1746759.0,1641527.423,1066
1651536000000,2022-05-03,CHZBRL,0.908,0.97,0.877,0.89,928522.0,852721.256,727
1651449600000,2022-05-02,CHZBRL,0.911,0.927,0.876,0.91,2379612.0,2147825.37,1885
1651363200000,2022-05-01,CHZBRL,0.859,0.93,0.844,0.911,1497746.0,1335500.363,1245
1651276800000,2022-04-30,CHZBRL,0.951,0.966,0.84,0.859,1494702.0,1367037.872,1220
1651190400000,2022-04-29,CHZBRL,1.005,1.013,0.927,0.95,1702799.0,1652300.058,1436
1651104000000,2022-04-28,CHZBRL,1.043,1.045,0.996,1.003,2249620.0,2287839.955,1393
1651017600000,2022-04-27,CHZBRL,0.988,1.056,0.98,1.044,2415816.0,2450287.28,1359
1650931200000,2022-04-26,CHZBRL,1.041,1.068,0.93,0.989,3217682.0,3246720.21,1860
1650844800000,2022-04-25,CHZBRL,1.025,1.042,0.935,1.042,3055235.0,3011442.038,2184
1650758400000,2022-04-24,CHZBRL,1.046,1.055,1.007,1.022,774425.0,799508.159,686
1650672000000,2022-04-23,CHZBRL,1.065,1.07,1.041,1.045,392154.0,414432.026,462
1650585600000,2022-04-22,CHZBRL,1.018,1.069,1.014,1.061,1159224.0,1213203.547,935
1650499200000,2022-04-21,CHZBRL,1.053,1.095,1.002,1.018,1160083.0,1225214.855,1130
1650412800000,2022-04-20,CHZBRL,1.079,1.117,1.027,1.053,6973457.0,7520058.386,1554
1650326400000,2022-04-19,CHZBRL,1.077,1.106,1.054,1.081,1699255.0,1840637.389,1055
1650240000000,2022-04-18,CHZBRL,1.052,1.082,1.004,1.075,1389022.0,1449631.221,1192
1650153600000,2022-04-17,CHZBRL,1.113,1.159,1.053,1.056,1018151.0,1131441.682,918
1650067200000,2022-04-16,CHZBRL,1.133,1.143,1.09,1.113,663191.0,739104.769,729
1649980800000,2022-04-15,CHZBRL,1.121,1.158,1.106,1.133,618595.0,698867.578,595
1649894400000,2022-04-14,CHZBRL,1.14,1.22,1.1,1.125,1979793.0,2311702.561,1500
1649808000000,2022-04-13,CHZBRL,1.071,1.202,1.049,1.149,4391048.0,4989482.129,2479
1649721600000,2022-04-12,CHZBRL,1.035,1.093,1.02,1.074,1828418.0,1945104.662,1332
1649635200000,2022-04-11,CHZBRL,1.118,1.18,1.019,1.033,3013291.0,3315988.329,2273
1649548800000,2022-04-10,CHZBRL,1.165,1.17,1.114,1.119,1930428.0,2210895.655,1235
1649462400000,2022-04-09,CHZBRL,1.091,1.172,1.091,1.163,1063050.0,1215845.017,981
1649376000000,2022-04-08,CHZBRL,1.152,1.181,1.08,1.091,901765.0,1020480.377,942
1649289600000,2022-04-07,CHZBRL,1.08,1.165,1.064,1.152,3027404.0,3407104.594,2603
1649203200000,2022-04-06,CHZBRL,1.214,1.219,1.077,1.082,2948615.0,3355495.412,2800
1649116800000,2022-04-05,CHZBRL,1.258,1.286,1.215,1.215,1325335.0,1661128.15,1132
1649030400000,2022-04-04,CHZBRL,1.333,1.35,1.19,1.255,1807748.0,2291582.381,1481
1648944000000,2022-04-03,CHZBRL,1.311,1.357,1.284,1.33,864944.0,1148237.571,783
1648857600000,2022-04-02,CHZBRL,1.319,1.382,1.293,1.308,1785379.0,2399241.015,1503
1648771200000,2022-04-01,CHZBRL,1.357,1.373,1.267,1.324,1970487.0,2615150.196,1792
1648684800000,2022-03-31,CHZBRL,1.452,1.517,1.329,1.355,3836546.0,5455578.526,2868
1648598400000,2022-03-30,CHZBRL,1.413,1.582,1.403,1.448,6066373.0,9037101.619,4747
1648512000000,2022-03-29,CHZBRL,1.244,1.53,1.239,1.418,6156195.0,8705171.982,4502
1648425600000,2022-03-28,CHZBRL,1.282,1.365,1.218,1.24,3031314.0,3981608.097,2420
1648339200000,2022-03-27,CHZBRL,1.157,1.328,1.138,1.282,4295654.0,5405731.109,2781
1648252800000,2022-03-26,CHZBRL,1.184,1.184,1.127,1.159,735529.0,846759.797,764
1648166400000,2022-03-25,CHZBRL,1.065,1.229,1.054,1.183,4315367.0,5024607.404,2675
1648080000000,2022-03-24,CHZBRL,1.044,1.105,1.037,1.069,2389564.0,2562200.048,1430
1647993600000,2022-03-23,CHZBRL,1.033,1.047,1.014,1.04,831610.0,859177.286,721
1647907200000,2022-03-22,CHZBRL,1.012,1.061,1.004,1.032,1743366.0,1815071.009,1106
1647820800000,2022-03-21,CHZBRL,1.026,1.031,0.992,1.011,1292709.0,1305472.452,922
1647734400000,2022-03-20,CHZBRL,1.07,1.07,1.01,1.029,834174.0,860416.731,772
1647648000000,2022-03-19,CHZBRL,1.053,1.095,1.041,1.064,1180512.0,1258084.464,822
1647561600000,2022-03-18,CHZBRL,1.07,1.07,1.009,1.052,1071987.0,1111986.179,887
1647475200000,2022-03-17,CHZBRL,1.037,1.084,1.002,1.061,1852685.0,1928409.027,1327
1647388800000,2022-03-16,CHZBRL,0.987,1.035,0.969,1.034,2120970.0,2118735.322,1359
1647302400000,2022-03-15,CHZBRL,1.0,1.005,0.967,0.986,1234402.0,1218287.292,984
1647216000000,2022-03-14,CHZBRL,0.992,1.005,0.968,0.999,1723495.0,1696481.794,1252
1647129600000,2022-03-13,CHZBRL,1.016,1.098,0.985,0.992,2749461.0,2913143.904,1631
1647043200000,2022-03-12,CHZBRL,0.983,1.08,0.977,1.021,1947253.0,2030672.912,1192
1646956800000,2022-03-11,CHZBRL,0.989,1.02,0.964,0.984,782774.0,772887.705,800
1646870400000,2022-03-10,CHZBRL,1.01,1.013,0.934,0.992,1472900.0,1433004.827,1233
1646784000000,2022-03-09,CHZBRL,0.993,1.046,0.99,1.009,1185356.0,1208562.364,930
1646697600000,2022-03-08,CHZBRL,0.998,1.025,0.971,0.993,853869.0,852424.135,968
1646611200000,2022-03-07,CHZBRL,1.063,1.063,0.971,1.001,1656531.0,1695908.562,1533
1646524800000,2022-03-06,CHZBRL,1.188,1.207,1.06,1.06,2234318.0,2533180.75,1557
1646438400000,2022-03-05,CHZBRL,0.995,1.21,0.957,1.193,5268646.0,5945975.333,2831
1646352000000,2022-03-04,CHZBRL,0.998,1.049,0.95,0.997,2575657.0,2586667.426,1514
1646265600000,2022-03-03,CHZBRL,1.01,1.019,0.931,1.004,1301845.0,1269212.235,852
1646179200000,2022-03-02,CHZBRL,1.005,1.074,0.983,1.012,2726775.0,2805518.978,1424
1646092800000,2022-03-01,CHZBRL,0.993,1.017,0.954,1.006,2405122.0,2380142.283,1386
1646006400000,2022-02-28,CHZBRL,0.871,1.007,0.86,0.995,2331606.0,2209658.485,1348
1645920000000,2022-02-27,CHZBRL,0.908,0.925,0.852,0.871,706593.0,628334.134,615
1645833600000,2022-02-26,CHZBRL,0.905,0.935,0.899,0.908,803267.0,738314.968,663
1645747200000,2022-02-25,CHZBRL,0.843,0.914,0.832,0.905,1063968.0,929523.109,926
1645660800000,2022-02-24,CHZBRL,0.857,0.865,0.73,0.846,2725982.05,2171363.9255,2005
1645574400000,2022-02-23,CHZBRL,0.907,0.957,0.856,0.858,931547.0,844412.606,803
1645488000000,2022-02-22,CHZBRL,0.87,0.926,0.836,0.907,898064.35,791694.7585,1005
1645401600000,2022-02-21,CHZBRL,0.969,1.023,0.863,0.87,1466332.0,1376796.343,1406
1645315200000,2022-02-20,CHZBRL,1.025,1.025,0.948,0.97,709858.0,691205.076,773
1645228800000,2022-02-19,CHZBRL,1.021,1.043,0.989,1.027,590362.0,599414.478,620
1645142400000,2022-02-18,CHZBRL,1.05,1.087,1.001,1.02,867732.0,903458.365,836
1645056000000,2022-02-17,CHZBRL,1.14,1.2,1.041,1.051,1616870.0,1797331.209,1179
1644969600000,2022-02-16,CHZBRL,1.146,1.155,1.099,1.136,671736.0,757475.366,648
1644883200000,2022-02-15,CHZBRL,1.074,1.161,1.072,1.15,1294870.0,1469543.346,961
1644796800000,2022-02-14,CHZBRL,1.069,1.08,1.036,1.073,679109.0,721513.329,653
1644710400000,2022-02-13,CHZBRL,1.087,1.108,1.051,1.063,417486.0,451520.188,493
1644624000000,2022-02-12,CHZBRL,1.088,1.114,1.046,1.087,746232.0,808200.073,766
1644537600000,2022-02-11,CHZBRL,1.18,1.225,1.064,1.085,1300539.0,1478990.826,1215
1644451200000,2022-02-10,CHZBRL,1.271,1.302,1.167,1.181,2399372.0,2964604.648,1703
1644364800000,2022-02-09,CHZBRL,1.199,1.285,1.152,1.268,1663146.0,2042976.424,1287
1644278400000,2022-02-08,CHZBRL,1.245,1.261,1.124,1.196,2347659.0,2777497.73,1630
1644192000000,2022-02-07,CHZBRL,1.246,1.27,1.197,1.243,2165792.0,2678333.252,1631
1644105600000,2022-02-06,CHZBRL,1.128,1.244,1.126,1.244,1961981.0,2312461.887,1306
1644019200000,2022-02-05,CHZBRL,1.08,1.149,1.075,1.125,1418494.0,1584981.645,1198
1643932800000,2022-02-04,CHZBRL,0.98,1.089,0.972,1.084,1486066.0,1542508.486,1262
1643846400000,2022-02-03,CHZBRL,0.958,0.979,0.936,0.978,508708.0,486604.117,608
1643760000000,2022-02-02,CHZBRL,1.002,1.043,0.95,0.957,1377840.0,1364339.378,1236
1643673600000,2022-02-01,CHZBRL,1.007,1.024,0.989,1.002,1208904.0,1219769.141,1126
1643587200000,2022-01-31,CHZBRL,0.986,1.024,0.942,1.007,1132091.0,1109249.375,1081
1643500800000,2022-01-30,CHZBRL,0.997,1.036,0.97,0.987,1040434.0,1048587.027,891
1643414400000,2022-01-29,CHZBRL,0.971,1.008,0.97,0.999,787735.0,778914.696,776
