https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume BRL,tradecount
1663286400000,2022-09-16,BTCBRL,103780.0,104825.0,102665.0,104310.0,645.75133,67107781.13594,33207
1663200000000,2022-09-15,BTCBRL,105034.0,105467.0,102300.0,103747.0,523.10583,54538410.9123,37268
1663113600000,2022-09-14,BTCBRL,105037.0,106943.0,102261.0,105034.0,482.89763,50641608.18641,35664
1663027200000,2022-09-13,BTCBRL,114283.0,116182.0,103527.0,105036.0,869.96193,95917530.28224,53417
1662940800000,2022-09-12,BTCBRL,112684.0,115869.0,111536.0,114314.0,756.99987,86386347.39981,51937
1662854400000,2022-09-11,BTCBRL,112034.0,112905.0,110471.0,112656.0,231.12962,25824965.85465,18572
1662768000000,2022-09-10,BTCBRL,110455.0,112756.0,109359.0,112000.0,269.39,29836649.33483,22741
1662681600000,2022-09-09,BTCBRL,100904.0,111500.0,100790.0,110400.0,1018.50537,109864701.59486,63392
1662595200000,2022-09-08,BTCBRL,101236.0,101670.0,99439.0,100895.0,544.37252,54748816.02404,38915
1662508800000,2022-09-07,BTCBRL,98767.0,102313.0,97723.0,101224.0,344.77406,34369461.3322,29478
1662422400000,2022-09-06,BTCBRL,102439.0,104343.0,98186.0,98753.0,727.9714,74191953.16233,52909
1662336000000,2022-09-05,BTCBRL,103948.0,104147.0,101961.0,102509.0,272.28358,27961152.69335,22337
1662249600000,2022-09-04,BTCBRL,103159.0,104116.0,101927.0,103911.0,129.63147,13360599.12835,16593
1662163200000,2022-09-03,BTCBRL,103691.0,104105.0,101500.0,103139.0,201.73635,20783004.90615,20025
1662076800000,2022-09-02,BTCBRL,105352.0,106206.0,102633.0,103691.0,550.67904,57658997.18389,42777
1661990400000,2022-09-01,BTCBRL,103627.0,105511.0,102262.0,105350.0,599.181,62163980.32336,41596
1661904000000,2022-08-31,BTCBRL,101961.0,105392.0,101930.0,103622.0,501.92537,52169069.05269,34458
1661817600000,2022-08-30,BTCBRL,102579.0,103975.0,100001.0,101946.0,636.47284,64867308.67073,42634
1661731200000,2022-08-29,BTCBRL,100045.0,103715.0,100042.0,102579.0,374.28545,38118394.97249,29278
1661644800000,2022-08-28,BTCBRL,102328.0,103059.0,99942.0,100044.0,156.36017,15938152.48684,21968
1661558400000,2022-08-27,BTCBRL,103230.0,103919.0,101332.0,102329.0,250.60842,25720174.08003,27713
1661472000000,2022-08-26,BTCBRL,110843.0,111649.0,102572.0,103259.0,778.2873,84156905.79361,59482
1661385600000,2022-08-25,BTCBRL,109797.0,111829.0,109499.0,110856.0,445.56785,49393117.01555,27934
1661299200000,2022-08-24,BTCBRL,110493.0,111801.0,107848.0,109765.0,557.90256,61619014.16334,36622
1661212800000,2022-08-23,BTCBRL,110947.0,111500.0,108500.0,110497.0,488.19791,53978126.98736,38599
1661126400000,2022-08-22,BTCBRL,112239.0,112278.0,108727.0,110932.0,673.16204,74345891.42917,49567
1661040000000,2022-08-21,BTCBRL,110364.0,113557.0,110019.0,112232.0,261.90779,29312375.91446,24962
1660953600000,2022-08-20,BTCBRL,108573.0,111548.0,108379.0,110384.0,241.78966,26686795.64484,31032
1660867200000,2022-08-19,BTCBRL,120666.0,120721.0,108357.0,108582.0,751.99445,84935145.01242,57820
1660780800000,2022-08-18,BTCBRL,121088.0,122359.0,120325.0,120691.0,325.36607,39578194.79904,27182
1660694400000,2022-08-17,BTCBRL,123136.0,125900.0,120258.0,121049.0,398.52848,48802560.98008,32069
1660608000000,2022-08-16,BTCBRL,123242.0,123857.0,121864.0,123077.0,352.97408,43411665.61809,35616
1660521600000,2022-08-15,BTCBRL,124193.0,128364.0,118000.0,123242.0,668.62537,82717819.08804,50140
1660435200000,2022-08-14,BTCBRL,124810.0,127340.0,123307.0,124165.0,262.08027,32758224.63051,25742
1660348800000,2022-08-13,BTCBRL,124306.0,126433.0,123800.0,124806.0,287.5919,35969233.15701,28075
1660262400000,2022-08-12,BTCBRL,123611.0,124690.0,121957.0,124290.0,545.27902,67111186.89308,43826
1660176000000,2022-08-11,BTCBRL,122438.0,126591.0,122168.0,123600.0,730.89491,91315158.77104,60201
1660089600000,2022-08-10,BTCBRL,119230.0,123580.0,117000.0,122415.0,784.22382,94937339.69431,65654
1660003200000,2022-08-09,BTCBRL,122287.0,122800.0,118136.0,119263.0,492.75617,58847321.75582,33396
1659916800000,2022-08-08,BTCBRL,120372.0,125000.0,120278.0,122316.0,419.96467,51783275.57436,48889
1659830400000,2022-08-07,BTCBRL,119232.0,121301.0,118740.0,120372.0,130.39156,15645220.64211,22031
1659744000000,2022-08-06,BTCBRL,120922.0,121049.0,119032.0,119198.0,154.70025,18609377.56577,21893
1659657600000,2022-08-05,BTCBRL,118608.0,122900.0,118400.0,120920.0,429.88532,51903493.45509,33017
1659571200000,2022-08-04,BTCBRL,121152.0,123203.0,117502.0,118635.0,498.50025,59935884.87413,41789
1659484800000,2022-08-03,BTCBRL,121607.0,124690.0,120137.0,121218.0,389.79657,47975345.62836,41227
1659398400000,2022-08-02,BTCBRL,121021.0,123260.0,118000.0,121651.0,544.38353,65639320.47291,35715
1659312000000,2022-08-01,BTCBRL,121599.0,122487.0,118913.0,121021.0,654.15541,78869743.742,40864
1659225600000,2022-07-31,BTCBRL,123241.0,125863.0,121177.0,121593.0,268.58468,33155226.86446,18671
1659139200000,2022-07-30,BTCBRL,123875.0,128273.0,122626.0,123233.0,390.27282,48974710.72524,27537
1659052800000,2022-07-29,BTCBRL,124167.0,126897.0,121304.0,123889.0,746.94002,92752897.15804,36985
1658966400000,2022-07-28,BTCBRL,120951.0,125750.0,118900.0,124205.0,789.06618,96572351.00081,43252
1658880000000,2022-07-27,BTCBRL,114535.0,121941.0,113317.0,120951.0,572.6017,67239191.96838,33193
1658793600000,2022-07-26,BTCBRL,115028.0,115303.0,111733.0,114506.0,436.59809,49451140.60711,26737
1658707200000,2022-07-25,BTCBRL,124400.0,124818.0,114873.0,115078.0,551.35353,65764132.73609,30125
1658620800000,2022-07-24,BTCBRL,124020.0,126545.0,122824.0,124406.0,251.21858,31407786.59913,18207
1658534400000,2022-07-23,BTCBRL,125327.0,126932.0,120918.0,123995.0,242.4386,30086435.19443,20206
1658448000000,2022-07-22,BTCBRL,127438.0,130083.0,124456.0,125321.0,534.45905,68218761.13875,33390
1658361600000,2022-07-21,BTCBRL,127442.0,128436.0,123150.0,127469.0,660.09888,83167944.53992,34939
1658275200000,2022-07-20,BTCBRL,127043.0,132326.0,124532.0,127359.0,1004.65699,129609364.85694,57936
1658188800000,2022-07-19,BTCBRL,122031.0,128990.0,117675.0,127047.0,842.03683,103899879.73929,44088
1658102400000,2022-07-18,BTCBRL,112840.0,122805.0,112685.0,122057.0,639.69518,75946106.50095,40588
1658016000000,2022-07-17,BTCBRL,115000.0,117223.0,112682.0,112871.0,181.46126,20869605.61775,15765
1657929600000,2022-07-16,BTCBRL,113126.0,117034.0,111327.0,115056.0,211.52549,24196312.83566,17345
1657843200000,2022-07-15,BTCBRL,111975.0,114851.0,110905.0,113095.0,471.8409,53349570.74432,27133
1657756800000,2022-07-14,BTCBRL,109732.0,113901.0,106539.0,111992.0,480.38218,52919965.7667,27085
1657670400000,2022-07-13,BTCBRL,105643.0,110000.0,103285.0,109753.0,506.94479,53996807.122,34159
1657584000000,2022-07-12,BTCBRL,107818.0,108734.0,105250.0,105690.0,388.63603,41680715.37577,31275
1657497600000,2022-07-11,BTCBRL,110630.0,112000.0,107385.0,107896.0,445.64883,48883704.81532,29336
1657411200000,2022-07-10,BTCBRL,114498.0,114508.0,109556.0,110564.0,220.52264,24615834.56006,13956
1657324800000,2022-07-09,BTCBRL,114488.0,116318.0,113100.0,114465.0,308.87681,35388664.38244,15828
1657238400000,2022-07-08,BTCBRL,116099.0,120796.0,113601.0,114495.0,399.44902,46441143.62492,20012
1657152000000,2022-07-07,BTCBRL,111624.0,117465.0,109617.0,116080.0,425.54015,48044529.5436,18542
1657065600000,2022-07-06,BTCBRL,108734.0,112205.0,106703.0,111668.0,327.49131,35936495.82768,16418
1656979200000,2022-07-05,BTCBRL,108012.0,111945.0,104000.0,108753.0,384.70222,41380208.50703,17138
1656892800000,2022-07-04,BTCBRL,103204.0,108652.0,101825.0,107911.0,272.39082,28685674.53054,13235
1656806400000,2022-07-03,BTCBRL,102585.0,104941.0,100443.0,103168.0,115.77452,11882365.89872,6562
1656720000000,2022-07-02,BTCBRL,102963.0,103821.0,101400.0,102584.0,96.73713,9939883.09323,6777
1656633600000,2022-07-01,BTCBRL,105267.0,109882.0,100050.0,102957.0,491.5732,51197441.83826,18470
1656547200000,2022-06-30,BTCBRL,104828.0,105427.0,98356.0,105329.0,420.13092,42243898.6785,18520
1656460800000,2022-06-29,BTCBRL,106922.0,107765.0,104500.0,104757.0,298.24043,31547670.7598,13016
1656374400000,2022-06-28,BTCBRL,108519.0,111062.0,106620.0,106942.0,270.72067,29376084.72827,10493
1656288000000,2022-06-27,BTCBRL,110690.0,113000.0,107700.0,108462.0,259.80243,28543490.68027,10194
1656201600000,2022-06-26,BTCBRL,112490.0,114421.0,110350.0,110736.0,142.14548,15927179.60453,6989
1656115200000,2022-06-25,BTCBRL,111339.0,113284.0,110000.0,112633.0,139.12196,15518635.93288,7996
1656028800000,2022-06-24,BTCBRL,110797.0,112621.0,108730.0,111342.0,323.4487,35862048.39003,13450
1655942400000,2022-06-23,BTCBRL,104288.0,111349.0,103834.0,110773.0,394.5588,42302569.74271,14859
1655856000000,2022-06-22,BTCBRL,106729.0,108100.0,103037.0,104217.0,391.4841,41228424.7345,14595
1655769600000,2022-06-21,BTCBRL,106452.0,112020.0,105600.0,106814.0,453.8537,49463085.48742,15874
1655683200000,2022-06-20,BTCBRL,106428.0,108923.0,101531.0,106497.0,446.32206,47146788.20097,18540
1655596800000,2022-06-19,BTCBRL,98425.0,107609.0,93013.0,106455.0,506.71461,51007727.80609,19739
1655510400000,2022-06-18,BTCBRL,105988.0,107458.0,91483.0,98348.0,964.704468,95125682.912683,30860
1655424000000,2022-06-17,BTCBRL,104740.0,109267.0,104056.0,105988.0,646.59392,68910810.19122,24084
1655337600000,2022-06-16,BTCBRL,114951.0,116757.0,104000.0,104747.0,1004.6541,110399844.58497,37310
1655251200000,2022-06-15,BTCBRL,114490.0,115749.0,104216.0,114945.0,1831.80135,199995288.98126,63002
1655164800000,2022-06-14,BTCBRL,116156.0,120371.0,107756.0,114423.0,1649.048115,188423753.990442,57853
1655078400000,2022-06-13,BTCBRL,134373.0,135590.0,113535.0,116146.0,2242.06024,275468086.447606,89895
1654992000000,2022-06-12,BTCBRL,142827.0,143516.0,134101.0,134191.0,678.94494,94319512.51646,28902
1654905600000,2022-06-11,BTCBRL,145767.0,147200.0,141599.0,142744.0,430.41899,61938483.52186,19055
1654819200000,2022-06-10,BTCBRL,148432.0,149692.0,144365.0,145759.0,679.3864,99618130.29144,28311
1654732800000,2022-06-09,BTCBRL,148584.0,150676.0,147045.0,148373.0,404.5623,60044058.37266,17856
1654646400000,2022-06-08,BTCBRL,151762.0,152606.0,145468.0,148584.0,619.83629,92300178.86209,25427
1654560000000,2022-06-07,BTCBRL,151045.0,153790.0,141200.0,151776.0,862.49944,126871452.14729,34084
1654473600000,2022-06-06,BTCBRL,143924.0,152375.0,143800.0,151030.0,550.01651,82531225.37312,23370
1654387200000,2022-06-05,BTCBRL,143793.0,145310.0,142186.0,143888.0,144.78722,20813181.3233,9919
1654300800000,2022-06-04,BTCBRL,142683.0,144073.0,141800.0,143786.0,151.78276,21685652.29581,10161
1654214400000,2022-06-03,BTCBRL,146513.0,147920.0,140938.0,142701.0,407.56312,58433529.69895,19385
1654128000000,2022-06-02,BTCBRL,144433.0,147706.0,142174.0,146530.0,493.87625,71575916.11959,22528
1654041600000,2022-06-01,BTCBRL,151635.0,152353.0,141480.0,144423.0,575.80344,85204200.47421,25207
1653955200000,2022-05-31,BTCBRL,151836.0,153992.0,147953.0,151610.0,690.26624,104473329.43358,29081
1653868800000,2022-05-30,BTCBRL,140448.0,153745.0,139768.0,151834.0,646.76277,94568780.17349,31540
1653782400000,2022-05-29,BTCBRL,138627.0,141100.0,137720.0,140430.0,155.90465,21695168.535,11655
1653696000000,2022-05-28,BTCBRL,136441.0,139513.0,135896.0,138608.0,183.87709,25363885.88352,12779
1653609600000,2022-05-27,BTCBRL,140569.0,141379.0,134793.0,136371.0,528.9508,73037522.85683,27152
1653523200000,2022-05-26,BTCBRL,143236.0,144863.0,136015.0,140630.0,572.23396,80817290.16899,26220
1653436800000,2022-05-25,BTCBRL,143688.0,146180.0,142200.0,143277.0,495.11599,71446984.86386,18748
1653350400000,2022-05-24,BTCBRL,141301.0,144604.0,138262.0,143656.0,278.8836,39516847.98615,16057
1653264000000,2022-05-23,BTCBRL,148697.0,150000.0,140262.0,141237.0,553.95669,80743373.54907,27530
1653177600000,2022-05-22,BTCBRL,144895.0,149732.0,143883.0,148697.0,238.45449,35072063.11558,15529
1653091200000,2022-05-21,BTCBRL,143378.0,145797.0,142204.0,144908.0,150.25606,21707939.19788,12188
1653004800000,2022-05-20,BTCBRL,150124.0,152350.0,140581.0,143428.0,663.55304,96292219.83681,32501
1652918400000,2022-05-19,BTCBRL,143783.0,151000.0,143650.0,150213.0,533.6509,78593249.84896,25729
1652832000000,2022-05-18,BTCBRL,151124.0,152387.0,143461.0,143787.0,525.3631,77052737.09476,27111
1652745600000,2022-05-17,BTCBRL,151992.0,156492.0,146895.0,151129.0,501.78928,75994348.84511,24251
1652659200000,2022-05-16,BTCBRL,159748.0,159758.0,148841.0,151992.0,584.42112,89021276.53829,26475
1652572800000,2022-05-15,BTCBRL,153762.0,160280.0,150669.0,159811.0,316.98685,49068120.40493,17654
1652486400000,2022-05-14,BTCBRL,149330.0,154968.0,146801.0,153771.0,431.31178,64705085.30536,24025
1652400000000,2022-05-13,BTCBRL,150332.0,160333.0,148820.0,149315.0,744.12121,115715087.96131,34651
1652313600000,2022-05-12,BTCBRL,150751.0,156507.0,132500.0,150308.0,1886.595001,276109762.117711,78233
1652227200000,2022-05-11,BTCBRL,160729.0,166000.0,144376.0,150753.0,1409.908979,221945284.947409,64046
1652140800000,2022-05-10,BTCBRL,156917.0,169765.0,155250.0,160733.0,1229.956556,199919665.228691,55102
1652054400000,2022-05-09,BTCBRL,174451.0,175446.0,156669.0,156918.0,1229.673429,203778579.445897,56174
1651968000000,2022-05-08,BTCBRL,181701.0,181851.0,173200.0,174402.0,473.75703,83741454.82206,26747
1651881600000,2022-05-07,BTCBRL,184079.0,184770.0,178480.0,181684.0,187.406,34158783.98746,14606
1651795200000,2022-05-06,BTCBRL,185000.0,185441.0,180610.0,184034.0,433.7961,79495818.17968,23384
1651708800000,2022-05-05,BTCBRL,195834.0,197000.0,180253.0,185038.0,592.81812,111573655.44597,29912
1651622400000,2022-05-04,BTCBRL,188370.0,197470.0,188032.0,195706.0,413.42627,80638755.14382,18518
1651536000000,2022-05-03,BTCBRL,195564.0,195873.0,187696.0,188385.0,310.25366,59474111.48076,17731
1651449600000,2022-05-02,BTCBRL,192538.0,197753.0,192001.0,195562.0,325.08062,63363507.69711,20346
1651363200000,2022-05-01,BTCBRL,188900.0,193600.0,188023.0,192497.0,162.47844,31001297.777,11935
1651276800000,2022-04-30,BTCBRL,192828.0,193792.0,188604.0,188927.0,177.38683,34019005.66418,13063
1651190400000,2022-04-29,BTCBRL,197539.0,198418.0,190321.0,192831.0,366.70142,70722765.73106,17463
1651104000000,2022-04-28,BTCBRL,195753.0,200800.0,195232.0,197539.0,384.0978,76058109.67872,18785
1651017600000,2022-04-27,BTCBRL,191704.0,198159.0,190678.0,195832.0,511.3685,99813894.17836,21078
1650931200000,2022-04-26,BTCBRL,198014.0,200261.0,189600.0,191704.0,543.39425,105904042.0001,25561
1650844800000,2022-04-25,BTCBRL,190625.0,198690.0,185208.0,197832.0,607.66002,116341918.48784,26427
1650758400000,2022-04-24,BTCBRL,190544.0,192908.0,188490.0,190649.0,182.54413,34899045.59024,11950
1650672000000,2022-04-23,BTCBRL,191577.0,193131.0,189702.0,190653.0,168.57778,32319479.82627,12468
1650585600000,2022-04-22,BTCBRL,188692.0,192200.0,187372.0,191601.0,471.06972,89529084.55444,22182
1650499200000,2022-04-21,BTCBRL,192743.0,199999.0,185715.0,188692.0,357.00568,69414021.69011,19720
1650412800000,2022-04-20,BTCBRL,194920.0,205000.0,190124.0,192656.0,413.04862,80084459.45148,24040
1650326400000,2022-04-19,BTCBRL,191125.0,196093.0,189888.0,194928.0,323.29615,62483844.89699,20419
1650240000000,2022-04-18,BTCBRL,188300.0,192281.0,183228.0,191145.0,409.36617,76653126.96831,22882
1650153600000,2022-04-17,BTCBRL,191532.0,192306.0,187690.0,188301.0,117.11895,22327474.33434,8657
1650067200000,2022-04-16,BTCBRL,192308.0,193060.0,189645.0,191514.0,99.45156,19028019.5913,8694
1649980800000,2022-04-15,BTCBRL,189292.0,193481.0,188520.0,192320.0,160.92152,30730773.34798,10975
1649894400000,2022-04-14,BTCBRL,194565.0,196172.0,187134.0,189267.0,296.2396,56711040.71342,17481
1649808000000,2022-04-13,BTCBRL,189000.0,195770.0,186200.0,194543.0,384.42073,73537558.90339,19572
1649721600000,2022-04-12,BTCBRL,187441.0,192407.0,185156.0,188910.0,470.54003,88745371.73495,26302
1649635200000,2022-04-11,BTCBRL,200065.0,201081.0,185915.0,187418.0,498.96877,96521904.97028,34941
1649548800000,2022-04-10,BTCBRL,202979.0,205920.0,198599.0,200204.0,166.81185,33818456.85436,12798
1649462400000,2022-04-09,BTCBRL,200332.0,203045.0,199860.0,202899.0,140.51409,28283897.505,12757
1649376000000,2022-04-08,BTCBRL,208145.0,210584.0,199846.0,200402.0,417.73682,86005863.83287,23004
1649289600000,2022-04-07,BTCBRL,205417.0,209453.0,203334.0,208257.0,321.79067,66739442.72222,19933
1649203200000,2022-04-06,BTCBRL,213301.0,213557.0,205000.0,205417.0,535.97896,112333479.70383,27754
1649116800000,2022-04-05,BTCBRL,216025.0,219000.0,212893.0,213299.0,403.31978,87012499.21946,20774
1649030400000,2022-04-04,BTCBRL,218243.0,218351.0,210090.0,216057.0,706.57082,151564366.67545,25257
1648944000000,2022-04-03,BTCBRL,215516.0,222764.0,214170.0,218224.0,352.63575,76857057.50588,16046
1648857600000,2022-04-02,BTCBRL,217888.0,221491.0,214688.0,215574.0,444.70166,97101737.75248,19262
1648771200000,2022-04-01,BTCBRL,217794.0,221400.0,211304.0,217870.0,540.36344,117054250.37271,27901
1648684800000,2022-03-31,BTCBRL,226425.0,228525.0,216300.0,217795.0,467.63525,103989124.07925,26929
1648598400000,2022-03-30,BTCBRL,227575.0,229300.0,223391.0,226422.0,403.47156,91265075.66453,22477
1648512000000,2022-03-29,BTCBRL,225643.0,229798.0,225046.0,227603.0,347.65782,79170946.52937,19756
1648425600000,2022-03-28,BTCBRL,222942.0,230946.0,222223.0,225602.0,466.9315,106123297.42172,28015
1648339200000,2022-03-27,BTCBRL,213014.0,223352.0,212693.0,222975.0,255.13419,55480419.61504,15287
1648252800000,2022-03-26,BTCBRL,212015.0,214259.0,211000.0,213015.0,175.85159,37326691.16806,10920
1648166400000,2022-03-25,BTCBRL,213085.0,217520.0,211250.0,211896.0,399.14039,85410883.01155,19780
1648080000000,2022-03-24,BTCBRL,208590.0,215000.0,206500.0,213041.0,494.44786,104261685.70556,21608
1647993600000,2022-03-23,BTCBRL,209568.0,210471.0,205000.0,208502.0,394.96156,81902784.55058,18225
1647907200000,2022-03-22,BTCBRL,203940.0,213812.0,203258.0,209573.0,599.55843,125999546.87297,26034
1647820800000,2022-03-21,BTCBRL,208537.0,209550.0,203095.0,203947.0,393.74335,80898833.03424,20639
1647734400000,2022-03-20,BTCBRL,213148.0,213495.0,206618.0,208534.0,149.03662,31267262.61925,11031
1647648000000,2022-03-19,BTCBRL,210661.0,213868.0,209012.0,213178.0,188.69655,39895621.17216,13848
1647561600000,2022-03-18,BTCBRL,206848.0,212994.0,203300.0,210623.0,357.38994,74186804.01286,20003
1647475200000,2022-03-17,BTCBRL,209132.0,211000.0,205156.0,206849.0,378.89429,78691318.52812,19015
1647388800000,2022-03-16,BTCBRL,202185.0,213841.0,198888.0,209150.0,676.42073,139782440.05226,30527
1647302400000,2022-03-15,BTCBRL,202889.0,204999.0,195571.0,202059.0,429.67512,86168911.7018,21290
1647216000000,2022-03-14,BTCBRL,193022.0,203950.0,191800.0,202872.0,432.95394,85693365.40689,19941
1647129600000,2022-03-13,BTCBRL,197558.0,200141.0,191776.0,192820.0,209.9987,41382975.598,12984
1647043200000,2022-03-12,BTCBRL,197048.0,201110.0,196743.0,197584.0,318.73212,63408413.89376,14184
1646956800000,2022-03-11,BTCBRL,199173.0,202859.0,193129.0,197162.0,468.6163,92575526.71375,20898
1646870400000,2022-03-10,BTCBRL,211516.0,212000.0,195717.0,199173.0,428.75113,85693194.59107,20544
1646784000000,2022-03-09,BTCBRL,197778.0,215290.0,197225.0,211516.0,390.98368,82450515.0616,24532
1646697600000,2022-03-08,BTCBRL,195208.0,200975.0,194690.0,197776.0,295.99147,58602971.76236,14965
1646611200000,2022-03-07,BTCBRL,196731.0,200900.0,190277.0,195375.0,388.13092,76068622.33386,23026
1646524800000,2022-03-06,BTCBRL,201419.0,203040.0,195039.0,196615.0,166.87038,33157862.27095,13083
1646438400000,2022-03-05,BTCBRL,200015.0,202831.0,197379.0,201460.0,174.35818,34979695.8383,13595
1646352000000,2022-03-04,BTCBRL,214966.0,215403.0,197149.0,200001.0,341.6386,70767812.27303,18956
1646265600000,2022-03-03,BTCBRL,225221.0,225910.0,211900.0,214985.0,304.72465,66525465.326,16076
1646179200000,2022-03-02,BTCBRL,228750.0,232838.0,223000.0,225047.0,411.1947,93300974.15339,21919
1646092800000,2022-03-01,BTCBRL,222697.0,231794.0,220334.0,228742.0,345.99871,78056909.14529,25899
1646006400000,2022-02-28,BTCBRL,196365.0,227999.0,195054.0,222638.0,380.84784,79890972.35977,28461
1645920000000,2022-02-27,BTCBRL,203324.0,207100.0,192886.0,196220.0,174.33227,34736122.48334,12403
1645833600000,2022-02-26,BTCBRL,203725.0,208888.0,200400.0,203300.0,129.99233,26531332.64872,10976
1645747200000,2022-02-25,BTCBRL,197549.0,205726.0,196022.0,203735.0,303.40354,61055993.10418,20497
1645660800000,2022-02-24,BTCBRL,188003.0,203582.0,172816.0,197587.0,785.248433,145281413.672886,42179
1645574400000,2022-02-23,BTCBRL,195244.0,199712.0,187360.0,188141.0,295.94267,57295439.39525,17392
1645488000000,2022-02-22,BTCBRL,190896.0,196383.0,187607.0,195031.0,305.03609,58666817.9784,18965
1645401600000,2022-02-21,BTCBRL,199463.0,204999.0,190000.0,191029.0,408.03187,80216942.85931,29009
1645315200000,2022-02-20,BTCBRL,207997.0,208266.0,197275.0,199340.0,139.79679,27948140.5269,13088
1645228800000,2022-02-19,BTCBRL,207397.0,209812.0,205603.0,207985.0,77.19132,16023767.76325,8088
1645142400000,2022-02-18,BTCBRL,211224.0,213915.0,204004.0,207231.0,250.81648,52359917.29154,16736
1645056000000,2022-02-17,BTCBRL,226519.0,228090.0,209189.0,211547.0,243.29617,53020438.84705,19367
1644969600000,2022-02-16,BTCBRL,230861.0,231105.0,225101.0,226614.0,142.63456,32475319.48685,13438
1644883200000,2022-02-15,BTCBRL,223195.0,232788.0,222785.0,230793.0,205.11078,47134968.23351,17416
1644796800000,2022-02-14,BTCBRL,222785.0,224699.0,219558.0,223268.0,181.6885,40470085.95286,15675
1644710400000,2022-02-13,BTCBRL,223572.0,226708.0,222100.0,222925.0,58.65581,13163640.17599,6988
1644624000000,2022-02-12,BTCBRL,224287.0,227861.0,221171.0,223442.0,90.95029,20388543.56784,9098
1644537600000,2022-02-11,BTCBRL,229550.0,231351.0,221671.0,224445.0,267.51696,60772730.51181,18857
1644451200000,2022-02-10,BTCBRL,233630.0,239509.0,227851.0,229585.0,360.45166,84239645.22453,26616
1644364800000,2022-02-09,BTCBRL,233595.0,236278.0,228801.0,233783.0,226.19168,52722150.10391,18475
1644278400000,2022-02-08,BTCBRL,232851.0,241181.0,226543.0,233556.0,309.60975,71675343.22348,23628
1644192000000,2022-02-07,BTCBRL,227468.0,236600.0,223196.0,232633.0,279.2589,64507117.8322,29975
1644105600000,2022-02-06,BTCBRL,222387.0,228855.0,220900.0,227416.0,105.58972,23636725.03255,15649
1644019200000,2022-02-05,BTCBRL,222700.0,225100.0,220132.0,222535.0,165.3531,36853867.28066,21250
1643932800000,2022-02-04,BTCBRL,198920.0,223558.0,197412.0,222532.0,303.06318,63717730.12566,28203
1643846400000,2022-02-03,BTCBRL,196078.0,199034.0,192998.0,198700.0,201.57947,39436941.24935,21617
1643760000000,2022-02-02,BTCBRL,205495.0,206301.0,194650.0,196119.0,235.04209,47260500.42099,25877
1643673600000,2022-02-01,BTCBRL,205380.0,208687.0,203001.0,205436.0,253.39438,52126591.06394,26307
1643587200000,2022-01-31,BTCBRL,205980.0,206903.0,199360.0,205563.0,256.60251,52226279.97516,25791
1643500800000,2022-01-30,BTCBRL,207053.0,208000.0,203110.0,205989.0,77.75505,16008136.85933,14419
1643414400000,2022-01-29,BTCBRL,204447.0,210005.0,202874.0,207129.0,160.13675,32866756.19568,18218
1643328000000,2022-01-28,BTCBRL,202818.0,205952.0,196853.0,204459.0,242.99411,48931666.63156,21968
1643241600000,2022-01-27,BTCBRL,202452.0,203865.0,193790.0,202883.0,317.6622,63163812.4056,23245
1643155200000,2022-01-26,BTCBRL,203796.0,211900.0,199408.0,202294.0,396.15695,81807251.25463,29345
1643068800000,2022-01-25,BTCBRL,203344.0,206500.0,198341.0,203603.0,297.12269,60360199.59979,24737
1642982400000,2022-01-24,BTCBRL,200297.0,208700.0,182280.0,203538.0,462.204487,88897368.900527,36033
1642896000000,2022-01-23,BTCBRL,193997.0,201500.0,191320.0,200332.0,168.51754,33060725.68012,18696
1642809600000,2022-01-22,BTCBRL,200955.0,203091.0,187636.0,193970.0,439.79941,85765010.245378,36235
1642723200000,2022-01-21,BTCBRL,223067.0,225329.0,196207.0,201243.0,468.91983,98135770.029025,43962
1642636800000,2022-01-20,BTCBRL,229379.0,237185.0,222480.0,223103.0,206.21275,47712421.58577,21788
1642550400000,2022-01-19,BTCBRL,237451.0,238180.0,228535.0,229302.0,178.69234,41498540.52825,17817
1642464000000,2022-01-18,BTCBRL,235087.0,238888.0,229930.0,237617.0,149.00381,34731372.1908,16727
1642377600000,2022-01-17,BTCBRL,240930.0,241389.0,231579.0,235095.0,161.8078,38104312.00232,16812
1642291200000,2022-01-16,BTCBRL,240787.0,242845.0,238254.0,240932.0,56.54909,13606081.68974,9269
1642204800000,2022-01-15,BTCBRL,240200.0,244366.0,237882.0,240790.0,73.61198,17747818.91588,11295
1642118400000,2022-01-14,BTCBRL,237768.0,242299.0,232793.0,240222.0,147.46693,35095101.4155,17641
1642032000000,2022-01-13,BTCBRL,245191.0,247199.0,236500.0,237804.0,153.0149,36965667.04755,17571
1641945600000,2022-01-12,BTCBRL,240816.0,247383.0,239101.0,245374.0,173.79958,42391519.74626,22043
1641859200000,2022-01-11,BTCBRL,238815.0,243362.0,234498.0,240702.0,194.44573,46556919.6169,21558
1641772800000,2022-01-10,BTCBRL,238357.0,240300.0,227000.0,238772.0,320.2665,75285972.41361,26311
1641686400000,2022-01-09,BTCBRL,237742.0,243795.0,235000.0,238510.0,69.24601,16578403.82886,13013
1641600000000,2022-01-08,BTCBRL,236394.0,241179.0,231269.0,237640.0,132.79731,31387131.30345,17792
1641513600000,2022-01-07,BTCBRL,247419.0,247585.0,232300.0,236447.0,257.34872,61593604.05485,29998
