Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BRL,tradecount
1667174400000,2022-10-31,ETHBRL,8519.19,8758.17,8094.48,8209.98,2804.8146,23600836.813837,13700
1667088000000,2022-10-30,ETHBRL,8593.81,8685.46,8360.0,8517.19,1141.553,9686526.605118,7291
1667001600000,2022-10-29,ETHBRL,8255.0,8813.82,8226.15,8591.75,2051.2597,17591748.547817,11581
1666915200000,2022-10-28,ETHBRL,8047.98,8400.0,7915.0,8255.0,1986.9117,16223548.325503,12006
1666828800000,2022-10-27,ETHBRL,8365.75,8426.12,8015.93,8049.8,2264.9908,18657350.44023,13475
1666742400000,2022-10-26,ETHBRL,7702.0,8449.01,7702.0,8364.62,3064.5263,25042085.126403,16114
1666656000000,2022-10-25,ETHBRL,7099.49,8050.0,7061.47,7693.46,3460.2624,26280063.764671,15671
1666569600000,2022-10-24,ETHBRL,7087.14,7187.94,6938.75,7098.21,1493.8608,10566010.916904,9086
1666483200000,2022-10-23,ETHBRL,6847.36,7120.0,6780.0,7086.61,675.2655,4702198.152352,3855
1666396800000,2022-10-22,ETHBRL,6765.84,6871.7,6745.42,6850.51,354.5959,2419169.443602,2576
1666310400000,2022-10-21,ETHBRL,6748.58,6814.09,6650.0,6762.6,855.1911,5766886.840348,5598
1666224000000,2022-10-20,ETHBRL,6819.01,6989.0,6707.46,6746.31,900.0779,6136670.790972,5944
1666137600000,2022-10-19,ETHBRL,6909.04,6943.1,6795.48,6823.16,745.7043,5127639.765797,4671
1666051200000,2022-10-18,ETHBRL,7031.37,7083.0,6816.01,6913.0,1142.1344,7951068.588392,6938
1665964800000,2022-10-17,ETHBRL,6926.59,7097.77,6880.94,7031.39,1124.1045,7848361.141973,7067
1665878400000,2022-10-16,ETHBRL,6800.57,6970.19,6800.57,6926.27,498.4656,3430659.053796,3412
1665792000000,2022-10-15,ETHBRL,6914.23,6942.46,6744.99,6801.48,484.5289,3314971.036814,3240
1665705600000,2022-10-14,ETHBRL,6780.98,7057.81,6766.07,6908.51,1409.0304,9817382.673043,7085
1665619200000,2022-10-13,ETHBRL,6846.16,6877.97,6368.09,6781.38,1903.8298,12623450.742273,10897
1665532800000,2022-10-12,ETHBRL,6776.49,6913.06,6756.31,6846.1,599.4473,4109496.381647,5447
1665446400000,2022-10-11,ETHBRL,6732.3,6832.17,6579.76,6777.99,958.9574,6461214.255318,7207
1665360000000,2022-10-10,ETHBRL,6939.02,7016.5,6723.06,6738.86,811.9868,5553487.093359,6228
1665273600000,2022-10-09,ETHBRL,6885.96,6974.03,6857.71,6945.02,253.5806,1754988.684712,2806
1665187200000,2022-10-08,ETHBRL,6970.08,7000.08,6837.08,6885.43,426.8584,2958638.54997,3415
1665100800000,2022-10-07,ETHBRL,7102.14,7146.11,6905.06,6970.67,1796.2255,12621925.308891,11716
1665014400000,2022-10-06,ETHBRL,7060.83,7215.5,7056.84,7100.0,2195.5187,15670821.488214,13590
1664928000000,2022-10-05,ETHBRL,7080.0,7114.94,6901.15,7053.93,2301.8423,16157146.001937,14742
1664841600000,2022-10-04,ETHBRL,6869.69,7117.36,6844.33,7085.69,1977.9826,13856128.890536,12436
1664755200000,2022-10-03,ETHBRL,6885.13,7005.85,6775.85,6867.71,2019.579,13856328.761953,10285
1664668800000,2022-10-02,ETHBRL,7058.81,7092.25,6852.71,6886.24,892.6253,6233471.264692,4515
1664582400000,2022-10-01,ETHBRL,7160.03,7188.96,7021.13,7061.71,825.4579,5864947.540561,4431
1664496000000,2022-09-30,ETHBRL,7187.88,7370.24,7090.36,7162.58,3475.6356,25051138.186657,13446
1664409600000,2022-09-29,ETHBRL,7154.21,7243.17,6956.55,7183.26,2018.6694,14405665.967615,9049
1664323200000,2022-09-28,ETHBRL,7096.55,7248.89,6739.0,7157.45,2608.4532,18327819.1681,15665
1664236800000,2022-09-27,ETHBRL,7102.45,7402.22,6980.0,7094.74,3408.1372,24619968.776224,18093
1664150400000,2022-09-26,ETHBRL,6770.7,7130.33,6692.22,7102.45,2191.8142,15271727.061955,11933
1664064000000,2022-09-25,ETHBRL,6887.69,6961.89,6657.72,6759.86,1338.802,9135591.76436,7223
1663977600000,2022-09-24,ETHBRL,6935.28,7069.28,6822.34,6887.14,1958.1618,13591398.951862,9436
1663891200000,2022-09-23,ETHBRL,6825.0,7025.02,6612.38,6941.21,3543.7363,24142047.969248,13515
1663804800000,2022-09-22,ETHBRL,6493.08,6931.76,6447.67,6826.14,3464.4692,23171499.635783,15133
1663718400000,2022-09-21,ETHBRL,6840.44,7250.0,6363.23,6493.07,3439.0372,23692609.301277,15149
1663632000000,2022-09-20,ETHBRL,7159.28,7202.62,6800.5,6851.03,2637.8175,18533410.534944,15827
1663545600000,2022-09-19,ETHBRL,7053.49,7248.45,6789.9,7163.83,3851.6744,27008611.275121,22318
1663459200000,2022-09-18,ETHBRL,7736.2,7736.2,7002.01,7046.6,1936.3828,14212558.555339,12522
1663372800000,2022-09-17,ETHBRL,7549.46,7778.88,7439.84,7736.2,1836.032,14031573.936589,11252
1663286400000,2022-09-16,ETHBRL,7756.89,7813.55,7466.0,7549.47,3371.3123,25771877.590803,21201
1663200000000,2022-09-15,ETHBRL,8505.86,8586.27,7662.69,7756.36,5379.1077,43665504.082361,31060
1663113600000,2022-09-14,ETHBRL,8195.84,8555.85,8093.61,8507.96,2719.6762,22638501.784774,18731
1663027200000,2022-09-13,ETHBRL,8760.84,8974.41,8100.0,8198.74,4111.3099,34756124.936881,28605
1662940800000,2022-09-12,ETHBRL,9129.51,9200.84,8687.56,8761.99,2887.9952,25712251.991396,18636
1662854400000,2022-09-11,ETHBRL,9181.58,9238.72,8910.1,9129.52,1427.6704,13007564.666352,10198
1662768000000,2022-09-10,ETHBRL,8884.0,9250.55,8823.42,9176.0,1661.5578,14941362.226782,11562
1662681600000,2022-09-09,ETHBRL,8545.32,9022.43,8516.19,8887.34,3290.0919,29000422.477026,21898
1662595200000,2022-09-08,ETHBRL,8554.53,8680.99,8359.55,8540.87,2853.4303,24335670.746358,18702
1662508800000,2022-09-07,ETHBRL,8195.17,8699.03,7860.15,8547.07,3471.5213,28522363.577079,20296
1662422400000,2022-09-06,ETHBRL,8374.03,8755.16,8176.59,8189.42,4054.5226,34521656.041201,23358
1662336000000,2022-09-05,ETHBRL,8208.08,8431.9,8100.0,8373.62,1857.695,15289217.555733,12544
1662249600000,2022-09-04,ETHBRL,8097.82,8222.26,8019.29,8208.22,986.0826,8011398.410449,6739
1662163200000,2022-09-03,ETHBRL,8185.55,8212.07,7980.0,8096.32,1206.3185,9755307.365282,8910
1662076800000,2022-09-02,ETHBRL,8296.4,8559.82,8051.98,8190.57,3118.044,26038981.658736,19128
1661990400000,2022-09-01,ETHBRL,8032.43,8349.95,7871.67,8296.4,3519.682,28484525.804183,19189
1661904000000,2022-08-31,ETHBRL,7841.64,8297.4,7841.64,8031.6,2858.4092,23185307.275852,15613
1661817600000,2022-08-30,ETHBRL,7844.0,8119.79,7553.92,7843.19,3083.9991,24219106.082916,14149
1661731200000,2022-08-29,ETHBRL,7300.25,7886.84,7281.89,7857.29,2615.9125,19889751.566352,11684
1661644800000,2022-08-28,ETHBRL,7617.83,7701.0,7287.64,7300.25,1506.4697,11386235.175576,7907
1661558400000,2022-08-27,ETHBRL,7688.39,7753.99,7400.0,7616.79,2682.6949,20401192.677931,12269
1661472000000,2022-08-26,ETHBRL,8715.6,8715.6,7580.0,7696.26,5035.367,41573943.758973,20532
1661385600000,2022-08-25,ETHBRL,8512.01,8816.05,8503.75,8718.74,2425.0732,21153069.334681,11077
1661299200000,2022-08-24,ETHBRL,8548.2,8660.76,8254.78,8512.53,2901.9113,24642703.38687,10461
1661212800000,2022-08-23,ETHBRL,8423.28,8585.0,8121.22,8540.31,2685.1192,22547906.570692,10476
1661126400000,2022-08-22,ETHBRL,8436.86,8450.92,7999.0,8423.27,3054.0514,25052050.136048,10966
1661040000000,2022-08-21,ETHBRL,8229.04,8589.84,8165.18,8440.0,2176.8652,18306348.972122,8680
1660953600000,2022-08-20,ETHBRL,8382.0,8629.3,7966.95,8225.95,2632.3152,22106852.851734,11326
1660867200000,2022-08-19,ETHBRL,9607.64,9611.0,8355.86,8382.83,4629.5242,41542453.902428,18147
1660780800000,2022-08-18,ETHBRL,9519.57,9795.93,9450.59,9603.56,2298.0365,22224090.235994,9367
1660694400000,2022-08-17,ETHBRL,9690.6,10071.7,9465.77,9519.5,3572.8396,34495659.760794,12844
1660608000000,2022-08-16,ETHBRL,9714.87,9831.22,9509.0,9684.64,2541.5126,24605574.458236,11537
1660521600000,2022-08-15,ETHBRL,9890.96,10243.3,9590.17,9718.61,3569.5193,34983388.479118,15845
1660435200000,2022-08-14,ETHBRL,10126.09,10319.15,9734.18,9878.64,2661.8372,26735502.273383,10687
1660348800000,2022-08-13,ETHBRL,9975.37,10260.06,9911.43,10123.01,2856.82,28878497.886146,12976
1660262400000,2022-08-12,ETHBRL,9711.06,9999.0,9610.74,9975.37,2775.6548,27097023.689287,13074
1660176000000,2022-08-11,ETHBRL,9473.39,9848.0,9447.62,9711.06,4495.9995,43598113.816377,20218
1660089600000,2022-08-10,ETHBRL,8761.82,9609.51,8550.0,9473.36,5539.0964,50822932.808807,21634
1660003200000,2022-08-09,ETHBRL,9130.07,9189.0,8620.25,8773.61,3515.4146,31025513.757092,16259
1659916800000,2022-08-08,ETHBRL,8827.09,9350.0,8803.8,9134.1,4155.9751,37923062.219205,16938
1659830400000,2022-08-07,ETHBRL,8780.05,8966.0,8674.17,8832.86,1593.7099,14036158.006765,7134
1659744000000,2022-08-06,ETHBRL,9009.94,9070.0,8757.44,8780.46,1763.0418,15736500.563494,7778
1659657600000,2022-08-05,ETHBRL,8432.26,9030.6,8421.66,9008.1,3898.0351,34303693.33973,13744
1659571200000,2022-08-04,ETHBRL,8592.61,8809.96,8293.07,8437.12,3373.0496,28773962.633702,12647
1659484800000,2022-08-03,ETHBRL,8632.97,8870.0,8426.99,8593.19,2741.2286,23851406.679045,11581
1659398400000,2022-08-02,ETHBRL,8479.15,8810.72,8128.17,8633.05,3965.8707,33598186.910104,14742
1659312000000,2022-08-01,ETHBRL,8765.95,8898.06,8364.98,8482.7,3368.0369,28984661.468674,13647
1659225600000,2022-07-31,ETHBRL,8845.0,9121.64,8692.34,8766.83,2111.9647,18766457.00137,8200
1659139200000,2022-07-30,ETHBRL,8965.05,9067.96,8735.0,8851.25,2827.0608,25190106.96835,12183
1659052800000,2022-07-29,ETHBRL,8983.63,9185.86,8580.0,8964.34,4483.3619,39954675.218905,18492
1658966400000,2022-07-28,ETHBRL,8618.74,9275.83,8432.0,8984.69,5787.7617,50940943.101447,23237
1658880000000,2022-07-27,ETHBRL,7809.6,8655.22,7652.74,8620.08,4834.6317,39286717.640374,19745
1658793600000,2022-07-26,ETHBRL,7772.95,7836.15,7291.86,7805.53,4459.2728,33666512.460738,17385
1658707200000,2022-07-25,ETHBRL,8802.54,8863.4,7764.06,7779.65,5055.0023,41813277.59438,20748
1658620800000,2022-07-24,ETHBRL,8554.29,9150.0,8534.67,8802.54,3441.2211,30391733.425758,14492
1658534400000,2022-07-23,ETHBRL,8487.24,8810.95,8227.68,8553.87,2227.4777,18904099.987723,10185
1658448000000,2022-07-22,ETHBRL,8674.54,9044.14,8391.91,8482.82,4243.7009,37071049.966124,17848
1658361600000,2022-07-21,ETHBRL,8342.22,8849.99,8000.0,8672.24,3624.9246,30513248.810886,13061
1658275200000,2022-07-20,ETHBRL,8378.55,8794.74,8170.02,8347.9,5463.1706,46511955.364854,22025
1658188800000,2022-07-19,ETHBRL,8591.75,8850.0,8127.26,8378.55,6363.8667,53604603.815468,23104
1658102400000,2022-07-18,ETHBRL,7266.95,8666.83,7251.69,8593.23,5543.4929,44261796.211396,21191
1658016000000,2022-07-17,ETHBRL,7357.73,7523.63,7160.02,7258.73,3011.9503,22086252.384355,11901
1657929600000,2022-07-16,ETHBRL,6684.86,8000.0,6476.47,7355.88,3703.8555,26046152.632819,14226
1657843200000,2022-07-15,ETHBRL,6490.34,6970.0,6421.84,6688.12,3215.2589,21396194.402604,13089
1657756800000,2022-07-14,ETHBRL,6045.44,6615.0,5816.94,6485.37,3410.1667,21138006.989338,12424
1657670400000,2022-07-13,ETHBRL,5681.9,6060.0,5531.91,6050.0,3079.2189,17790741.268568,12087
1657584000000,2022-07-12,ETHBRL,5926.65,5928.91,5650.0,5672.44,2347.3304,13618578.544672,10039
1657497600000,2022-07-11,ETHBRL,6188.73,6223.29,5900.01,5920.71,1903.6264,11616950.760666,7928
1657411200000,2022-07-10,ETHBRL,6449.78,6457.37,6107.0,6186.35,1043.7881,6542098.225952,4688
1657324800000,2022-07-09,ETHBRL,6439.6,6532.74,6381.3,6453.07,976.1988,6295084.390774,4981
1657238400000,2022-07-08,ETHBRL,6642.13,6834.37,6392.93,6445.34,3276.8903,21581543.61255,13161
1657152000000,2022-07-07,ETHBRL,6441.34,6739.28,6316.29,6645.46,3577.2915,23439209.29997,13575
1657065600000,2022-07-06,ETHBRL,6105.44,6540.0,5995.55,6441.99,2887.8525,17907635.960052,10518
1656979200000,2022-07-05,ETHBRL,6140.4,6314.21,5825.72,6113.36,3013.1298,18274417.475604,11392
1656892800000,2022-07-04,ETHBRL,5737.01,6194.17,5586.17,6140.9,2924.5012,17276258.381309,10202
1656806400000,2022-07-03,ETHBRL,5692.21,5808.89,5565.62,5736.66,1371.0981,7793408.037356,5032
1656720000000,2022-07-02,ETHBRL,5660.97,5755.7,5493.17,5687.92,1353.6634,7618896.240057,5301
1656633600000,2022-07-01,ETHBRL,5655.62,5875.0,5445.82,5654.54,3960.1966,22438316.63118,11989
1656547200000,2022-06-30,ETHBRL,5730.0,5820.0,5273.38,5652.5,3630.9879,19820205.856596,10647
1656460800000,2022-06-29,ETHBRL,6034.03,6106.18,5696.96,5729.0,3061.1952,17984569.554868,8834
1656374400000,2022-06-28,ETHBRL,6243.12,6459.73,6000.0,6032.02,2475.4361,15417866.54053,8181
1656288000000,2022-06-27,ETHBRL,6300.0,6500.43,6168.44,6232.34,1882.3317,11898590.856492,6330
1656201600000,2022-06-26,ETHBRL,6502.28,6692.01,6290.0,6302.18,2103.8636,13649021.262237,6409
1656115200000,2022-06-25,ETHBRL,6427.21,6580.66,6206.63,6505.79,1766.5682,11269483.309859,6032
1656028800000,2022-06-24,ETHBRL,6011.0,6530.29,5943.62,6419.49,3619.7789,22713367.049909,11581
1655942400000,2022-06-23,ETHBRL,5485.5,6054.4,5455.41,6004.64,3207.8262,18566096.529623,10048
1655856000000,2022-06-22,ETHBRL,5804.76,5817.36,5423.76,5475.13,3227.4474,18161947.312267,9400
1655769600000,2022-06-21,ETHBRL,5839.64,6146.0,5750.0,5804.56,3433.4509,20398435.275957,9503
1655683200000,2022-06-20,ETHBRL,5842.22,6020.48,5447.61,5839.35,4617.7729,26528846.541915,11522
1655596800000,2022-06-19,ETHBRL,5164.86,5988.97,4854.55,5837.79,6707.4338,36215376.354726,15619
1655510400000,2022-06-18,ETHBRL,5626.85,5677.06,4584.57,5158.14,8130.24254,41183467.9456632,20979
1655424000000,2022-06-17,ETHBRL,5483.46,5726.0,5401.74,5626.05,5409.9602,30210452.418921,13346
1655337600000,2022-06-16,ETHBRL,6297.59,6399.97,5406.16,5485.83,8684.4046,50822469.078747,21475
1655251200000,2022-06-15,ETHBRL,6249.27,6340.73,5260.51,6297.59,20040.96358,115886762.248714,48018
1655164800000,2022-06-14,ETHBRL,6243.25,6526.37,5561.0,6250.0,15482.7525,95076954.9340843,38539
1655078400000,2022-06-13,ETHBRL,7251.07,7338.77,5967.09,6251.03,21295.73084,136285666.7700891,57478
1654992000000,2022-06-12,ETHBRL,7706.48,7791.31,7177.31,7245.93,4782.91967,35664938.3656015,16829
1654905600000,2022-06-11,ETHBRL,8332.94,8421.99,7543.0,7701.41,5021.83431,39514324.8717408,18260
1654819200000,2022-06-10,ETHBRL,8808.43,8895.45,8302.0,8329.16,4352.7574,37278706.069749,15904
1654732800000,2022-06-09,ETHBRL,8824.84,9000.03,8742.53,8812.03,2239.7237,19782816.919038,9565
1654646400000,2022-06-08,ETHBRL,8843.48,8957.03,8602.4,8816.32,3181.6924,28037436.749227,11953
1654560000000,2022-06-07,ETHBRL,8955.02,9110.0,8342.65,8841.61,4734.4455,41138884.594295,17913
1654473600000,2022-06-06,ETHBRL,8687.92,9197.57,8677.52,8953.31,2967.062,26726152.064721,12731
1654387200000,2022-06-05,ETHBRL,8693.3,8803.24,8533.11,8686.43,1145.5303,9945267.690455,5879
1654300800000,2022-06-04,ETHBRL,8531.43,8748.72,8402.08,8687.73,1004.1873,8579470.742127,5725
1654214400000,2022-06-03,ETHBRL,8829.5,8880.73,8386.56,8528.03,3058.3909,26097241.923065,11828
1654128000000,2022-06-02,ETHBRL,8805.21,8917.22,8572.62,8825.47,2957.6124,25898165.391314,11202
1654041600000,2022-06-01,ETHBRL,9259.47,9409.26,8540.77,8811.46,3306.5796,29866181.780139,13235
1653955200000,2022-05-31,ETHBRL,9562.12,9640.31,9146.8,9256.43,3386.2786,31705522.807145,14508
1653868800000,2022-05-30,ETHBRL,8647.24,9615.71,8600.0,9564.03,3634.6169,33129735.552652,14178
1653782400000,2022-05-29,ETHBRL,8556.82,8705.0,8400.01,8643.18,1304.9996,11175780.269869,5955
1653696000000,2022-05-28,ETHBRL,8239.38,8638.68,8201.89,8559.5,1814.2984,15334506.453348,7817
1653609600000,2022-05-27,ETHBRL,8617.88,8731.14,8145.88,8227.58,4966.5278,41891848.2472225,17990
1653523200000,2022-05-26,ETHBRL,9417.59,9535.49,8430.63,8626.89,5052.03723,45058729.1225952,18035
1653436800000,2022-05-25,ETHBRL,9587.7,9770.23,9396.76,9422.91,2557.8832,24405888.907812,9378
1653350400000,2022-05-24,ETHBRL,9580.05,9684.72,9225.45,9587.7,1708.8889,16220423.902413,8733
1653264000000,2022-05-23,ETHBRL,10021.79,10210.45,9500.11,9577.03,2699.8979,26730668.100579,12937
1653177600000,2022-05-22,ETHBRL,9719.33,10096.58,9675.28,10025.54,1346.4949,13324210.471857,7723
