Unix,Date,Symbol,Open,High,Low,Close,Volume WIN,Volume BRL,tradecount
1667260800000,2022-11-01,WINBRL,0.000551,0.000557,0.000539,0.000545,726515824.0,397346.612468,9220
1667174400000,2022-10-31,WINBRL,0.000561,0.00059,0.000545,0.00055,1190466655.0,668689.62033,9310
1667088000000,2022-10-30,WINBRL,0.000577,0.000578,0.000552,0.000561,909061137.0,512174.684932,10246
1667001600000,2022-10-29,WINBRL,0.000555,0.000597,0.000551,0.000576,1253713042.0,713479.832448,9405
1666915200000,2022-10-28,WINBRL,0.000545,0.000561,0.000542,0.000555,686741420.0,378298.882083,8336
1666828800000,2022-10-27,WINBRL,0.000552,0.000562,0.000544,0.000546,806196112.0,445649.773128,10209
1666742400000,2022-10-26,WINBRL,0.000544,0.00056,0.00054,0.000552,837714125.0,460061.356992,10480
1666656000000,2022-10-25,WINBRL,0.000534,0.000553,0.000531,0.000543,687707169.0,372120.687607,9101
1666569600000,2022-10-24,WINBRL,0.000532,0.000539,0.000525,0.000534,678005909.0,360460.323929,7657
1666483200000,2022-10-23,WINBRL,0.000533,0.000538,0.000526,0.000532,616851578.0,327900.505523,7220
1666396800000,2022-10-22,WINBRL,0.00053,0.000538,0.000529,0.000534,540779053.0,288329.484277,5968
1666310400000,2022-10-21,WINBRL,0.000537,0.000546,0.000527,0.000531,659886456.0,352741.832395,7593
1666224000000,2022-10-20,WINBRL,0.000535,0.000545,0.000531,0.000538,596339159.0,320719.184496,6554
1666137600000,2022-10-19,WINBRL,0.000544,0.000559,0.000532,0.000536,978983665.0,535937.822316,7873
1666051200000,2022-10-18,WINBRL,0.000553,0.000562,0.00054,0.000545,647463079.0,355013.018149,7741
1665964800000,2022-10-17,WINBRL,0.000554,0.000571,0.000542,0.000552,829336192.0,458960.204816,8158
1665878400000,2022-10-16,WINBRL,0.000553,0.000559,0.000544,0.000553,623558044.0,344139.064623,7378
1665792000000,2022-10-15,WINBRL,0.000578,0.000597,0.000549,0.000553,860858516.0,490485.793164,8343
1665705600000,2022-10-14,WINBRL,0.000538,0.00062,0.000536,0.000579,1612297471.0,923053.458597,9244
1665619200000,2022-10-13,WINBRL,0.000556,0.000561,0.000525,0.000537,772234559.0,417202.903555,8417
1665532800000,2022-10-12,WINBRL,0.000569,0.000589,0.000554,0.000556,724750348.0,411214.965115,7135
1665446400000,2022-10-11,WINBRL,0.00058,0.00058,0.000564,0.000568,719207625.0,410651.320555,8195
1665360000000,2022-10-10,WINBRL,0.000588,0.000616,0.000578,0.00058,1132692734.0,672207.90724,9012
1665273600000,2022-10-09,WINBRL,0.000574,0.000593,0.000572,0.000588,739322355.0,430934.329178,7584
1665187200000,2022-10-08,WINBRL,0.000574,0.000611,0.000567,0.000575,1277435258.0,744014.90229,7984
1665100800000,2022-10-07,WINBRL,0.000578,0.000582,0.000557,0.000573,1000796253.0,565951.214634,7618
1665014400000,2022-10-06,WINBRL,0.000563,0.000643,0.000557,0.000578,2485908739.0,1487080.151418,11307
1664928000000,2022-10-05,WINBRL,0.000533,0.000585,0.000531,0.000562,1331293618.0,736674.732391,8928
1664841600000,2022-10-04,WINBRL,0.00053,0.000535,0.000522,0.000534,677625922.0,358092.506115,7768
1664755200000,2022-10-03,WINBRL,0.000535,0.000545,0.000518,0.000529,777185398.0,411533.41125,7755
1664668800000,2022-10-02,WINBRL,0.000537,0.000599,0.000535,0.000536,2512093276.0,1415723.63607,8466
1664582400000,2022-10-01,WINBRL,0.000534,0.000546,0.000531,0.000538,582987764.0,313132.166482,7249
1664496000000,2022-09-30,WINBRL,0.000527,0.00055,0.000524,0.000533,685660184.0,366131.659063,7106
1664409600000,2022-09-29,WINBRL,0.000523,0.000534,0.000518,0.000527,501623439.0,263227.960993,5605
1664323200000,2022-09-28,WINBRL,0.000525,0.000528,0.000513,0.000523,424596771.0,221444.340635,3402
1664236800000,2022-09-27,WINBRL,0.000522,0.000534,0.000518,0.000525,762839459.0,401244.78198,6963
1664150400000,2022-09-26,WINBRL,0.000507,0.000542,0.000501,0.000522,881342534.0,455920.827752,7230
1664064000000,2022-09-25,WINBRL,0.000515,0.000518,0.000504,0.000508,503306903.0,258102.527449,5614
1663977600000,2022-09-24,WINBRL,0.000522,0.00053,0.000513,0.000514,681319008.0,353327.062896,7398
1663891200000,2022-09-23,WINBRL,0.000514,0.000527,0.000504,0.000522,772907060.0,399296.056766,7611
1663804800000,2022-09-22,WINBRL,0.000516,0.000527,0.00051,0.000513,623479181.0,321615.900836,6479
1663718400000,2022-09-21,WINBRL,0.00051,0.000621,0.0005,0.000517,3371556273.0,1890317.937571,9529
1663632000000,2022-09-20,WINBRL,0.000516,0.000519,0.000506,0.000511,574209203.0,294082.364498,5325
1663545600000,2022-09-19,WINBRL,0.00052,0.000524,0.000503,0.000517,710583568.0,364277.341083,6662
1663459200000,2022-09-18,WINBRL,0.000551,0.000551,0.000515,0.000519,449012069.0,239625.59988,4698
1663372800000,2022-09-17,WINBRL,0.000529,0.000553,0.000528,0.000551,391051703.0,211412.374896,4962
1663286400000,2022-09-16,WINBRL,0.00053,0.000538,0.000526,0.000528,681527988.0,363050.593918,5545
1663200000000,2022-09-15,WINBRL,0.000539,0.000547,0.000527,0.00053,730510275.0,391526.67767,6376
1663113600000,2022-09-14,WINBRL,0.00054,0.00055,0.000534,0.00054,716754196.0,388359.544822,5814
1663027200000,2022-09-13,WINBRL,0.000556,0.000562,0.000533,0.000539,1014311676.0,555019.587621,8118
1662940800000,2022-09-12,WINBRL,0.000566,0.000578,0.000552,0.000556,614632339.0,348052.227551,6046
1662854400000,2022-09-11,WINBRL,0.00057,0.000577,0.000561,0.000566,466111083.0,265154.338521,4444
1662768000000,2022-09-10,WINBRL,0.00057,0.000575,0.00056,0.00057,641500203.0,364787.696231,5328
1662681600000,2022-09-09,WINBRL,0.000551,0.000573,0.000549,0.000569,767711579.0,430958.514956,6684
1662595200000,2022-09-08,WINBRL,0.000551,0.000555,0.000539,0.000552,592994976.0,324656.004071,6039
1662508800000,2022-09-07,WINBRL,0.000535,0.000556,0.000529,0.00055,772405719.0,420613.820064,5720
1662422400000,2022-09-06,WINBRL,0.00056,0.000571,0.000532,0.000536,719369638.0,398729.153466,6064
1662336000000,2022-09-05,WINBRL,0.000577,0.000578,0.000555,0.000559,442147132.0,248970.398117,5045
1662249600000,2022-09-04,WINBRL,0.000554,0.000594,0.000551,0.000576,694423646.0,395770.473283,5125
1662163200000,2022-09-03,WINBRL,0.000548,0.000561,0.000545,0.000553,392846426.0,216621.159568,3693
1662076800000,2022-09-02,WINBRL,0.000571,0.000575,0.000546,0.000548,458892715.0,258081.408913,5231
1661990400000,2022-09-01,WINBRL,0.000586,0.000592,0.00056,0.000572,965602129.0,552002.289144,7287
1661904000000,2022-08-31,WINBRL,0.000617,0.000625,0.000583,0.000584,804098531.0,486495.590486,6967
1661817600000,2022-08-30,WINBRL,0.000609,0.000627,0.000597,0.000616,724963016.0,443792.694936,6403
1661731200000,2022-08-29,WINBRL,0.000604,0.000617,0.000594,0.000609,531377532.0,322059.663839,6706
1661644800000,2022-08-28,WINBRL,0.000627,0.000629,0.000605,0.000606,562668937.0,347930.294863,4581
1661558400000,2022-08-27,WINBRL,0.000608,0.000629,0.000605,0.000628,416138077.0,256411.835922,6334
1661472000000,2022-08-26,WINBRL,0.000664,0.000664,0.000605,0.000609,1455675819.0,941690.415203,9210
1661385600000,2022-08-25,WINBRL,0.000652,0.000667,0.00065,0.000666,1594936336.0,1049725.424077,8174
1661299200000,2022-08-24,WINBRL,0.000662,0.000664,0.00065,0.000651,1922169625.0,1260641.122313,9525
1661212800000,2022-08-23,WINBRL,0.00067,0.000675,0.000643,0.000663,1851856037.0,1217860.411627,9523
1661126400000,2022-08-22,WINBRL,0.000683,0.000684,0.000645,0.000671,2236215575.0,1485233.636689,10602
1661040000000,2022-08-21,WINBRL,0.000663,0.000691,0.00066,0.000683,2006308538.0,1342707.080201,10407
1660953600000,2022-08-20,WINBRL,0.000665,0.000679,0.000651,0.000662,2039437467.0,1365034.46583,10772
1660867200000,2022-08-19,WINBRL,0.000725,0.000728,0.000664,0.000667,2631494639.0,1824814.511677,13855
1660780800000,2022-08-18,WINBRL,0.000749,0.000758,0.000725,0.000727,1702256617.0,1265957.852182,11313
1660694400000,2022-08-17,WINBRL,0.000758,0.00077,0.000732,0.00075,1756452955.0,1320864.283535,11963
1660608000000,2022-08-16,WINBRL,0.000752,0.000775,0.00075,0.000759,1418637155.0,1078972.110006,12054
1660521600000,2022-08-15,WINBRL,0.000743,0.000791,0.000727,0.000751,1839877461.0,1384975.83582,12597
1660435200000,2022-08-14,WINBRL,0.00073,0.000775,0.000727,0.000744,1808076020.0,1349353.089641,11767
1660348800000,2022-08-13,WINBRL,0.000738,0.000744,0.000728,0.000731,1289793297.0,946200.991728,9399
1660262400000,2022-08-12,WINBRL,0.000731,0.00074,0.00072,0.000737,1012107176.0,739170.073295,11387
1660176000000,2022-08-11,WINBRL,0.000731,0.000748,0.000723,0.000731,1195791706.0,880182.380036,11541
1660089600000,2022-08-10,WINBRL,0.0007,0.000732,0.000691,0.000731,1103570191.0,782083.034045,10477
1660003200000,2022-08-09,WINBRL,0.000736,0.000742,0.000694,0.000701,1193246763.0,853148.162132,11486
1659916800000,2022-08-08,WINBRL,0.000742,0.000759,0.000735,0.000738,1227199488.0,916516.478045,11686
1659830400000,2022-08-07,WINBRL,0.000754,0.000755,0.000733,0.000742,1122374043.0,835425.769261,10361
1659744000000,2022-08-06,WINBRL,0.000765,0.000774,0.000748,0.000752,464756851.0,353833.827601,5333
1659657600000,2022-08-05,WINBRL,0.000766,0.00078,0.000755,0.000767,1161027427.0,894452.795149,11419
1659571200000,2022-08-04,WINBRL,0.000757,0.000788,0.000748,0.000767,1108888260.0,847889.518343,11725
1659484800000,2022-08-03,WINBRL,0.000769,0.000797,0.000751,0.000758,1639426707.0,1258546.010555,13231
1659398400000,2022-08-02,WINBRL,0.000721,0.000921,0.000707,0.000769,9439221165.0,7776317.607439,15111
1659312000000,2022-08-01,WINBRL,0.000678,0.000733,0.000676,0.000721,1560426048.0,1089432.547774,13032
1659225600000,2022-07-31,WINBRL,0.000683,0.000696,0.000666,0.000678,1633642089.0,1108844.435173,10211
1659139200000,2022-07-30,WINBRL,0.000671,0.00071,0.00067,0.000685,1215649755.0,839443.081589,9730
1659052800000,2022-07-29,WINBRL,0.000667,0.000691,0.000657,0.00067,1538080151.0,1035685.128493,12642
1658966400000,2022-07-28,WINBRL,0.000663,0.000673,0.000645,0.000667,1261419963.0,831672.087049,10412
1658880000000,2022-07-27,WINBRL,0.000648,0.000662,0.000639,0.000661,1023866795.0,667702.572039,8115
1658793600000,2022-07-26,WINBRL,0.00063,0.000647,0.000624,0.000647,594575006.0,375191.216482,2617
1658707200000,2022-07-25,WINBRL,0.000673,0.000674,0.000626,0.00063,1133460060.0,733909.138166,4778
1658620800000,2022-07-24,WINBRL,0.000682,0.00069,0.000672,0.000673,418167472.0,285901.898502,2230
1658534400000,2022-07-23,WINBRL,0.000673,0.000694,0.000671,0.000682,573136411.0,390479.278885,2433
1658448000000,2022-07-22,WINBRL,0.000678,0.00069,0.000669,0.000674,833644638.0,566537.954651,3916
1658361600000,2022-07-21,WINBRL,0.000666,0.000683,0.000652,0.000679,870176546.0,582810.573863,3998
1658275200000,2022-07-20,WINBRL,0.0007,0.000706,0.000659,0.000665,1425303425.0,985575.694595,5019
1658188800000,2022-07-19,WINBRL,0.000672,0.000704,0.000665,0.000699,1974636738.0,1351453.674349,5441
1658102400000,2022-07-18,WINBRL,0.000656,0.000675,0.000646,0.000672,1829453948.0,1206821.455316,6204
1658016000000,2022-07-17,WINBRL,0.000632,0.000691,0.000626,0.000655,3760380188.0,2431987.699159,8475
1657929600000,2022-07-16,WINBRL,0.000624,0.000637,0.000613,0.000632,1535239086.0,957122.192089,5150
1657843200000,2022-07-15,WINBRL,0.000632,0.000639,0.000619,0.000624,3175703278.0,1998192.922081,8667
1657756800000,2022-07-14,WINBRL,0.00063,0.000647,0.00061,0.000631,4844597196.0,3050755.856242,11212
1657670400000,2022-07-13,WINBRL,0.00072,0.000749,0.000609,0.000632,7587861463.0,5088867.153927,15024
1657584000000,2022-07-12,WINBRL,0.000594,0.000811,0.000588,0.000719,9864414208.0,6711048.967655,14124
1657497600000,2022-07-11,WINBRL,0.00062,0.000621,0.000591,0.000594,4421507494.0,2679007.262981,10623
1657411200000,2022-07-10,WINBRL,0.000639,0.00064,0.000614,0.000619,4082253017.0,2563449.422226,10234
1657324800000,2022-07-09,WINBRL,0.000622,0.000658,0.000619,0.000639,3793832429.0,2423826.412293,8939
1657238400000,2022-07-08,WINBRL,0.00063,0.00064,0.00062,0.00062,4179707545.0,2624655.964404,11012
1657152000000,2022-07-07,WINBRL,0.000619,0.000634,0.000608,0.000629,3849197987.0,2391690.419207,9583
1657065600000,2022-07-06,WINBRL,0.000615,0.000624,0.000603,0.000619,3776623296.0,2309881.170759,9934
1656979200000,2022-07-05,WINBRL,0.000621,0.000629,0.000598,0.000613,4457420088.0,2728908.237896,10028
1656892800000,2022-07-04,WINBRL,0.000607,0.000622,0.000598,0.000621,3677700015.0,2238241.643566,9449
1656806400000,2022-07-03,WINBRL,0.000583,0.000609,0.000572,0.000608,2611024099.0,1533948.1627,6666
1656720000000,2022-07-02,WINBRL,0.000587,0.00059,0.000576,0.000583,1988093966.0,1161225.551638,7836
1656633600000,2022-07-01,WINBRL,0.000593,0.000602,0.000582,0.000588,1140094460.0,672925.591614,9687
1656547200000,2022-06-30,WINBRL,0.000582,0.000597,0.000559,0.000593,1792106142.0,1029472.125241,16344
1656460800000,2022-06-29,WINBRL,0.0006,0.000609,0.000572,0.000582,2128866878.0,1253315.605788,19754
