Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BRL,tradecount
1647734400000,2022-03-20,LTCBRL,589.6,597.6,563.6,579.3,2155.343,1251393.4837,1154
1647648000000,2022-03-19,LTCBRL,563.7,592.0,561.5,589.6,1963.723,1125087.283,1193
1647561600000,2022-03-18,LTCBRL,556.5,568.9,545.1,565.9,2044.031,1140767.9752,1198
1647475200000,2022-03-17,LTCBRL,566.1,568.7,552.8,558.0,2695.1,1511553.5273,1289
1647388800000,2022-03-16,LTCBRL,549.4,575.2,542.0,565.8,3316.529,1840379.7174,1912
1647302400000,2022-03-15,LTCBRL,538.9,559.0,525.7,550.1,3128.356,1701668.2274,1767
1647216000000,2022-03-14,LTCBRL,518.3,542.7,515.0,539.7,2137.558,1132046.3634,1521
1647129600000,2022-03-13,LTCBRL,536.5,547.0,516.6,519.2,1262.491,672878.2624,938
1647043200000,2022-03-12,LTCBRL,532.4,549.9,532.4,536.6,1708.889,922757.7566,1121
1646956800000,2022-03-11,LTCBRL,517.5,537.9,505.0,533.9,2578.453,1349148.9802,1486
1646870400000,2022-03-10,LTCBRL,538.8,539.8,506.7,518.0,2007.864,1043230.9825,1417
1646784000000,2022-03-09,LTCBRL,513.7,549.0,499.5,539.0,2907.075,1564984.0471,1766
1646697600000,2022-03-08,LTCBRL,506.6,522.6,503.4,514.4,2968.774,1523993.0833,1486
1646611200000,2022-03-07,LTCBRL,517.8,527.5,493.4,505.8,2429.383,1244563.552,1558
1646524800000,2022-03-06,LTCBRL,536.4,541.0,516.4,516.6,1347.953,713942.8521,918
1646438400000,2022-03-05,LTCBRL,516.4,539.2,508.9,536.4,1405.089,741328.73,1174
1646352000000,2022-03-04,LTCBRL,565.4,569.9,507.3,516.2,3179.44,1707581.887,1748
1646265600000,2022-03-03,LTCBRL,565.5,577.5,549.3,566.0,2633.284,1481742.3077,1902
1646179200000,2022-03-02,LTCBRL,580.0,588.6,561.4,565.1,2444.434,1398036.8605,1685
1646092800000,2022-03-01,LTCBRL,587.2,597.4,566.6,580.1,1945.048,1129739.9698,1683
1646006400000,2022-02-28,LTCBRL,534.5,586.5,528.0,586.5,2873.519,1593633.7963,2045
1645920000000,2022-02-27,LTCBRL,561.4,572.1,528.0,536.4,1638.501,905290.4735,1509
1645833600000,2022-02-26,LTCBRL,567.4,595.7,554.2,562.1,2140.844,1221776.5407,1484
1645747200000,2022-02-25,LTCBRL,538.6,574.9,523.7,566.9,2476.609,1354095.1588,1926
1645660800000,2022-02-24,LTCBRL,530.9,550.0,442.4,536.0,5065.95824,2514531.6787117,3275
1645574400000,2022-02-23,LTCBRL,546.8,568.7,531.2,531.2,2384.738,1314454.5871,1594
1645488000000,2022-02-22,LTCBRL,529.5,550.7,517.9,548.7,3234.273,1735749.2888,1862
1645401600000,2022-02-21,LTCBRL,575.0,593.9,527.1,529.9,2205.55271,1253427.413,1786
1645315200000,2022-02-20,LTCBRL,600.2,601.0,563.7,575.3,1302.101,748898.0498,1015
1645228800000,2022-02-19,LTCBRL,595.2,607.3,587.8,600.2,1271.345,762092.6542,1076
1645142400000,2022-02-18,LTCBRL,605.5,644.3,592.2,595.6,3077.655,1886035.9844,1985
1645056000000,2022-02-17,LTCBRL,659.0,665.2,600.0,607.9,1838.218,1158539.6263,1579
1644969600000,2022-02-16,LTCBRL,681.4,683.3,651.6,658.9,1580.783,1052247.9887,1350
1644883200000,2022-02-15,LTCBRL,653.8,690.4,650.5,680.8,2109.96,1431508.3825,1521
1644796800000,2022-02-14,LTCBRL,665.4,667.0,636.7,655.3,1807.098,1179975.0924,1368
1644710400000,2022-02-13,LTCBRL,670.0,683.3,654.6,666.4,1069.661,716441.4843,1002
1644624000000,2022-02-12,LTCBRL,662.1,675.8,641.0,669.3,1480.807,979896.4074,1231
1644537600000,2022-02-11,LTCBRL,708.8,713.0,662.0,665.2,2806.073,1934926.7233,2007
1644451200000,2022-02-10,LTCBRL,736.9,756.3,707.2,710.6,2452.994,1794139.3014,1873
1644364800000,2022-02-09,LTCBRL,711.0,743.7,699.9,738.2,2771.629,2029353.2127,1833
1644278400000,2022-02-08,LTCBRL,729.5,757.0,693.3,709.0,3436.004,2463922.6635,2309
1644192000000,2022-02-07,LTCBRL,684.5,741.7,671.5,728.6,3563.441,2516811.1041,2772
1644105600000,2022-02-06,LTCBRL,655.9,688.0,647.5,684.2,1679.231,1119836.3478,1474
1644019200000,2022-02-05,LTCBRL,649.5,664.5,637.4,656.3,1607.219,1047687.936,1531
1643932800000,2022-02-04,LTCBRL,590.9,649.9,579.6,649.7,2693.061,1655580.4384,2445
1643846400000,2022-02-03,LTCBRL,573.5,590.9,560.2,590.3,2302.821,1324973.0435,1562
1643760000000,2022-02-02,LTCBRL,610.7,615.9,569.9,575.0,2437.478,1458457.5255,2134
1643673600000,2022-02-01,LTCBRL,583.7,620.5,577.3,611.2,3180.254,1904000.6622,2304
1643587200000,2022-01-31,LTCBRL,590.7,592.1,567.5,585.7,2896.563,1680140.2118,1885
1643500800000,2022-01-30,LTCBRL,601.9,608.6,581.4,590.5,1566.953,934557.2047,1053
1643414400000,2022-01-29,LTCBRL,593.0,609.3,586.4,601.2,1781.296,1063444.6518,1128
1643328000000,2022-01-28,LTCBRL,582.8,595.3,573.7,593.4,2564.317,1502508.4187,1775
1643241600000,2022-01-27,LTCBRL,586.4,598.6,561.2,583.1,3424.532,1993851.1074,2491
1643155200000,2022-01-26,LTCBRL,594.6,634.1,575.7,588.6,3422.815,2063247.3997,2220
1643068800000,2022-01-25,LTCBRL,607.0,610.0,582.2,593.9,3738.552,2235921.1253,2120
1642982400000,2022-01-24,LTCBRL,619.1,622.3,540.0,608.3,6677.159,3837453.7757,3405
1642896000000,2022-01-23,LTCBRL,599.9,622.3,584.7,618.9,2531.395,1520141.7596,2041
1642809600000,2022-01-22,LTCBRL,631.9,644.2,534.0,599.9,5712.18549,3396119.095134,4303
1642723200000,2022-01-21,LTCBRL,711.6,718.7,607.0,630.1,4079.077,2721264.0429,3114
1642636800000,2022-01-20,LTCBRL,749.8,778.0,708.5,709.3,2117.448,1609279.2281,1627
1642550400000,2022-01-19,LTCBRL,793.6,799.8,743.5,749.4,2794.377,2133482.1943,2410
1642464000000,2022-01-18,LTCBRL,842.8,853.3,771.8,793.6,3004.859,2409962.4952,2604
1642377600000,2022-01-17,LTCBRL,820.0,853.2,801.0,842.6,2839.809,2366558.2062,2116
1642291200000,2022-01-16,LTCBRL,825.7,831.8,801.5,817.0,1037.786,847473.7308,895
1642204800000,2022-01-15,LTCBRL,807.9,840.5,803.3,824.8,1891.764,1561849.3638,1769
1642118400000,2022-01-14,LTCBRL,764.4,815.9,758.8,807.9,2944.768,2338901.6158,2381
1642032000000,2022-01-13,LTCBRL,791.5,794.3,747.4,763.5,2289.52,1758762.1548,2440
1641945600000,2022-01-12,LTCBRL,741.6,794.1,736.9,790.8,1962.663,1509647.3492,3001
1641859200000,2022-01-11,LTCBRL,721.7,753.5,717.9,740.9,2503.45,1841546.684,1584
1641772800000,2022-01-10,LTCBRL,744.5,748.9,691.3,723.5,2729.649,1960081.4974,2142
1641686400000,2022-01-09,LTCBRL,737.6,755.2,730.3,746.4,1395.033,1038332.9778,1342
1641600000000,2022-01-08,LTCBRL,746.9,767.2,713.3,737.0,1627.157,1211055.6199,1625
1641513600000,2022-01-07,LTCBRL,780.0,782.5,725.4,745.9,2457.499,1858969.52796,2058
1641427200000,2022-01-06,LTCBRL,778.1,794.6,766.5,780.1,2219.959,1732935.0354,1924
1641340800000,2022-01-05,LTCBRL,838.0,854.9,754.0,781.5,2181.9,1780794.3915,2261
1641254400000,2022-01-04,LTCBRL,846.7,860.0,831.0,838.0,1643.663,1393572.3637,1454
1641168000000,2022-01-03,LTCBRL,850.5,854.9,831.2,845.9,1309.799,1106306.9279,1244
1641081600000,2022-01-02,LTCBRL,850.2,863.6,833.5,852.9,820.215,696918.2949,862
1640995200000,2022-01-01,LTCBRL,823.7,850.2,822.2,850.0,578.841,485582.0603,895
1640908800000,2021-12-31,LTCBRL,835.5,856.9,812.0,823.8,1497.415,1250306.8838,2311
1640822400000,2021-12-30,LTCBRL,833.8,859.5,821.0,835.5,1884.195,1579638.4999,1525
1640736000000,2021-12-29,LTCBRL,827.4,861.6,826.2,835.2,2129.939,1806308.8091,1719
1640649600000,2021-12-28,LTCBRL,887.0,887.0,824.1,829.0,2399.767,2047756.1055,2474
1640563200000,2021-12-27,LTCBRL,891.3,916.5,883.0,886.0,2177.965,1963567.125,1867
1640476800000,2021-12-26,LTCBRL,901.0,905.5,875.9,891.0,2429.624,2162717.0294,2015
1640390400000,2021-12-25,LTCBRL,920.1,936.2,901.1,903.1,1236.383,1138005.3111,1085
1640304000000,2021-12-24,LTCBRL,934.6,950.6,916.5,918.9,1559.78,1457804.0673,1616
1640217600000,2021-12-23,LTCBRL,887.3,938.5,873.4,930.9,2656.778,2406883.9684,2223
1640131200000,2021-12-22,LTCBRL,888.6,919.9,876.0,884.3,2505.548,2248497.7807,1925
1640044800000,2021-12-21,LTCBRL,875.4,898.1,855.0,888.6,2659.784,2336650.5123,1918
1639958400000,2021-12-20,LTCBRL,877.0,898.8,832.8,873.6,3109.113,2675524.8155,2500
1639872000000,2021-12-19,LTCBRL,848.1,917.7,842.7,875.2,3115.228,2749308.635,2368
1639785600000,2021-12-18,LTCBRL,822.3,862.2,814.3,848.6,2193.443,1844944.8114,1420
1639699200000,2021-12-17,LTCBRL,855.5,863.0,812.7,820.1,3620.966,3032716.0004,2290
1639612800000,2021-12-16,LTCBRL,877.0,898.0,853.0,853.9,2174.731,1914435.8713,1594
1639526400000,2021-12-15,LTCBRL,857.8,887.7,814.7,876.5,3694.279,3150134.3834,2197
1639440000000,2021-12-14,LTCBRL,827.8,867.7,818.1,859.4,3213.594,2717181.7198,2882
1639353600000,2021-12-13,LTCBRL,900.8,905.1,817.7,827.0,3785.018,3233763.1478,2309
1639267200000,2021-12-12,LTCBRL,895.4,921.9,868.5,901.0,1499.534,1344010.0742,1426
1639180800000,2021-12-11,LTCBRL,842.9,903.4,827.6,893.8,2743.773,2401395.1088,2038
1639094400000,2021-12-10,LTCBRL,856.5,896.6,837.8,841.1,4112.259,3556961.3416,2871
1639008000000,2021-12-09,LTCBRL,925.5,935.1,856.3,857.0,3130.744,2759058.7173,2649
1638921600000,2021-12-08,LTCBRL,915.0,967.1,888.1,927.8,4015.972,3702457.4033,3420
1638835200000,2021-12-07,LTCBRL,927.7,952.8,897.1,912.6,4162.138,3846704.6339,2926
1638748800000,2021-12-06,LTCBRL,897.1,946.4,811.9,930.0,4495.848,3905571.4307,3603
1638662400000,2021-12-05,LTCBRL,936.2,950.5,855.0,896.9,3397.903,3051360.6512,2771
1638576000000,2021-12-04,LTCBRL,1079.0,1086.5,752.8,937.9,8345.245,7656536.926,7281
1638489600000,2021-12-03,LTCBRL,1161.3,1185.2,1039.4,1076.1,3196.87,3563158.8125,3192
1638403200000,2021-12-02,LTCBRL,1193.9,1201.7,1149.2,1162.6,1763.482,2061861.9774,2150
1638316800000,2021-12-01,LTCBRL,1181.8,1231.6,1174.0,1197.0,2266.134,2727027.8618,2803
1638230400000,2021-11-30,LTCBRL,1166.9,1239.4,1120.0,1183.0,2256.987,2675619.3558,2879
1638144000000,2021-11-29,LTCBRL,1131.9,1183.1,1106.1,1165.3,2561.201,2930365.765,2152
1638057600000,2021-11-28,LTCBRL,1107.8,1133.5,1041.5,1131.9,2651.368,2876342.0189,2477
1637971200000,2021-11-27,LTCBRL,1114.2,1141.1,1085.9,1110.5,1605.055,1795504.943,1950
1637884800000,2021-11-26,LTCBRL,1264.5,1270.3,1086.3,1109.4,5298.297,5967701.7981,4087
1637798400000,2021-11-25,LTCBRL,1205.0,1299.7,1198.0,1259.3,2578.134,3259305.9032,2903
1637712000000,2021-11-24,LTCBRL,1228.2,1232.8,1164.5,1204.4,1976.39,2359007.7963,2264
1637625600000,2021-11-23,LTCBRL,1187.6,1238.6,1165.0,1227.3,1967.93,2366297.0208,2015
1637539200000,2021-11-22,LTCBRL,1262.3,1262.3,1159.6,1187.8,1771.561,2145617.2864,2193
1637452800000,2021-11-21,LTCBRL,1284.6,1311.2,1247.6,1260.6,1345.426,1719700.9849,1764
1637366400000,2021-11-20,LTCBRL,1236.5,1294.0,1212.0,1288.1,1652.717,2076327.4485,2122
1637280000000,2021-11-19,LTCBRL,1154.1,1245.7,1129.4,1236.9,2702.927,3249144.3923,2409
1637193600000,2021-11-18,LTCBRL,1280.5,1296.3,1120.0,1150.1,3611.615,4345780.4866,3372
1637107200000,2021-11-17,LTCBRL,1289.3,1314.9,1222.4,1281.2,3065.198,3905810.6387,2809
1637020800000,2021-11-16,LTCBRL,1454.5,1596.4,1250.0,1285.2,5423.866,7218954.9853,5485
1636934400000,2021-11-15,LTCBRL,1540.8,1546.4,1439.2,1459.0,2097.395,3121210.7329,2373
1636848000000,2021-11-14,LTCBRL,1427.7,1545.5,1377.2,1542.1,3237.91,4726517.6243,2925
1636761600000,2021-11-13,LTCBRL,1395.7,1461.2,1359.0,1426.2,3246.504,4549830.9468,3334
1636675200000,2021-11-12,LTCBRL,1440.7,1547.5,1341.9,1389.7,5913.388,8513248.8504,5207
1636588800000,2021-11-11,LTCBRL,1454.5,1530.3,1399.8,1439.1,5072.531,7394839.0315,4384
1636502400000,2021-11-10,LTCBRL,1457.5,1638.7,1406.8,1461.6,12618.50489,19380590.3034683,11943
1636416000000,2021-11-09,LTCBRL,1277.5,1540.0,1264.0,1456.4,16070.15825,22864386.3940776,12719
1636329600000,2021-11-08,LTCBRL,1134.4,1285.0,1133.7,1274.8,6188.15918,7564568.660972,7589
1636243200000,2021-11-07,LTCBRL,1110.1,1135.6,1108.3,1133.5,1350.162,1514696.9073,1393
1636156800000,2021-11-06,LTCBRL,1121.6,1129.3,1076.9,1112.5,2807.71,3088106.5391,2074
1636070400000,2021-11-05,LTCBRL,1150.0,1153.0,1103.8,1121.6,3314.264,3729899.7158,2318
1635984000000,2021-11-04,LTCBRL,1165.3,1166.3,1108.5,1149.0,2326.995,2651654.4505,2498
1635897600000,2021-11-03,LTCBRL,1145.2,1194.1,1131.6,1165.3,2883.3,3345195.1848,4119
1635811200000,2021-11-02,LTCBRL,1133.5,1170.8,1117.3,1143.2,2266.326,2587801.5828,3329
1635724800000,2021-11-01,LTCBRL,1096.5,1151.0,1075.0,1133.0,4276.512,4730255.8862,3852
1635638400000,2021-10-31,LTCBRL,1085.2,1110.7,1069.1,1095.2,3215.461,3506894.7891,2734
1635552000000,2021-10-30,LTCBRL,1121.2,1125.2,1072.8,1086.3,3205.941,3514823.4559,2337
1635465600000,2021-10-29,LTCBRL,1080.5,1131.9,1071.8,1120.4,4361.867,4793975.2309,3690
1635379200000,2021-10-28,LTCBRL,1009.5,1104.1,999.6,1080.7,4067.252,4280464.3906,3355
1635292800000,2021-10-27,LTCBRL,1112.4,1152.9,970.6,1008.3,7773.724,8178006.8951,5661
1635206400000,2021-10-26,LTCBRL,1096.6,1121.2,1074.6,1110.7,4756.292,5197378.3542,3193
1635120000000,2021-10-25,LTCBRL,1086.0,1117.3,1079.3,1096.4,4176.83,4594150.3687,2596
1635033600000,2021-10-24,LTCBRL,1116.8,1138.1,1057.5,1086.6,3781.723,4135372.1223,2969
1634947200000,2021-10-23,LTCBRL,1085.2,1125.2,1077.5,1116.6,3037.76,3356016.4218,2613
1634860800000,2021-10-22,LTCBRL,1114.6,1142.2,1069.3,1085.8,4074.203,4513430.0617,3820
1634774400000,2021-10-21,LTCBRL,1161.6,1198.9,1106.6,1114.4,4725.33,5399194.5446,4840
1634688000000,2021-10-20,LTCBRL,1055.4,1166.3,1039.4,1161.0,6234.109,6887279.4747,6676
1634601600000,2021-10-19,LTCBRL,1029.2,1059.9,1022.7,1054.1,4590.143,4784867.9586,3468
1634515200000,2021-10-18,LTCBRL,1014.4,1041.1,993.0,1028.5,4145.813,4229528.8365,3197
1634428800000,2021-10-17,LTCBRL,1026.5,1035.3,978.7,1012.1,2346.97,2384148.4304,2259
1634342400000,2021-10-16,LTCBRL,1046.0,1061.9,1021.0,1025.0,2940.009,3058370.3758,2392
1634256000000,2021-10-15,LTCBRL,1008.4,1060.8,984.1,1045.9,6864.446,7021891.909,5656
1634169600000,2021-10-14,LTCBRL,987.0,1035.0,982.2,1006.9,5192.243,5225076.0465,4008
1634083200000,2021-10-13,LTCBRL,962.0,1002.0,938.7,986.6,3369.435,3285710.5295,3249
1633996800000,2021-10-12,LTCBRL,999.2,999.2,930.6,963.7,2672.117,2563151.6681,2569
1633910400000,2021-10-11,LTCBRL,971.2,1021.9,961.1,1000.0,4371.683,4375916.0006,3766
1633824000000,2021-10-10,LTCBRL,995.3,1016.4,969.6,973.2,3147.181,3127377.4393,2614
1633737600000,2021-10-09,LTCBRL,978.2,1012.7,971.5,995.9,2415.744,2400297.2022,2481
1633651200000,2021-10-08,LTCBRL,985.4,1009.5,965.0,977.7,5559.452,5512592.6095,4251
1633564800000,2021-10-07,LTCBRL,983.0,1026.8,953.1,987.0,6429.652,6370058.7715,5066
1633478400000,2021-10-06,LTCBRL,952.9,1010.0,894.6,980.0,6439.954,6265573.318,5531
1633392000000,2021-10-05,LTCBRL,912.4,961.0,906.0,954.3,3268.539,3065044.0007,3361
1633305600000,2021-10-04,LTCBRL,912.4,921.1,876.8,910.3,2840.443,2554752.9002,2193
1633219200000,2021-10-03,LTCBRL,907.7,935.2,886.8,912.5,2133.538,1943960.5865,2005
1633132800000,2021-10-02,LTCBRL,890.7,923.3,883.4,907.1,2920.345,2653294.1027,2127
1633046400000,2021-10-01,LTCBRL,832.0,902.9,822.6,889.3,4449.346,3863168.0519,2946
1632960000000,2021-09-30,LTCBRL,791.0,838.1,787.9,833.6,3945.718,3250747.3251,2446
1632873600000,2021-09-29,LTCBRL,766.9,814.9,765.4,792.1,4383.494,3480310.8043,2172
1632787200000,2021-09-28,LTCBRL,786.3,807.8,766.0,768.2,4315.562,3402440.6539,2229
1632700800000,2021-09-27,LTCBRL,810.0,830.7,784.5,785.0,2607.429,2109509.8642,1947
1632614400000,2021-09-26,LTCBRL,814.0,825.9,768.4,810.2,3091.522,2493264.8658,2228
1632528000000,2021-09-25,LTCBRL,819.7,838.6,803.2,813.8,2886.581,2370041.0617,2549
1632441600000,2021-09-24,LTCBRL,875.4,887.5,763.4,818.4,4755.779,3848120.3808,3534
1632355200000,2021-09-23,LTCBRL,862.5,879.2,837.0,875.2,2498.579,2148869.0896,2118
1632268800000,2021-09-22,LTCBRL,789.1,865.1,775.1,863.8,3198.489,2655075.8203,2485
1632182400000,2021-09-21,LTCBRL,843.9,871.1,773.0,788.4,4110.03675,3411956.1272506,3241
1632096000000,2021-09-20,LTCBRL,934.8,935.9,822.7,844.7,5359.28249,4653472.4940102,4062
1632009600000,2021-09-19,LTCBRL,965.7,965.7,919.0,933.8,3195.633,3016395.5355,2242
1631923200000,2021-09-18,LTCBRL,958.6,985.0,950.2,965.7,3244.493,3140405.332,2612
1631836800000,2021-09-17,LTCBRL,980.8,1005.6,942.9,957.6,3573.281,3469924.1538,3145
1631750400000,2021-09-16,LTCBRL,991.6,1021.3,963.7,980.6,6926.93,6893554.0347,4877
1631664000000,2021-09-15,LTCBRL,963.9,1009.0,945.0,993.1,5248.886,5110013.6553,3354
1631577600000,2021-09-14,LTCBRL,938.8,984.9,922.0,963.4,5788.346,5485830.4682,4074
1631491200000,2021-09-13,LTCBRL,971.2,1248.8,910.0,939.1,27758.10435,29012020.7266937,13508
1631404800000,2021-09-12,LTCBRL,949.2,987.9,933.1,970.6,3173.51,3061621.1395,2623
1631318400000,2021-09-11,LTCBRL,927.4,988.4,923.0,949.2,2918.053,2805144.6949,2773
1631232000000,2021-09-10,LTCBRL,952.7,985.8,903.6,924.9,3010.782,2824755.6624,3335
1631145600000,2021-09-09,LTCBRL,957.4,1000.5,941.8,951.0,3213.819,3123555.371,3633
1631059200000,2021-09-08,LTCBRL,944.8,993.0,887.4,955.3,5120.706,4888157.6446,6302
1630972800000,2021-09-07,LTCBRL,1145.6,1157.4,870.4,944.3,8602.759,8826955.0527,8361
1630886400000,2021-09-06,LTCBRL,1209.2,1209.2,1120.1,1144.6,3231.444,3746879.1043,3150
1630800000000,2021-09-05,LTCBRL,1109.6,1210.3,1101.1,1206.3,3802.68147,4426770.2972778,3580
1630713600000,2021-09-04,LTCBRL,1109.2,1174.2,1089.0,1106.6,4946.70217,5563231.5207898,4278
1630627200000,2021-09-03,LTCBRL,955.7,1129.8,937.3,1110.6,9753.74593,10316560.5923859,8003
1630540800000,2021-09-02,LTCBRL,940.5,976.0,933.7,956.9,4076.40156,3892968.3628598,2837
1630454400000,2021-09-01,LTCBRL,893.6,953.0,880.3,938.7,3302.732,3033280.044,4046
1630368000000,2021-08-31,LTCBRL,877.1,915.5,870.1,896.2,2783.12659,2488612.6296065,3697
1630281600000,2021-08-30,LTCBRL,911.6,918.5,873.5,877.0,2267.645,2038109.3029726,2668
1630195200000,2021-08-29,LTCBRL,921.4,956.5,907.0,911.0,2730.78281,2538577.1106243,1749
1630108800000,2021-08-28,LTCBRL,918.8,924.7,896.9,918.0,1308.68084,1192479.3652924,1255
1630022400000,2021-08-27,LTCBRL,890.6,920.5,875.1,919.9,2915.542,2624100.0456452,2303
1629936000000,2021-08-26,LTCBRL,936.79,947.93,874.0,890.6,2709.2994,2442746.0630401,2545
1629849600000,2021-08-25,LTCBRL,922.9,945.44,901.93,935.8,2424.36447,2245298.0128083,2119
1629763200000,2021-08-24,LTCBRL,1014.49,1023.29,918.15,920.8,4081.20111,3933927.9664113,3344
1629676800000,2021-08-23,LTCBRL,1006.16,1032.39,998.97,1017.78,3802.58419,3857458.1319249,2702
1629590400000,2021-08-22,LTCBRL,977.2,1026.39,971.73,1008.12,3649.98282,3629426.4101868,3201
1629504000000,2021-08-21,LTCBRL,990.68,994.45,959.1,974.96,2026.09453,1982989.7927362,1962
1629417600000,2021-08-20,LTCBRL,945.33,993.71,940.0,991.56,3539.19144,3442322.9269958,2807
1629331200000,2021-08-19,LTCBRL,903.2,949.0,890.0,947.95,2747.09744,2525351.8725337,2103
1629244800000,2021-08-18,LTCBRL,904.46,937.75,872.42,901.93,2123.6372,1924046.7638566,2364
1629158400000,2021-08-17,LTCBRL,944.78,975.57,896.97,902.92,2796.17686,2630876.7726187,2454
1629072000000,2021-08-16,LTCBRL,975.26,996.61,939.0,943.65,3779.05281,3662090.6595836,2822
1628985600000,2021-08-15,LTCBRL,966.56,986.19,930.12,975.05,2896.31342,2788476.2394352,2692
1628899200000,2021-08-14,LTCBRL,968.52,976.22,920.27,965.99,3209.86784,3055513.2983146,2839
1628812800000,2021-08-13,LTCBRL,877.71,972.24,868.36,968.54,5125.84204,4824318.4988336,3978
1628726400000,2021-08-12,LTCBRL,901.23,948.02,851.08,877.01,3464.76432,3093314.931074,3598
1628640000000,2021-08-11,LTCBRL,866.17,926.63,861.53,902.52,3799.36003,3407550.2431167,4556
1628553600000,2021-08-10,LTCBRL,875.41,885.55,834.0,865.47,2890.26937,2495527.8160893,3447
1628467200000,2021-08-09,LTCBRL,789.21,902.35,764.68,876.91,4886.26187,4190186.8111581,5040
1628380800000,2021-08-08,LTCBRL,818.09,829.98,776.01,788.78,2598.67784,2085603.9534608,2570
1628294400000,2021-08-07,LTCBRL,774.14,822.62,772.2,820.38,3193.0088,2570862.249754,3610
1628208000000,2021-08-06,LTCBRL,753.83,786.95,743.89,775.45,2657.97305,2047332.0342355,2507
1628121600000,2021-08-05,LTCBRL,742.81,761.85,709.72,751.36,3400.21026,2507042.2212988,2103
1628035200000,2021-08-04,LTCBRL,725.15,757.36,710.56,743.65,2960.95456,2187707.1080206,1899
1627948800000,2021-08-03,LTCBRL,737.45,745.35,710.38,724.02,2131.90902,1552276.6524411,1676
1627862400000,2021-08-02,LTCBRL,731.12,758.82,723.54,737.43,2851.48015,2109255.7235705,1803
1627776000000,2021-08-01,LTCBRL,753.98,777.52,726.8,731.63,1752.30062,1330241.3117043,2213
1627689600000,2021-07-31,LTCBRL,756.92,762.64,738.43,753.98,1709.64812,1282916.402233,1616
1627603200000,2021-07-30,LTCBRL,723.35,761.07,697.05,758.81,2905.3796,2112718.6275332,2620
1627516800000,2021-07-29,LTCBRL,723.43,732.0,705.0,722.18,1699.57416,1219769.9967939,1986
1627430400000,2021-07-28,LTCBRL,701.91,734.69,688.04,724.6,2580.60661,1838366.0630346,3079
1627344000000,2021-07-27,LTCBRL,685.36,703.18,664.87,701.68,2050.92834,1408589.8947576,1965
1627257600000,2021-07-26,LTCBRL,664.26,727.07,660.47,686.38,3787.19664,2671793.2461863,3654
1627171200000,2021-07-25,LTCBRL,659.1,665.99,646.66,664.19,1334.42886,872142.6495231,1088
1627084800000,2021-07-24,LTCBRL,651.05,666.79,645.16,659.41,1467.48918,960646.0615588,1344
1626998400000,2021-07-23,LTCBRL,635.35,654.02,610.81,649.82,2299.30102,1444291.0756379,1887
1626912000000,2021-07-22,LTCBRL,616.91,638.05,604.66,635.36,3385.11051,2104348.9985179,2316
1626825600000,2021-07-21,LTCBRL,564.22,625.34,554.0,616.5,2582.5137,1553117.5439454,2056
1626739200000,2021-07-20,LTCBRL,597.45,608.14,552.54,565.48,2955.07954,1683896.7033514,2086
1626652800000,2021-07-19,LTCBRL,615.32,622.42,579.44,596.99,2811.93571,1682635.7569844,1966
1626566400000,2021-07-18,LTCBRL,620.0,640.94,603.77,616.97,1875.25825,1164059.7208993,1541
1626480000000,2021-07-17,LTCBRL,624.1,635.61,609.18,620.8,2157.9624,1344510.8611362,1194
1626393600000,2021-07-16,LTCBRL,649.14,657.2,622.3,626.91,2407.45298,1541304.7606864,1361
1626307200000,2021-07-15,LTCBRL,673.9,680.77,629.5,649.31,2423.24734,1566447.5354788,1617
1626220800000,2021-07-14,LTCBRL,687.67,688.28,647.5,671.4,2816.87922,1881810.9748763,1742
1626134400000,2021-07-13,LTCBRL,697.05,703.67,679.0,686.87,2845.50759,1966349.5415724,1514
1626048000000,2021-07-12,LTCBRL,708.74,736.53,691.11,698.51,3262.26326,2332372.8927211,1946
1625961600000,2021-07-11,LTCBRL,713.0,720.0,702.47,708.73,1193.88332,851079.8612374,837
1625875200000,2021-07-10,LTCBRL,713.96,722.76,694.21,711.64,1019.8018,721157.7156422,952
1625788800000,2021-07-09,LTCBRL,703.67,721.35,671.93,713.0,2463.19997,1732821.7325984,1843
1625702400000,2021-07-08,LTCBRL,724.0,726.38,682.0,703.02,3196.35193,2231499.4514375,2323
1625616000000,2021-07-07,LTCBRL,726.02,745.99,713.66,723.59,2582.64876,1893690.8349913,1803
1625529600000,2021-07-06,LTCBRL,710.38,730.0,694.21,724.26,2908.97445,2078814.4041538,1930
1625443200000,2021-07-05,LTCBRL,735.33,735.33,684.0,710.39,2771.1291,1961649.3199223,2465
1625356800000,2021-07-04,LTCBRL,710.92,749.65,694.66,734.59,1737.58646,1269876.0386786,2180
1625270400000,2021-07-03,LTCBRL,695.59,717.06,685.0,710.38,1599.99517,1129830.7921009,1553
1625184000000,2021-07-02,LTCBRL,697.12,706.69,664.96,695.01,2238.1908,1522603.9305523,2151
1625097600000,2021-07-01,LTCBRL,722.64,722.64,677.84,697.44,3205.89223,2219622.3843504,2609
1625011200000,2021-06-30,LTCBRL,719.06,732.55,685.82,724.42,2899.73131,2048682.335528,3263
1624924800000,2021-06-29,LTCBRL,683.52,741.81,682.16,717.97,3533.72927,2540917.8442597,4260
1624838400000,2021-06-28,LTCBRL,656.73,693.57,645.54,683.52,3111.97867,2078798.473918,2832
1624752000000,2021-06-27,LTCBRL,633.42,657.81,624.1,657.38,1617.66644,1034071.4479647,1854
